frame,gt_id,track_id,excluded,x,y,w,h
137,1,3,0,286.5,178.0,61.0,106.0
138,0,,0,85.0,8.5,14.0,39.0
138,1,,0,285.5,176.5,61.0,107.0
139,0,,0,83.5,8.5,15.0,39.0
139,1,,0,285.0,176.5,60.0,107.0
140,0,,0,83.5,8.5,15.0,39.0
140,1,,0,283.5,176.0,59.0,108.0
141,0,,0,83.5,8.5,15.0,39.0
141,1,3,0,284.0,176.5,56.0,107.0
142,0,,0,83.5,8.5,15.0,39.0
142,1,,0,282.0,176.5,56.0,107.0
143,0,,0,83.5,8.5,15.0,39.0
143,1,,0,279.5,176.5,57.0,107.0
144,0,,0,84.0,8.5,14.0,39.0
144,1,,0,278.0,176.5,56.0,107.0
145,0,,0,84.0,8.5,14.0,39.0
145,1,2,0,274.5,176.0,57.0,108.0
146,0,,0,84.0,8.5,14.0,39.0
146,1,2,0,274.0,174.5,56.0,109.0
147,0,,0,84.0,9.0,14.0,40.0
147,1,2,0,272.0,174.0,56.0,110.0
148,0,,0,84.0,9.0,14.0,40.0
148,1,2,0,268.0,172.5,58.0,111.0
149,0,,0,84.0,9.0,14.0,40.0
149,1,2,0,266.0,170.5,60.0,113.0
150,0,,0,82.5,9.0,15.0,40.0
150,1,2,0,263.0,168.5,62.0,115.0
151,0,,0,82.0,9.0,16.0,40.0
151,1,2,0,260.5,168.5,63.0,115.0
152,0,,0,82.0,9.0,16.0,40.0
152,1,2,0,259.0,168.0,64.0,116.0
153,0,,0,82.0,9.0,16.0,40.0
153,1,2,0,257.0,168.0,66.0,116.0
154,0,,0,82.0,9.0,16.0,40.0
154,1,2,0,253.5,168.0,69.0,116.0
155,0,,0,82.0,9.0,16.0,40.0
155,1,2,0,252.5,168.0,71.0,116.0
156,0,,0,82.0,9.0,16.0,40.0
156,1,2,0,252.0,168.5,70.0,115.0
157,0,,0,82.0,9.0,16.0,40.0
157,1,2,0,250.5,168.0,69.0,116.0
158,0,,0,80.5,9.0,17.0,40.0
158,1,2,0,250.0,168.0,70.0,116.0
159,0,,0,80.5,9.0,17.0,40.0
159,1,2,0,248.5,168.0,69.0,116.0
160,0,,0,80.5,9.0,17.0,40.0
160,1,2,0,247.5,166.0,67.0,118.0
161,0,,0,80.5,9.0,17.0,40.0
161,1,2,0,248.0,164.5,64.0,119.0
162,0,,0,80.5,9.0,17.0,40.0
162,1,2,0,248.0,164.0,60.0,120.0
163,0,,0,80.5,9.5,17.0,39.0
163,1,2,0,247.0,162.0,58.0,122.0
164,0,,0,80.5,9.5,17.0,39.0
164,1,2,0,245.0,160.5,58.0,123.0
165,0,,0,80.5,9.5,17.0,39.0
165,1,2,0,245.0,160.0,56.0,124.0
166,0,,0,80.5,9.5,17.0,39.0
166,1,2,0,245.0,160.0,54.0,124.0
167,0,,0,81.0,9.5,16.0,39.0
167,1,2,0,242.5,160.0,53.0,124.0
168,0,,0,81.0,9.5,16.0,39.0
168,1,2,0,242.0,160.0,52.0,124.0
169,0,,0,81.0,9.5,16.0,39.0
169,1,2,0,240.5,160.0,51.0,124.0
170,0,,0,81.0,9.5,16.0,39.0
170,1,2,0,238.5,160.0,51.0,124.0
171,0,,0,81.0,9.5,16.0,39.0
171,1,2,0,236.5,160.0,51.0,124.0
172,0,,0,81.0,9.5,16.0,39.0
172,1,2,0,235.0,158.5,52.0,125.0
173,0,,0,81.0,9.5,16.0,39.0
173,1,2,0,231.5,158.0,53.0,126.0
174,0,,0,81.0,9.5,16.0,39.0
174,1,2,0,229.0,156.5,54.0,127.0
175,0,,0,81.0,9.5,16.0,39.0
175,1,2,0,226.5,156.0,55.0,128.0
176,0,,0,81.0,9.5,16.0,39.0
176,1,2,0,224.0,154.5,56.0,129.0
177,0,,0,81.0,9.5,16.0,39.0
177,1,2,0,220.5,152.5,59.0,131.0
178,0,,0,81.0,10.0,16.0,40.0
178,1,2,0,218.5,152.5,61.0,131.0
179,0,,0,81.0,10.0,16.0,40.0
179,1,2,0,216.5,152.5,63.0,131.0
180,0,,0,81.0,10.0,16.0,40.0
180,1,2,0,214.5,152.5,65.0,131.0
181,0,,0,81.0,10.0,16.0,40.0
181,1,2,0,214.0,152.5,66.0,131.0
182,0,,0,81.0,10.0,16.0,40.0
182,1,2,0,213.0,152.5,66.0,131.0
183,0,,0,81.0,9.5,16.0,41.0
183,1,2,0,212.0,154.0,66.0,130.0
184,0,,0,81.0,9.5,16.0,41.0
184,1,2,0,211.0,154.0,66.0,130.0
185,0,,0,81.0,9.5,16.0,41.0
185,1,2,0,208.5,154.0,67.0,130.0
186,0,,0,81.0,9.5,16.0,41.0
186,1,2,0,208.5,152.5,65.0,131.0
187,0,,0,81.0,9.5,16.0,41.0
187,1,2,0,209.0,152.5,64.0,131.0
188,0,,0,81.0,9.5,16.0,41.0
188,1,2,0,208.5,152.0,59.0,132.0
189,0,,0,81.0,9.5,16.0,41.0
189,1,2,0,207.5,150.5,57.0,133.0
190,0,,0,81.0,9.5,16.0,41.0
190,1,2,0,207.5,148.5,55.0,135.0
191,0,,0,81.0,9.5,16.0,41.0
191,1,2,0,206.5,148.5,55.0,135.0
192,0,,0,81.0,9.5,16.0,41.0
192,1,2,0,206.5,148.5,55.0,135.0
193,0,,0,81.0,9.5,16.0,41.0
193,1,2,0,205.0,148.0,54.0,136.0
194,0,,0,81.0,9.5,16.0,41.0
194,1,2,0,203.5,148.0,53.0,136.0
195,0,,0,81.0,9.5,16.0,41.0
195,1,2,0,202.5,148.5,53.0,135.0
196,0,,0,81.0,9.5,16.0,41.0
196,1,2,0,201.0,148.5,54.0,135.0
197,0,,0,81.0,9.5,16.0,41.0
197,1,2,0,201.0,148.5,54.0,135.0
198,0,,0,81.0,9.5,16.0,41.0
198,1,2,0,196.5,148.0,55.0,136.0
199,0,,0,81.0,9.5,16.0,41.0
199,1,2,0,195.0,148.0,56.0,136.0
200,0,,0,81.0,9.5,16.0,41.0
200,1,2,0,192.5,146.5,57.0,137.0
201,0,,0,81.0,9.5,16.0,41.0
201,1,2,0,191.0,146.0,58.0,138.0
202,0,,0,81.0,9.5,16.0,41.0
202,1,2,0,190.0,144.5,58.0,139.0
203,0,,0,81.0,9.5,16.0,41.0
203,1,2,0,188.0,144.0,58.0,140.0
204,0,,0,81.0,9.5,16.0,41.0
204,1,2,0,187.0,142.5,58.0,141.0
205,0,,0,81.0,9.5,16.0,41.0
205,1,2,0,184.5,142.0,59.0,142.0
206,0,,0,81.0,9.5,16.0,41.0
206,1,2,0,184.0,140.5,58.0,143.0
207,0,,0,81.0,9.5,16.0,41.0
207,1,2,0,184.0,140.5,58.0,143.0
208,0,,0,81.0,9.5,16.0,41.0
208,1,2,0,182.0,140.5,58.0,143.0
209,0,,0,81.0,9.5,16.0,41.0
209,1,2,0,181.5,142.0,57.0,142.0
210,0,,0,81.0,10.0,16.0,42.0
210,1,2,0,181.0,142.0,58.0,142.0
211,0,,0,81.0,12.0,16.0,40.0
211,1,2,0,180.5,142.0,57.0,142.0
212,0,,0,81.0,12.0,16.0,40.0
212,1,2,0,180.0,142.0,58.0,142.0
213,0,,0,81.0,12.0,16.0,40.0
213,1,2,0,179.5,140.5,57.0,143.0
214,0,,0,80.5,11.5,17.0,41.0
214,1,,0,180.0,140.0,56.0,144.0
215,0,,0,80.5,11.5,17.0,41.0
215,1,2,0,179.5,138.5,55.0,145.0
216,0,,0,80.5,11.5,17.0,41.0
216,1,2,0,179.0,139.0,54.0,144.0
217,0,,0,80.5,11.5,17.0,41.0
217,1,,0,178.5,139.0,53.0,144.0
218,0,,0,80.0,11.5,18.0,41.0
218,1,2,0,179.0,137.0,52.0,146.0
219,0,,0,80.0,11.5,18.0,41.0
219,1,6,0,178.0,137.0,52.0,146.0
220,0,,0,80.5,11.5,17.0,41.0
220,1,6,0,177.0,135.5,52.0,147.0
221,0,,0,80.5,11.5,17.0,41.0
221,1,6,0,176.5,135.5,51.0,147.0
222,0,,0,80.5,11.5,17.0,41.0
222,1,6,0,176.5,135.5,51.0,147.0
223,0,,0,80.5,11.5,17.0,41.0
223,1,7,0,175.0,135.5,50.0,147.0
224,0,,0,80.5,11.5,17.0,41.0
224,1,7,0,175.0,135.5,48.0,147.0
225,0,,0,80.5,11.5,17.0,41.0
225,1,6,0,173.0,135.5,48.0,147.0
226,0,,0,80.5,11.5,17.0,41.0
226,1,6,0,171.0,135.5,48.0,147.0
227,0,,0,80.5,11.5,17.0,41.0
227,1,6,0,171.0,136.0,48.0,146.0
228,0,,0,80.5,11.5,17.0,41.0
228,1,2,0,168.0,133.5,48.0,145.0
229,0,,0,80.5,11.5,17.0,41.0
229,1,2,0,167.0,133.0,48.0,144.0
230,0,,0,80.5,11.5,17.0,41.0
230,1,2,0,164.5,132.0,49.0,142.0
231,0,,0,80.5,11.5,17.0,41.0
231,1,2,0,163.0,131.0,50.0,142.0
232,0,,0,80.5,11.5,17.0,41.0
232,1,6,0,161.0,131.0,52.0,142.0
233,0,,0,80.5,11.5,17.0,41.0
233,1,6,0,158.5,131.0,53.0,142.0
234,0,,0,80.5,11.5,17.0,41.0
234,1,6,0,157.0,130.0,54.0,142.0
235,0,,0,80.5,13.0,17.0,40.0
235,1,6,0,155.5,130.0,55.0,142.0
236,0,,0,80.5,13.0,17.0,40.0
236,1,6,0,154.5,130.0,53.0,142.0
237,0,,0,80.5,13.0,17.0,40.0
237,1,6,0,154.5,130.0,53.0,142.0
238,0,,0,80.5,13.0,17.0,40.0
238,1,6,0,152.5,130.5,55.0,141.0
239,0,,0,80.5,13.0,17.0,40.0
239,1,6,0,153.0,130.5,54.0,141.0
240,0,,0,80.5,13.0,17.0,40.0
240,1,6,0,151.5,130.5,55.0,141.0
241,0,,0,80.0,13.0,18.0,40.0
241,1,6,0,152.0,130.0,54.0,142.0
242,0,,0,80.0,12.5,18.0,41.0
242,1,6,0,151.5,129.0,53.0,142.0
243,0,,0,80.0,12.5,18.0,41.0
243,1,6,0,152.0,128.5,52.0,141.0
244,0,,0,80.0,12.5,18.0,41.0
244,1,6,0,152.0,128.0,50.0,138.0
245,0,,0,80.0,12.5,18.0,41.0
245,1,6,0,151.5,127.0,49.0,138.0
246,0,,0,80.0,13.0,18.0,42.0
246,1,7,0,150.5,126.0,49.0,140.0
247,0,,0,80.0,13.0,18.0,42.0
247,1,7,0,149.5,126.0,49.0,140.0
248,0,,0,80.0,13.5,18.0,41.0
248,1,7,0,149.0,124.5,48.0,141.0
249,0,,0,80.0,13.5,18.0,41.0
249,1,7,0,149.0,124.5,46.0,141.0
250,0,,0,80.0,13.5,18.0,41.0
250,1,7,0,148.0,124.5,46.0,141.0
251,0,,0,80.0,13.5,18.0,41.0
251,1,7,0,145.0,124.5,48.0,141.0
252,0,,0,80.0,13.5,18.0,41.0
252,1,7,0,143.0,124.5,48.0,141.0
253,0,,0,80.0,13.5,18.0,41.0
253,1,7,0,140.5,126.0,49.0,140.0
254,0,,0,80.0,14.0,18.0,42.0
254,1,7,0,140.5,126.0,47.0,140.0
255,0,,0,80.0,14.0,18.0,42.0
255,1,6,0,141.5,125.0,45.0,140.0
256,0,,0,80.0,14.0,18.0,42.0
256,1,7,0,140.5,125.0,43.0,140.0
257,0,,0,80.0,15.0,18.0,42.0
257,1,7,0,139.0,125.0,44.0,140.0
258,0,,0,80.0,15.0,18.0,42.0
258,1,7,0,136.5,123.5,45.0,137.0
259,0,,0,80.0,15.0,18.0,42.0
259,1,7,0,135.5,122.5,45.0,135.0
260,0,,0,80.0,15.0,18.0,42.0
260,1,7,0,134.0,122.0,46.0,136.0
261,0,,0,79.5,15.0,17.0,42.0
261,1,7,0,132.0,121.5,48.0,135.0
262,0,,0,79.5,15.0,17.0,42.0
262,1,7,0,130.0,121.0,50.0,136.0
263,0,,0,79.5,15.0,17.0,42.0
263,1,7,0,130.0,121.0,50.0,136.0
264,0,,0,79.0,14.0,18.0,44.0
264,1,7,0,127.5,120.0,51.0,136.0
265,0,,0,79.0,14.0,18.0,44.0
265,1,7,0,127.0,120.0,52.0,136.0
266,0,,0,79.0,14.0,18.0,44.0
266,1,7,0,124.5,120.5,53.0,135.0
267,0,,0,79.0,14.0,18.0,44.0
267,1,7,0,123.5,120.5,53.0,135.0
268,0,,0,79.0,14.0,18.0,44.0
268,1,7,0,123.0,120.5,54.0,135.0
269,0,,0,79.5,14.0,17.0,44.0
269,1,7,0,122.0,120.5,54.0,135.0
270,0,,0,79.5,14.0,17.0,44.0
270,1,7,0,121.5,121.0,53.0,134.0
271,0,,0,80.0,14.0,18.0,44.0
271,1,7,0,120.5,121.0,53.0,134.0
272,0,,0,80.0,14.0,18.0,44.0
272,1,7,0,121.0,121.0,52.0,134.0
273,0,,0,80.0,14.0,18.0,44.0
273,1,7,0,122.0,119.5,50.0,135.0
274,0,,0,80.0,14.0,18.0,44.0
274,1,7,0,121.5,120.0,49.0,134.0
275,0,,0,80.0,13.5,18.0,43.0
275,1,8,0,121.5,119.0,47.0,132.0
276,0,,0,80.0,13.5,18.0,43.0
276,1,8,0,122.0,117.5,46.0,131.0
277,0,,0,80.0,13.5,18.0,43.0
277,1,8,0,122.0,117.5,46.0,129.0
278,0,,0,80.0,13.5,18.0,43.0
278,1,8,0,122.0,116.5,44.0,131.0
279,0,,0,80.5,13.5,17.0,43.0
279,1,8,0,121.5,117.0,43.0,130.0
280,0,,0,80.5,15.0,17.0,42.0
280,1,8,0,122.0,117.0,42.0,130.0
281,0,,0,80.5,15.0,17.0,42.0
281,1,8,0,121.0,117.0,42.0,130.0
282,0,,0,80.5,15.0,17.0,42.0
282,1,8,0,121.0,117.0,40.0,130.0
283,0,,0,80.5,15.0,17.0,42.0
283,1,7,0,120.0,115.5,40.0,131.0
284,0,,0,80.5,15.0,17.0,42.0
284,1,8,0,118.0,115.5,40.0,131.0
285,0,,0,80.5,15.0,17.0,42.0
285,1,7,0,116.5,115.5,41.0,131.0
286,0,,0,80.5,14.5,17.0,43.0
286,1,7,0,117.0,117.0,40.0,130.0
287,0,,0,80.5,14.5,17.0,43.0
287,1,7,0,114.5,117.0,41.0,130.0
288,0,,0,80.5,14.5,17.0,43.0
288,1,7,0,114.0,116.0,40.0,130.0
289,0,,0,80.5,14.5,17.0,43.0
289,1,7,0,112.0,115.0,42.0,130.0
290,0,,0,80.5,14.5,17.0,43.0
290,1,7,0,109.5,114.0,43.0,130.0
291,0,,0,80.5,14.5,17.0,43.0
291,1,7,0,108.5,113.5,43.0,127.0
292,0,,0,80.5,16.0,17.0,42.0
292,1,7,0,108.0,112.5,44.0,127.0
293,0,,0,80.5,16.0,17.0,42.0
293,1,7,0,106.0,112.5,46.0,127.0
294,0,,0,80.5,16.0,17.0,42.0
294,1,7,0,104.5,112.5,47.0,127.0
295,0,,0,80.5,16.0,17.0,42.0
295,1,7,0,104.0,112.0,48.0,128.0
296,0,,0,80.5,16.0,17.0,42.0
296,1,7,0,100.5,112.0,51.0,128.0
297,0,,0,80.5,16.0,17.0,42.0
297,1,7,0,100.5,112.0,51.0,128.0
298,0,,0,80.5,16.0,17.0,42.0
298,1,7,0,98.5,112.0,53.0,128.0
299,0,,0,80.5,16.0,17.0,42.0
299,1,7,0,98.5,112.0,53.0,128.0
300,0,,0,80.5,16.0,17.0,42.0
300,1,7,0,99.0,112.0,52.0,128.0
301,0,,0,80.5,15.5,17.0,43.0
301,1,7,0,98.5,112.0,51.0,128.0
302,0,,0,80.5,15.5,17.0,43.0
302,1,7,0,99.0,112.5,50.0,127.0
303,0,,0,80.5,15.5,17.0,43.0
303,1,7,0,98.5,112.5,49.0,127.0
304,0,,0,80.5,16.0,17.0,44.0
304,1,7,0,100.0,111.5,48.0,127.0
305,0,,0,80.5,16.0,17.0,44.0
305,1,,0,99.5,111.0,47.0,128.0
306,0,,0,80.5,16.0,17.0,44.0
306,1,,0,100.5,110.0,45.0,128.0
307,0,,0,80.5,16.0,17.0,44.0
307,1,,0,102.0,110.0,44.0,126.0
308,0,,0,80.5,16.0,17.0,44.0
308,1,,0,103.5,110.0,41.0,124.0
309,0,,0,80.5,16.0,17.0,44.0
309,1,,0,103.5,109.5,41.0,123.0
310,0,,0,80.0,16.0,18.0,44.0
310,1,8,0,104.0,108.5,40.0,123.0
311,0,,0,80.0,16.0,18.0,44.0
311,1,8,0,103.5,109.0,39.0,124.0
312,0,,0,80.0,16.0,18.0,44.0
312,1,8,0,103.5,109.0,39.0,124.0
313,0,,0,80.0,15.5,18.0,45.0
313,1,8,0,102.5,107.5,39.0,125.0
314,0,,0,80.0,15.5,18.0,45.0
314,1,8,0,101.5,107.5,39.0,125.0
315,0,,0,80.0,15.5,18.0,45.0
315,1,8,0,100.0,107.5,40.0,125.0
316,0,,0,80.0,15.5,18.0,45.0
316,1,8,0,98.5,107.5,41.0,125.0
317,0,,0,80.0,15.5,18.0,45.0
317,1,8,0,98.5,107.5,41.0,125.0
318,0,,0,80.0,15.5,18.0,45.0
318,1,8,0,96.5,108.0,41.0,124.0
319,0,,0,80.5,15.5,17.0,45.0
319,1,9,0,97.0,108.0,40.0,124.0
320,0,,0,80.5,15.5,17.0,45.0
320,1,8,0,96.5,108.0,39.0,124.0
321,0,,0,80.5,15.5,17.0,45.0
321,1,9,0,95.5,108.0,39.0,124.0
322,0,,0,80.5,15.5,17.0,45.0
322,1,9,0,95.5,108.0,39.0,124.0
323,0,,0,80.5,15.5,17.0,45.0
323,1,9,0,94.0,107.0,40.0,124.0
324,0,,0,80.5,15.5,17.0,45.0
324,1,9,0,93.0,107.0,40.0,124.0
325,0,,0,80.5,15.5,17.0,45.0
325,1,9,0,93.0,107.0,40.0,124.0
326,0,,0,80.5,15.5,17.0,45.0
326,1,9,0,90.5,107.0,41.0,120.0
327,0,,0,80.5,17.0,17.0,44.0
327,1,9,0,90.5,107.0,41.0,120.0
328,0,,0,80.5,17.0,17.0,44.0
328,1,9,0,89.0,107.0,42.0,120.0
329,0,,0,80.5,16.5,17.0,45.0
329,1,9,0,87.5,105.5,43.0,121.0
330,0,,0,80.5,16.5,17.0,45.0
