frame,gt_id,track_id,excluded,x,y,w,h
28,2,,0,33.0,123.0,22.0,10.0
29,1,,0,48.5,186.0,33.0,14.0
29,2,,0,31.5,124.0,23.0,10.0
30,1,,0,48.5,186.0,33.0,14.0
30,2,,0,33.0,124.5,22.0,11.0
31,1,,0,48.5,186.0,33.0,14.0
31,2,,0,33.0,124.5,22.0,11.0
32,1,,0,48.5,186.0,33.0,14.0
32,2,,0,33.0,125.5,22.0,11.0
33,1,,0,48.5,186.0,33.0,14.0
33,2,,0,33.0,126.5,22.0,11.0
34,1,,0,48.5,186.0,33.0,14.0
34,2,,0,33.0,127.5,22.0,11.0
35,1,,0,48.5,186.0,33.0,14.0
35,2,,0,31.5,128.5,23.0,11.0
36,1,,0,48.5,186.0,33.0,14.0
36,2,,0,33.0,129.5,22.0,11.0
37,1,,0,48.5,186.0,33.0,14.0
37,2,,0,33.0,130.5,22.0,11.0
38,1,,0,48.5,186.0,33.0,14.0
38,2,,0,31.0,131.5,24.0,11.0
39,1,,0,48.5,186.0,33.0,14.0
39,2,,0,31.0,132.5,24.0,11.0
40,1,,0,48.5,186.0,33.0,14.0
40,2,,0,31.0,133.5,24.0,11.0
41,1,,0,48.5,186.0,33.0,14.0
41,2,,0,31.0,134.0,24.0,12.0
42,1,,0,48.5,186.0,33.0,14.0
42,2,,0,31.5,134.0,23.0,12.0
43,1,,0,48.5,186.0,33.0,14.0
43,2,,0,29.0,134.0,26.0,12.0
44,1,,0,48.5,186.0,33.0,14.0
44,2,,0,27.5,134.0,27.0,12.0
45,1,,0,48.5,186.0,33.0,14.0
45,2,,0,27.5,136.0,27.0,12.0
46,1,,0,48.5,186.0,33.0,14.0
46,2,,0,27.5,137.0,27.0,12.0
47,1,,0,48.5,186.0,33.0,14.0
47,2,,0,27.5,138.0,27.0,16.0
48,1,,0,48.5,186.0,33.0,14.0
48,2,,0,27.0,139.0,28.0,16.0
49,1,,0,48.5,186.0,33.0,14.0
49,2,,0,27.0,139.0,28.0,16.0
50,1,,0,48.5,186.0,33.0,14.0
50,2,,0,27.0,139.0,28.0,16.0
51,1,,0,48.5,186.0,33.0,14.0
51,2,,0,27.0,139.0,28.0,16.0
52,1,,0,48.5,186.0,33.0,14.0
52,2,,0,27.0,139.0,28.0,16.0
53,1,,0,48.5,186.0,33.0,14.0
53,2,,0,27.0,139.0,28.0,16.0
54,1,,0,48.5,186.0,33.0,14.0
54,2,,0,27.0,138.5,28.0,17.0
55,1,,0,51.0,186.0,36.0,14.0
55,2,,0,27.0,138.5,28.0,17.0
56,1,,0,50.5,186.0,37.0,14.0
56,2,,0,27.0,142.0,28.0,18.0
57,1,2,0,50.5,186.0,37.0,14.0
57,2,,0,27.0,145.5,28.0,17.0
58,1,,0,52.0,186.0,36.0,14.0
58,2,,0,27.0,146.5,28.0,17.0
59,1,2,0,52.0,184.5,36.0,15.0
59,2,,0,27.0,146.5,24.0,17.0
60,1,2,0,52.0,184.5,38.0,15.0
60,2,,0,27.0,149.0,24.0,16.0
61,1,2,0,52.5,184.0,37.0,16.0
61,2,,0,27.0,149.0,24.0,16.0
62,1,2,0,52.5,184.0,37.0,16.0
62,2,,0,27.0,151.0,24.0,14.0
63,1,2,0,54.0,182.5,36.0,17.0
63,2,,0,27.0,151.0,24.0,14.0
64,1,2,0,54.0,182.5,36.0,17.0
64,2,,0,25.5,151.5,25.0,13.0
65,1,2,0,54.5,182.0,35.0,18.0
65,2,,0,25.5,153.0,25.0,12.0
66,1,2,0,54.5,182.0,35.0,18.0
66,2,,0,25.0,153.0,26.0,12.0
67,1,2,0,54.5,180.0,35.0,20.0
67,2,,0,23.5,154.0,27.0,12.0
68,1,2,0,54.5,179.5,35.0,19.0
68,2,,0,23.5,155.0,27.0,12.0
68,3,,0,257.0,269.5,18.0,17.0
69,1,2,0,55.0,179.0,34.0,20.0
69,2,3,0,24.0,155.0,26.0,14.0
69,3,,0,258.0,274.0,18.0,12.0
70,1,2,0,55.5,179.0,33.0,20.0
70,2,3,0,24.0,155.5,26.0,13.0
70,3,4,0,255.5,270.0,21.0,16.0
71,1,2,0,55.5,177.5,33.0,19.0
71,2,,0,24.0,156.5,26.0,15.0
71,3,4,0,255.5,262.5,21.0,23.0
72,1,2,0,56.0,177.5,34.0,19.0
72,2,,0,24.0,158.0,26.0,16.0
72,3,4,0,249.0,260.0,28.0,26.0
73,1,2,0,55.5,177.5,37.0,19.0
73,2,,0,24.0,158.5,26.0,17.0
73,3,4,0,247.0,258.0,30.0,28.0
74,1,2,0,55.5,178.0,39.0,18.0
74,2,,0,24.0,159.5,26.0,17.0
74,3,4,0,240.5,256.5,37.0,29.0
75,1,2,0,57.5,178.0,39.0,18.0
75,2,,0,24.0,161.5,26.0,15.0
75,3,4,0,240.0,254.5,38.0,31.0
76,1,2,0,59.5,178.0,39.0,18.0
76,2,,0,24.0,162.5,26.0,15.0
76,3,4,0,238.5,254.0,39.0,32.0
77,1,2,0,59.5,177.0,39.0,18.0
77,2,,0,24.0,164.5,26.0,13.0
77,3,4,0,238.0,254.0,40.0,32.0
78,1,2,0,60.0,177.0,40.0,18.0
78,2,,0,24.0,166.0,24.0,12.0
78,3,4,0,236.5,252.5,41.0,33.0
79,1,2,0,61.0,176.5,40.0,17.0
79,2,,0,24.0,166.5,24.0,11.0
79,3,4,0,236.0,252.5,42.0,33.0
80,1,2,0,62.0,175.5,38.0,17.0
80,2,,0,24.0,167.0,24.0,12.0
80,3,4,0,235.0,253.0,46.0,30.0
81,1,2,0,62.0,175.5,38.0,17.0
81,2,,0,22.5,168.0,25.0,12.0
81,3,4,0,234.0,253.0,46.0,28.0
82,1,2,0,62.0,175.5,38.0,17.0
82,2,,0,22.5,169.5,25.0,11.0
82,3,4,0,233.0,252.5,46.0,25.0
83,1,2,0,62.0,176.0,38.0,16.0
83,2,,0,23.0,170.0,24.0,12.0
83,3,4,0,231.5,250.5,45.0,25.0
84,1,2,0,62.0,176.0,38.0,16.0
84,2,,0,22.5,171.0,25.0,12.0
84,3,4,0,232.0,248.0,44.0,26.0
85,1,2,0,62.0,175.0,38.0,16.0
85,2,,0,23.0,171.5,24.0,13.0
85,3,4,0,231.5,240.5,41.0,31.0
86,1,2,0,62.5,175.0,37.0,16.0
86,2,,0,23.0,171.5,24.0,15.0
86,3,4,0,229.5,234.5,41.0,35.0
87,1,2,0,64.0,173.5,36.0,17.0
87,2,,0,23.0,173.0,24.0,16.0
87,3,4,0,229.5,230.5,41.0,37.0
88,1,2,0,64.0,173.5,36.0,17.0
88,2,,0,23.0,174.0,24.0,14.0
88,3,4,0,229.5,226.5,41.0,39.0
89,1,2,0,65.0,173.0,40.0,18.0
89,2,,0,23.0,174.0,24.0,14.0
89,3,4,0,229.5,224.5,41.0,41.0
90,1,2,0,64.5,173.0,41.0,18.0
90,2,,0,22.5,174.0,23.0,14.0
90,3,4,0,228.0,224.5,42.0,41.0
91,1,2,0,65.5,171.0,41.0,20.0
91,2,,0,22.5,175.0,23.0,14.0
91,3,4,0,227.5,224.5,41.0,41.0
92,1,2,0,67.5,171.0,41.0,20.0
92,2,,0,22.5,175.0,23.0,14.0
92,3,4,0,228.0,224.5,40.0,39.0
93,1,2,0,68.5,169.5,41.0,21.0
93,2,,0,22.5,176.5,23.0,13.0
93,3,4,0,226.0,224.0,40.0,38.0
94,1,2,0,70.0,169.0,40.0,22.0
94,2,,0,22.5,179.0,23.0,12.0
94,3,4,0,226.0,223.5,40.0,35.0
95,1,2,0,70.0,167.5,40.0,23.0
95,2,,0,22.5,178.5,23.0,13.0
95,3,4,0,224.0,224.0,40.0,32.0
96,1,2,0,70.5,167.0,39.0,22.0
96,2,,0,22.5,181.0,23.0,12.0
96,3,4,0,221.5,223.5,41.0,27.0
97,1,2,0,72.0,165.5,38.0,23.0
97,2,,0,22.5,181.5,23.0,13.0
97,3,4,0,220.5,224.0,43.0,24.0
98,1,2,0,72.0,165.0,38.0,24.0
98,2,,0,22.5,182.5,23.0,13.0
98,3,4,0,220.5,224.0,43.0,20.0
99,1,2,0,72.0,165.0,38.0,24.0
99,2,,0,22.5,184.0,23.0,12.0
99,3,4,0,218.0,220.0,46.0,22.0
100,1,2,0,72.0,164.0,38.0,24.0
100,2,,0,22.0,184.5,24.0,9.0
100,3,4,0,218.0,216.5,46.0,25.0
101,1,2,0,71.5,164.0,39.0,24.0
101,2,,0,22.0,185.5,24.0,9.0
101,3,4,0,216.0,214.0,48.0,24.0
102,1,2,0,71.5,162.0,39.0,26.0
102,2,,0,22.0,186.5,24.0,9.0
102,3,4,0,214.5,208.5,49.0,29.0
102,4,,0,12.5,156.0,21.0,12.0
103,1,2,0,73.5,161.5,41.0,25.0
103,2,,0,22.0,187.5,24.0,9.0
103,3,4,0,213.0,206.5,52.0,31.0
103,4,,0,13.0,156.0,26.0,12.0
104,1,2,0,74.0,161.5,44.0,25.0
104,2,,0,22.0,187.5,24.0,11.0
104,3,4,0,211.5,204.5,53.0,33.0
104,4,,0,13.0,156.0,26.0,12.0
105,1,2,0,76.0,160.5,44.0,25.0
105,2,,0,22.0,188.5,24.0,11.0
105,3,4,0,211.0,204.5,52.0,33.0
105,4,,0,13.0,156.0,26.0,12.0
106,1,2,0,75.5,160.5,45.0,25.0
106,2,,0,22.0,189.5,24.0,11.0
106,3,4,0,209.0,205.0,54.0,32.0
106,4,,0,13.0,154.5,26.0,11.0
107,1,2,0,75.5,161.0,47.0,24.0
107,2,,0,22.0,190.5,24.0,11.0
107,3,4,0,207.0,205.0,56.0,30.0
107,4,,0,13.0,152.5,26.0,13.0
108,1,2,0,77.5,161.0,45.0,24.0
108,2,,0,22.0,191.0,24.0,12.0
108,3,4,0,205.0,204.0,58.0,28.0
108,4,,0,13.0,153.0,26.0,12.0
109,1,2,0,80.0,160.5,44.0,23.0
109,2,,0,22.0,190.5,24.0,13.0
109,3,4,0,204.0,203.0,56.0,26.0
109,4,,0,13.0,150.5,26.0,13.0
110,1,2,0,80.0,160.0,44.0,24.0
110,2,,0,22.0,190.5,24.0,13.0
110,3,4,0,202.0,201.5,58.0,25.0
110,4,,0,13.5,150.5,25.0,13.0
111,1,2,0,80.5,160.0,43.0,24.0
111,2,,0,22.0,192.0,24.0,12.0
111,3,4,0,200.0,199.5,56.0,23.0
111,4,,0,13.5,150.0,25.0,12.0
112,1,2,0,80.5,158.5,43.0,25.0
112,2,,0,22.0,192.5,24.0,11.0
112,3,4,0,199.0,198.0,54.0,22.0
112,4,,0,13.5,148.0,25.0,14.0
113,1,2,0,80.5,159.0,43.0,24.0
113,2,,0,22.0,194.0,24.0,12.0
113,3,4,0,198.0,196.0,52.0,20.0
113,4,,0,13.5,147.0,25.0,14.0
114,1,2,0,80.5,159.0,43.0,24.0
114,2,,0,22.0,193.5,24.0,13.0
114,3,4,0,197.0,194.5,50.0,21.0
114,4,,0,13.5,146.5,25.0,13.0
115,1,2,0,80.5,158.0,43.0,24.0
115,2,,0,22.0,195.0,24.0,12.0
115,3,4,0,197.0,191.5,48.0,23.0
115,4,,0,13.5,145.5,25.0,13.0
116,1,2,0,81.5,157.0,43.0,24.0
116,2,,0,22.0,196.0,24.0,12.0
116,3,4,0,195.5,187.0,49.0,28.0
116,4,,0,13.5,144.5,25.0,13.0
117,1,2,0,83.5,157.0,43.0,24.0
117,2,,0,22.0,197.0,24.0,12.0
117,3,4,0,193.5,183.5,51.0,31.0
117,4,,0,13.5,144.5,25.0,13.0
118,1,2,0,84.0,157.0,46.0,24.0
118,2,,0,22.0,197.5,24.0,11.0
118,3,4,0,193.5,181.0,51.0,34.0
118,4,,0,15.0,143.5,24.0,13.0
119,1,2,0,84.5,155.5,47.0,25.0
119,2,,0,22.0,198.5,24.0,11.0
119,3,4,0,193.0,179.5,52.0,35.0
119,4,,0,15.5,143.0,23.0,12.0
120,1,2,0,87.0,155.0,46.0,26.0
120,2,,0,22.0,200.0,24.0,10.0
120,3,4,0,193.0,179.5,52.0,35.0
120,4,,0,15.5,142.0,23.0,12.0
121,1,2,0,87.5,154.0,47.0,26.0
121,2,,0,22.0,200.0,24.0,10.0
121,3,4,0,191.0,179.5,54.0,35.0
121,4,,0,15.5,142.0,23.0,12.0
122,1,2,0,88.5,153.0,47.0,26.0
122,2,,0,22.0,200.5,22.0,9.0
122,3,4,0,190.0,179.0,52.0,34.0
122,4,,0,17.0,141.5,22.0,11.0
123,1,2,0,90.0,152.0,46.0,26.0
123,2,,0,21.5,200.5,23.0,9.0
123,3,4,0,189.0,177.0,50.0,34.0
123,4,,0,17.0,140.0,20.0,12.0
124,1,2,0,90.5,150.5,45.0,27.0
124,2,,0,22.0,202.0,22.0,8.0
124,3,4,0,187.0,174.5,50.0,33.0
124,4,,0,17.0,139.5,20.0,11.0
125,1,2,0,91.5,149.5,45.0,27.0
125,2,,0,22.0,202.0,20.0,8.0
125,3,4,0,185.5,172.5,49.0,33.0
125,4,,0,17.5,138.5,19.0,11.0
126,1,2,0,93.0,148.5,44.0,27.0
126,2,,0,22.0,202.5,20.0,7.0
126,3,4,0,184.5,172.0,47.0,30.0
126,4,,0,17.5,138.5,19.0,11.0
127,1,2,0,93.0,148.5,44.0,27.0
127,2,,0,22.0,204.0,20.0,6.0
127,3,4,0,183.5,170.0,47.0,28.0
127,4,,0,17.5,136.5,19.0,11.0
128,1,2,0,93.5,147.0,43.0,28.0
128,2,,0,22.0,204.5,20.0,5.0
128,3,4,0,181.5,169.0,49.0,26.0
128,4,,0,17.5,136.5,19.0,11.0
129,1,2,0,93.5,146.5,43.0,25.0
129,2,,0,21.5,204.5,15.0,5.0
129,3,4,0,181.0,166.5,50.0,27.0
129,4,,0,17.5,136.5,19.0,11.0
130,1,2,0,93.5,144.5,43.0,25.0
130,2,,0,21.5,206.0,15.0,4.0
130,3,4,0,179.0,165.0,52.0,28.0
130,4,,0,17.5,135.5,19.0,11.0
130,5,,0,67.0,55.0,20.0,18.0
131,1,2,0,96.0,144.0,44.0,24.0
131,2,,0,21.5,206.5,15.0,3.0
131,3,4,0,179.0,165.0,52.0,28.0
131,4,,0,17.5,135.5,19.0,11.0
131,5,,0,67.0,55.0,20.0,18.0
132,1,2,0,96.0,144.0,48.0,24.0
132,2,,0,21.5,207.5,15.0,3.0
132,3,4,0,177.0,163.0,54.0,30.0
132,4,,0,17.5,135.5,19.0,11.0
132,5,,0,65.5,55.0,21.0,22.0
133,1,2,0,97.5,143.0,49.0,24.0
133,2,,0,21.5,207.5,15.0,3.0
133,3,4,0,175.5,161.5,55.0,31.0
133,4,,0,17.5,135.0,19.0,12.0
133,5,,0,65.5,55.0,21.0,22.0
134,1,2,0,100.0,143.0,50.0,24.0
134,2,,0,21.5,209.0,15.0,2.0
134,3,4,0,175.0,161.0,56.0,32.0
134,4,,0,17.5,135.0,19.0,10.0
134,5,,0,65.0,56.0,22.0,22.0
135,1,2,0,100.5,141.5,49.0,25.0
135,2,,0,21.5,209.0,15.0,2.0
135,3,4,0,173.5,160.0,57.0,32.0
135,4,,0,17.5,135.0,19.0,10.0
135,5,,0,63.5,58.5,23.0,19.0
136,1,2,0,102.0,141.5,50.0,25.0
136,3,4,0,171.5,159.0,59.0,32.0
136,4,,0,17.5,135.0,19.0,10.0
136,5,,0,63.0,58.5,24.0,19.0
137,1,2,0,103.0,142.0,50.0,24.0
137,3,4,0,169.5,157.5,59.0,31.0
137,4,,0,17.5,133.5,19.0,9.0
137,5,,0,63.0,59.0,24.0,20.0
138,1,2,0,105.0,141.5,48.0,23.0
138,3,4,0,168.5,156.5,57.0,29.0
138,4,,0,17.5,133.5,19.0,9.0
138,5,,0,63.0,59.5,24.0,19.0
139,1,2,0,105.0,141.5,48.0,23.0
139,3,4,0,166.5,155.0,57.0,30.0
139,4,,0,17.5,132.5,19.0,9.0
139,5,,0,63.0,59.5,24.0,19.0
140,1,2,0,105.5,142.0,47.0,22.0
140,3,4,0,165.0,154.0,56.0,28.0
140,4,,0,19.0,131.5,18.0,9.0
140,5,,0,63.0,61.0,24.0,18.0
141,1,2,0,107.0,140.5,46.0,23.0
141,3,4,0,162.5,152.5,55.0,27.0
141,4,,0,19.0,131.5,18.0,9.0
141,5,,0,63.0,61.5,24.0,17.0
142,1,2,0,107.5,140.0,45.0,24.0
142,3,4,0,161.5,151.5,53.0,25.0
142,4,,0,19.0,129.5,18.0,9.0
142,5,,0,63.0,63.0,24.0,16.0
143,1,2,0,107.5,138.5,45.0,25.0
143,3,4,0,161.5,151.0,51.0,26.0
143,4,,0,19.0,129.5,18.0,9.0
143,5,,0,63.0,63.0,24.0,16.0
144,1,2,0,109.0,138.5,44.0,25.0
144,3,4,0,160.0,149.5,52.0,27.0
144,4,,0,19.0,129.5,18.0,9.0
144,5,,0,62.0,63.0,24.0,16.0
145,1,2,0,109.5,138.5,45.0,25.0
145,3,4,0,158.5,149.0,53.0,28.0
145,4,,0,19.0,129.5,18.0,9.0
145,5,,0,62.0,63.0,24.0,18.0
146,1,2,0,111.5,138.0,45.0,26.0
146,3,4,0,158.0,147.5,54.0,29.0
146,4,,0,19.0,130.0,18.0,8.0
146,5,,0,61.0,62.5,24.0,19.0
147,1,2,0,111.5,138.0,47.0,26.0
147,3,,0,158.0,147.0,54.0,30.0
147,4,,0,19.5,130.0,17.0,8.0
147,5,,0,60.5,62.5,23.0,21.0
148,1,2,0,113.5,138.0,45.0,26.0
148,3,,0,156.5,145.5,55.0,31.0
148,4,,0,19.5,129.0,17.0,8.0
148,5,,0,59.5,62.5,23.0,23.0
149,1,2,0,115.5,136.5,43.0,27.0
149,3,,0,156.0,145.0,56.0,32.0
149,4,,0,19.5,129.0,17.0,8.0
149,5,,0,59.0,62.5,24.0,25.0
150,1,2,0,117.0,136.0,42.0,28.0
150,3,,0,154.0,143.5,58.0,33.0
150,4,,0,19.5,129.0,17.0,8.0
150,5,,0,59.0,66.5,24.0,21.0
151,1,2,0,119.0,134.5,40.0,29.0
151,3,,0,152.5,143.0,57.0,34.0
151,4,,0,19.5,128.0,17.0,8.0
151,5,,0,59.0,67.5,24.0,21.0
152,1,2,0,119.5,134.5,39.0,29.0
152,3,,0,151.5,141.5,55.0,33.0
152,4,,0,19.5,128.0,17.0,8.0
152,5,,0,59.0,68.5,24.0,21.0
153,1,2,0,121.0,132.5,38.0,31.0
153,3,,0,151.5,140.5,53.0,33.0
153,4,,0,19.5,127.0,17.0,8.0
153,5,,0,59.0,69.5,24.0,21.0
154,1,2,0,121.0,133.0,38.0,30.0
154,3,4,0,150.0,138.5,52.0,33.0
154,4,,0,19.5,125.0,17.0,8.0
154,5,,0,59.0,70.5,24.0,21.0
155,1,2,0,121.5,132.5,37.0,29.0
155,3,,0,148.5,138.5,51.0,31.0
155,4,,0,19.5,125.0,17.0,8.0
155,5,,0,59.0,71.5,24.0,21.0
156,1,2,0,123.0,133.0,36.0,28.0
156,3,,0,148.0,139.0,50.0,30.0
156,4,,0,19.5,123.0,17.0,8.0
156,5,,0,59.0,71.5,24.0,21.0
156,6,,0,63.5,51.5,19.0,9.0
157,1,2,0,123.0,131.5,36.0,29.0
157,3,,0,146.5,139.0,49.0,30.0
157,4,,0,19.5,121.0,17.0,8.0
157,5,,0,59.0,71.5,24.0,21.0
157,6,,0,65.0,52.0,18.0,10.0
158,1,2,0,123.5,132.0,35.0,26.0
158,3,,0,146.0,139.0,50.0,30.0
158,4,,0,19.5,120.0,17.0,8.0
158,5,,0,59.0,73.0,24.0,20.0
158,6,,0,65.0,51.5,18.0,11.0
159,1,2,0,123.5,132.0,35.0,24.0
159,3,,0,146.0,139.0,50.0,30.0
159,4,,0,19.5,120.0,17.0,8.0
159,5,,0,59.0,73.5,24.0,19.0
159,6,,0,65.0,52.0,18.0,12.0
160,1,2,0,125.0,132.5,34.0,21.0
160,3,,0,144.5,139.0,51.0,30.0
160,4,,0,19.5,120.0,17.0,8.0
160,5,,0,57.5,73.5,25.0,19.0
160,6,,0,63.5,51.5,19.0,13.0
161,1,2,0,125.0,132.5,34.0,21.0
161,3,,0,144.0,139.0,52.0,30.0
161,4,,0,19.5,120.0,17.0,8.0
161,5,,0,56.5,73.5,23.0,19.0
161,6,,0,63.0,51.5,22.0,19.0
162,1,2,0,125.0,132.5,34.0,21.0
162,3,,0,142.5,139.0,53.0,30.0
162,4,,0,19.5,120.0,17.0,8.0
162,5,,0,55.5,73.5,23.0,19.0
162,6,,0,63.0,52.0,22.0,20.0
163,1,,0,125.0,133.0,34.0,20.0
163,3,,0,142.0,139.0,54.0,30.0
163,4,,0,19.5,120.0,17.0,8.0
163,5,,0,55.0,73.5,24.0,19.0
163,6,,0,63.0,52.0,22.0,20.0
164,1,,0,125.5,133.0,33.0,20.0
164,3,,0,142.0,139.0,54.0,30.0
164,4,,0,19.5,120.0,17.0,8.0
164,5,,0,54.5,74.0,23.0,20.0
164,6,,0,63.0,52.0,22.0,20.0
165,1,,0,125.5,133.0,33.0,20.0
165,3,,0,140.5,139.0,55.0,30.0
165,4,,0,21.5,119.0,15.0,8.0
165,5,,0,53.5,77.0,23.0,18.0
165,6,,0,63.0,54.5,22.0,21.0
166,1,,0,125.5,133.0,33.0,20.0
166,3,,0,140.5,139.0,53.0,30.0
166,4,,0,21.5,119.0,15.0,8.0
166,5,,0,52.5,77.5,23.0,19.0
166,6,,0,63.0,54.5,22.0,21.0
167,1,,0,125.5,133.0,33.0,20.0
167,3,,0,139.5,139.0,53.0,30.0
167,4,,0,21.5,118.0,15.0,8.0
167,5,,0,52.5,78.5,23.0,19.0
167,6,,0,61.5,54.5,23.0,21.0
168,1,,0,125.5,131.5,45.0,21.0
168,3,,0,137.5,139.5,53.0,29.0
168,4,,0,21.5,118.0,15.0,8.0
168,5,,0,52.5,79.5,23.0,19.0
168,6,,0,61.5,54.5,23.0,21.0
169,1,,0,125.5,131.5,45.0,21.0
169,3,,0,136.5,141.0,53.0,28.0
169,4,,0,21.5,118.0,15.0,8.0
169,5,,0,52.5,81.0,23.0,18.0
169,6,,0,61.5,56.5,23.0,19.0
170,1,,0,125.5,131.5,45.0,21.0
170,3,,0,136.0,141.0,52.0,28.0
170,4,,0,21.5,118.0,15.0,8.0
170,5,,0,52.0,81.0,24.0,18.0
170,6,,0,61.0,58.0,24.0,18.0
171,1,,0,126.5,129.5,45.0,23.0
171,3,,0,134.5,140.5,51.0,27.0
171,4,,0,21.5,117.0,15.0,8.0
171,5,,0,50.5,81.0,25.0,18.0
171,6,,0,59.5,58.5,25.0,17.0
172,1,,0,127.0,129.5,44.0,21.0
172,3,,0,133.5,140.5,51.0,27.0
172,4,,0,21.5,117.0,15.0,8.0
172,5,,0,50.0,81.5,26.0,17.0
172,6,,0,59.5,58.5,25.0,17.0
173,1,,0,126.5,129.0,45.0,22.0
173,3,,0,133.0,140.5,52.0,27.0
173,4,,0,21.5,117.0,15.0,8.0
173,5,,0,48.5,81.5,27.0,17.0
173,6,,0,59.0,59.0,26.0,18.0
174,1,,0,128.0,127.5,44.0,23.0
174,3,,0,131.5,140.5,53.0,27.0
174,4,,0,21.5,117.0,15.0,8.0
174,5,,0,48.0,81.5,28.0,17.0
174,6,,0,59.0,59.5,26.0,17.0
175,1,2,0,128.5,127.0,43.0,24.0
175,3,,0,131.5,140.5,53.0,27.0
175,4,,0,21.5,116.0,15.0,8.0
175,5,,0,46.5,81.5,29.0,17.0
175,6,,0,58.5,61.0,25.0,20.0
176,1,2,0,128.5,126.0,43.0,24.0
176,3,,0,130.5,140.5,53.0,27.0
176,4,,0,21.5,116.0,15.0,8.0
176,5,,0,46.5,82.0,29.0,18.0
176,6,,0,57.5,60.5,25.0,21.0
177,1,2,0,130.0,124.5,42.0,25.0
177,3,,0,131.0,140.5,52.0,27.0
177,4,,0,21.5,116.0,15.0,8.0
177,5,,0,46.0,81.5,28.0,19.0
177,6,,0,57.5,61.5,25.0,21.0
178,1,2,0,130.0,123.5,42.0,25.0
