frame,gt_id,track_id,excluded,x,y,w,h
61,0,1,0,200.0,177.5,46.0,39.0
61,4,,0,20.0,200.5,30.0,9.0
62,0,1,0,200.0,173.5,46.0,41.0
62,4,,0,20.0,199.5,30.0,9.0
63,0,1,0,200.0,169.5,46.0,45.0
63,4,,0,20.5,199.5,29.0,9.0
63,5,,0,18.5,207.5,15.0,5.0
64,0,1,0,200.0,165.5,46.0,47.0
64,4,2,0,20.5,199.5,29.0,9.0
64,5,,0,18.5,207.5,15.0,5.0
65,0,1,0,198.0,162.5,48.0,47.0
65,4,2,0,20.5,198.0,29.0,10.0
65,5,,0,18.5,207.0,15.0,6.0
66,0,1,0,198.0,158.5,48.0,49.0
66,4,2,0,20.5,198.0,29.0,10.0
66,5,,0,18.5,207.0,15.0,6.0
67,0,1,0,198.0,156.0,48.0,50.0
67,4,2,0,21.0,198.0,30.0,10.0
67,5,,0,18.5,204.5,15.0,7.0
68,0,1,0,196.5,153.5,49.0,51.0
68,4,2,0,21.0,197.0,30.0,10.0
68,5,,0,18.5,203.5,15.0,7.0
69,0,1,0,196.5,152.0,47.0,50.0
69,4,2,0,21.0,196.5,30.0,9.0
69,5,,0,19.0,203.5,16.0,7.0
70,0,1,0,196.0,150.5,48.0,49.0
70,4,2,0,21.0,195.0,30.0,10.0
70,5,,0,19.0,203.0,16.0,8.0
71,0,1,0,194.5,149.0,49.0,48.0
71,4,2,0,21.0,193.5,30.0,11.0
71,5,,0,18.5,202.5,17.0,7.0
72,0,1,0,194.5,147.0,49.0,46.0
72,4,2,0,21.0,193.5,30.0,11.0
72,5,,0,18.5,202.0,17.0,8.0
73,0,1,0,194.5,144.5,49.0,47.0
73,4,2,0,21.0,194.0,30.0,10.0
73,5,,0,18.5,201.5,17.0,7.0
74,0,1,0,194.5,142.5,47.0,47.0
74,4,2,0,21.5,194.0,29.0,10.0
74,5,,0,18.5,200.5,17.0,7.0
75,0,1,0,195.0,139.5,46.0,45.0
75,4,,0,21.5,193.0,29.0,10.0
75,5,2,0,18.5,200.0,17.0,8.0
76,0,1,0,194.0,138.0,46.0,44.0
76,4,2,0,21.5,193.0,29.0,10.0
76,5,,0,19.0,200.0,18.0,8.0
77,0,1,0,191.5,135.5,47.0,41.0
77,4,2,0,21.5,192.0,29.0,10.0
77,5,,0,19.0,198.5,18.0,9.0
78,0,1,0,187.0,133.5,52.0,41.0
78,4,2,0,23.0,192.0,28.0,10.0
78,5,,0,18.5,198.5,19.0,9.0
79,0,1,0,185.0,131.5,54.0,43.0
79,4,2,0,23.0,192.0,30.0,10.0
79,5,,0,18.5,198.0,19.0,8.0
80,0,1,0,183.0,129.5,56.0,45.0
80,4,,0,22.5,191.0,31.0,10.0
80,5,2,0,20.0,196.5,18.0,9.0
81,0,1,0,181.0,127.5,58.0,47.0
81,4,2,0,22.5,190.5,31.0,11.0
81,5,,0,20.0,196.5,18.0,9.0
82,0,1,0,179.0,125.5,60.0,49.0
82,4,,0,22.5,190.5,31.0,11.0
82,5,,0,20.5,196.0,17.0,8.0
83,0,1,0,179.0,125.0,60.0,50.0
83,4,,0,24.0,189.5,30.0,13.0
83,5,,0,20.5,193.5,17.0,9.0
84,0,1,0,177.5,121.5,61.0,49.0
84,4,,0,24.0,189.5,30.0,13.0
84,5,,0,22.0,192.5,16.0,9.0
85,0,1,0,177.0,119.5,62.0,49.0
85,4,2,0,24.0,189.5,30.0,13.0
85,5,,0,22.0,192.5,16.0,9.0
86,0,1,0,175.5,119.5,63.0,45.0
86,4,,0,24.0,189.0,30.0,12.0
86,5,,0,22.0,192.0,18.0,10.0
87,0,1,0,175.5,116.5,63.0,43.0
87,4,,0,24.5,189.0,29.0,12.0
87,5,,0,21.5,191.0,19.0,12.0
88,0,1,0,175.5,114.5,63.0,43.0
88,4,2,0,24.5,187.5,29.0,13.0
88,5,,0,22.0,191.0,20.0,12.0
89,0,1,0,175.5,114.5,63.0,39.0
89,4,,0,24.5,188.0,29.0,12.0
89,5,,0,22.0,190.0,20.0,12.0
90,0,1,0,175.5,111.5,63.0,39.0
90,4,2,0,24.5,188.0,29.0,12.0
90,5,,0,22.0,188.5,20.0,13.0
91,0,1,0,175.0,110.0,64.0,38.0
91,4,2,0,24.5,188.0,29.0,12.0
91,5,,0,22.0,189.0,20.0,12.0
92,0,1,0,173.5,108.5,65.0,39.0
92,4,2,0,24.5,188.0,29.0,12.0
92,5,,0,22.0,187.5,20.0,13.0
93,0,1,0,173.5,107.5,65.0,39.0
93,4,2,0,24.5,188.0,29.0,12.0
93,5,,0,22.0,188.0,20.0,12.0
94,0,1,0,173.5,107.0,65.0,40.0
94,4,2,0,24.5,188.0,29.0,12.0
94,5,,0,22.0,186.5,20.0,13.0
95,0,1,0,173.0,105.5,66.0,41.0
95,4,2,0,24.5,188.0,29.0,12.0
95,5,,0,22.0,185.0,20.0,14.0
96,0,1,0,173.0,105.5,66.0,41.0
96,4,2,0,24.5,187.5,29.0,13.0
96,5,,0,21.5,184.5,21.0,13.0
97,0,1,0,173.0,105.0,66.0,42.0
97,4,2,0,27.0,187.0,28.0,14.0
97,5,,0,22.0,184.0,24.0,14.0
98,0,1,0,173.0,105.0,66.0,42.0
98,4,2,0,26.5,187.0,29.0,14.0
98,5,,0,21.5,183.5,27.0,11.0
99,0,1,0,173.0,104.5,64.0,41.0
99,4,2,0,26.5,186.5,29.0,13.0
99,5,,0,21.5,183.0,27.0,10.0
100,0,1,0,173.0,104.5,64.0,41.0
100,4,,0,26.5,186.0,29.0,14.0
100,5,,0,22.0,182.0,28.0,10.0
101,0,,0,173.0,104.0,64.0,42.0
101,4,2,0,28.5,184.5,29.0,13.0
101,5,,0,24.5,180.5,25.0,11.0
102,0,1,0,172.5,104.0,63.0,42.0
102,4,2,0,29.0,183.5,30.0,13.0
102,5,,0,24.5,180.5,25.0,9.0
103,0,1,0,172.5,104.0,63.0,42.0
103,4,2,0,29.0,183.0,30.0,14.0
103,5,,0,24.5,178.5,25.0,9.0
104,0,,0,172.5,104.0,63.0,42.0
104,4,2,0,29.0,183.0,30.0,14.0
104,5,,0,24.0,178.0,26.0,10.0
105,0,,0,172.5,104.0,63.0,42.0
105,4,2,0,29.0,181.5,30.0,15.0
105,5,,0,24.0,178.0,26.0,10.0
106,0,,0,172.5,104.0,63.0,42.0
106,4,2,0,29.0,181.5,30.0,15.0
106,5,,0,23.5,176.5,27.0,9.0
107,0,,0,172.5,102.5,63.0,43.0
107,4,2,0,29.0,180.5,30.0,15.0
107,5,,0,25.0,176.0,26.0,10.0
108,0,,0,172.5,102.5,63.0,43.0
108,4,2,0,29.0,179.5,30.0,15.0
108,5,,0,25.0,173.5,26.0,11.0
109,0,,0,172.5,102.5,63.0,43.0
109,4,2,0,29.0,179.5,30.0,15.0
109,5,,0,26.0,173.5,26.0,11.0
110,0,,0,172.5,102.5,63.0,43.0
110,4,,0,29.0,179.5,30.0,15.0
110,5,2,0,26.0,173.5,26.0,11.0
111,0,,0,172.5,102.5,63.0,43.0
111,4,,0,29.0,179.5,30.0,15.0
111,5,2,0,26.0,173.0,26.0,12.0
112,0,,0,172.5,102.5,63.0,43.0
112,4,,0,29.0,179.5,30.0,15.0
112,5,2,0,25.5,173.0,27.0,12.0
113,0,,0,172.5,102.5,63.0,43.0
113,4,,0,29.0,179.5,30.0,15.0
113,5,2,0,25.5,172.0,27.0,12.0
114,0,,0,173.0,102.5,64.0,43.0
114,4,,0,29.0,179.5,30.0,15.0
114,5,2,0,26.5,171.5,27.0,11.0
115,0,,0,173.5,104.0,63.0,42.0
115,4,2,0,29.0,179.5,30.0,15.0
115,5,,0,27.0,170.5,28.0,11.0
116,0,,0,175.0,104.0,62.0,42.0
116,4,,0,29.0,179.5,30.0,15.0
116,5,2,0,27.0,170.0,28.0,12.0
117,0,,0,177.0,104.5,60.0,41.0
117,4,,0,29.0,179.5,30.0,15.0
117,5,2,0,27.5,170.0,27.0,12.0
118,0,,0,177.0,106.0,60.0,40.0
118,4,,0,29.0,179.5,30.0,15.0
118,5,,0,27.5,170.0,25.0,12.0
119,0,,0,176.5,106.5,59.0,39.0
119,4,,0,29.0,179.5,30.0,15.0
119,5,2,0,27.5,170.0,25.0,12.0
120,0,,0,180.5,110.0,55.0,36.0
120,4,,0,28.5,179.5,31.0,15.0
120,5,2,0,27.5,168.0,25.0,14.0
121,0,,0,183.0,111.0,54.0,36.0
121,4,,0,29.0,179.0,32.0,14.0
121,5,2,0,28.0,168.0,24.0,14.0
122,0,,0,183.5,112.5,53.0,37.0
122,4,,0,29.0,179.0,32.0,14.0
122,5,2,0,28.0,168.0,24.0,12.0
123,0,,0,187.5,114.0,49.0,38.0
123,4,3,0,29.0,179.0,32.0,14.0
123,5,2,0,28.0,166.5,24.0,13.0
124,0,,0,189.5,114.5,47.0,41.0
124,4,,0,29.0,179.0,32.0,14.0
124,5,2,0,27.5,166.5,25.0,13.0
125,0,4,0,191.5,117.0,45.0,42.0
125,4,,0,29.0,179.0,32.0,14.0
125,5,2,0,27.5,165.5,25.0,13.0
126,0,4,0,193.5,117.0,45.0,46.0
126,4,,0,29.0,179.0,32.0,14.0
126,5,2,0,28.0,165.5,28.0,13.0
127,0,4,0,195.0,122.0,46.0,44.0
127,4,,0,29.0,179.0,32.0,14.0
127,5,2,0,28.0,165.5,28.0,13.0
128,0,4,0,197.5,123.5,45.0,45.0
128,4,,0,29.0,179.0,32.0,14.0
128,5,2,0,27.5,165.0,29.0,14.0
129,0,4,0,200.5,127.0,43.0,44.0
129,4,,0,29.0,179.0,32.0,14.0
129,5,,0,29.0,165.0,28.0,14.0
130,0,4,0,203.5,129.5,41.0,41.0
130,4,,0,29.0,179.0,32.0,14.0
130,5,2,0,28.5,164.0,29.0,14.0
131,0,4,0,205.5,132.0,39.0,40.0
131,4,3,0,29.0,179.0,32.0,14.0
131,5,,0,28.5,164.0,29.0,14.0
132,0,4,0,207.5,134.0,37.0,38.0
132,4,,0,29.0,179.0,32.0,14.0
132,5,2,0,28.5,164.0,29.0,14.0
133,0,4,0,209.5,134.5,35.0,37.0
133,4,,0,29.0,177.0,32.0,16.0
133,5,,0,29.0,163.5,30.0,13.0
134,0,4,0,211.5,136.0,33.0,36.0
134,4,,0,29.0,177.0,32.0,16.0
134,5,2,0,29.0,162.5,30.0,13.0
135,0,4,0,213.0,140.0,32.0,32.0
135,4,,0,29.0,177.0,32.0,16.0
135,5,2,0,29.0,162.0,30.0,14.0
136,0,4,0,213.5,144.5,31.0,27.0
136,4,,0,29.0,177.0,32.0,16.0
136,5,2,0,29.0,162.0,30.0,14.0
137,0,4,0,215.0,144.5,34.0,29.0
137,4,,0,29.0,175.5,32.0,17.0
137,5,2,0,29.0,162.0,30.0,14.0
138,0,4,0,216.5,148.0,35.0,28.0
138,4,,0,29.0,175.5,32.0,17.0
138,5,2,0,29.0,162.0,30.0,14.0
139,0,4,0,218.0,149.5,38.0,29.0
139,4,3,0,28.5,175.5,33.0,17.0
139,5,2,0,29.0,162.0,30.0,14.0
140,0,5,0,219.0,151.5,42.0,31.0
140,4,,0,28.5,176.0,33.0,16.0
140,5,2,0,29.5,160.0,29.0,16.0
141,0,5,0,219.5,154.5,45.0,35.0
141,4,,0,28.5,176.0,33.0,16.0
141,5,2,0,30.0,160.0,30.0,16.0
142,0,5,0,220.0,159.0,48.0,38.0
142,4,,0,28.5,176.0,35.0,16.0
142,5,2,0,30.0,158.5,30.0,17.0
143,0,5,0,221.5,161.5,47.0,39.0
143,4,,0,28.5,176.0,35.0,16.0
143,5,2,0,30.5,158.5,29.0,17.0
144,0,5,0,224.0,166.5,46.0,37.0
144,4,3,0,28.5,176.0,35.0,16.0
144,5,2,0,30.5,158.5,29.0,17.0
145,0,5,0,226.0,171.5,44.0,33.0
145,4,,0,28.5,176.0,35.0,16.0
145,5,,0,30.5,158.5,29.0,17.0
146,0,5,0,228.5,177.0,41.0,28.0
146,4,3,0,28.5,176.0,35.0,16.0
146,5,,0,30.5,159.0,29.0,16.0
147,0,5,0,230.5,182.0,41.0,26.0
147,4,,0,28.5,175.0,35.0,16.0
147,5,,0,30.5,159.0,29.0,16.0
148,0,5,0,232.0,188.5,42.0,25.0
148,4,3,0,28.5,175.0,35.0,16.0
148,5,2,0,30.5,159.0,29.0,16.0
149,0,5,0,233.0,192.5,40.0,25.0
149,4,,0,30.0,175.0,34.0,16.0
149,5,,0,30.5,159.0,29.0,16.0
150,0,5,0,233.5,193.0,39.0,32.0
150,4,,0,30.0,175.0,34.0,16.0
150,5,,0,30.5,159.0,29.0,16.0
151,0,5,0,235.0,193.5,38.0,39.0
151,4,,0,30.0,175.0,34.0,16.0
151,5,,0,30.5,159.0,29.0,16.0
152,0,5,0,234.5,195.0,41.0,44.0
152,4,,0,30.0,175.0,34.0,16.0
152,5,,0,30.5,159.0,29.0,16.0
153,0,5,0,236.0,196.5,40.0,45.0
153,4,,0,30.0,175.0,34.0,16.0
153,5,,0,30.5,159.0,29.0,16.0
154,0,5,0,238.5,200.5,37.0,41.0
154,4,,0,30.0,175.0,34.0,16.0
154,5,,0,30.5,159.0,29.0,16.0
155,0,5,0,242.0,204.5,36.0,37.0
155,4,,0,30.0,175.0,34.0,16.0
155,5,,0,30.5,159.0,29.0,16.0
156,0,5,0,243.0,210.5,38.0,33.0
156,4,,0,30.0,175.0,34.0,16.0
156,5,,0,31.0,159.0,30.0,14.0
157,0,5,0,243.5,219.0,41.0,30.0
157,4,,0,30.0,175.0,34.0,16.0
157,5,,0,31.0,159.0,30.0,14.0
158,0,5,0,245.0,226.5,42.0,27.0
158,4,,0,30.0,175.0,34.0,16.0
158,5,,0,31.0,159.0,30.0,14.0
159,0,5,0,245.5,230.0,45.0,28.0
159,4,,0,30.0,175.0,34.0,16.0
159,5,,0,31.0,159.0,30.0,14.0
160,0,5,0,247.0,229.5,46.0,33.0
160,4,,0,30.0,175.0,34.0,16.0
160,5,,0,31.0,159.0,30.0,14.0
161,0,5,0,248.0,229.5,46.0,37.0
161,4,,0,30.0,175.0,34.0,16.0
161,5,,0,31.0,159.0,32.0,14.0
162,0,5,0,249.5,229.5,45.0,41.0
162,4,,0,30.0,175.0,34.0,16.0
162,5,,0,30.5,158.5,33.0,15.0
163,0,5,0,253.0,229.5,42.0,45.0
163,4,,0,30.0,173.0,34.0,18.0
163,5,,0,30.5,158.5,33.0,15.0
164,0,5,0,255.0,233.0,40.0,46.0
164,4,,0,30.0,173.0,34.0,18.0
164,5,,0,30.5,158.5,33.0,15.0
165,0,5,0,255.5,237.5,39.0,45.0
165,4,,0,30.0,173.0,34.0,18.0
165,5,,0,30.5,158.5,33.0,15.0
166,0,5,0,257.5,241.5,37.0,45.0
166,4,,0,30.0,173.0,34.0,18.0
166,5,,0,30.5,158.5,33.0,15.0
167,0,5,0,259.0,249.0,36.0,38.0
167,4,,0,30.0,173.0,34.0,18.0
167,5,,0,30.5,158.5,33.0,15.0
168,0,5,0,259.0,255.0,36.0,32.0
168,4,,0,30.0,173.0,34.0,18.0
168,5,,0,32.5,158.5,31.0,15.0
169,0,5,0,259.5,263.0,35.0,24.0
169,4,,0,30.0,172.5,34.0,17.0
169,5,,0,33.0,158.5,30.0,15.0
170,0,5,0,261.0,263.0,34.0,24.0
170,4,,0,30.0,172.5,34.0,17.0
170,5,,0,33.0,158.5,30.0,15.0
171,0,5,0,261.5,263.0,33.0,24.0
171,4,,0,30.0,172.5,34.0,17.0
171,5,,0,33.0,158.5,30.0,15.0
172,0,5,0,261.5,263.0,33.0,24.0
172,4,,0,30.0,172.5,34.0,17.0
172,5,,0,33.0,158.5,30.0,15.0
173,0,5,0,261.5,263.0,33.0,24.0
173,4,,0,30.0,172.5,34.0,17.0
173,5,,0,33.0,158.5,30.0,15.0
174,0,5,0,261.5,265.0,33.0,22.0
174,4,,0,30.0,172.5,34.0,17.0
174,5,,0,33.0,158.5,30.0,15.0
175,0,5,0,261.5,269.5,33.0,17.0
175,4,,0,30.0,172.5,34.0,17.0
175,5,,0,33.0,158.5,32.0,15.0
176,0,,0,269.5,275.0,27.0,12.0
176,4,,0,30.0,172.5,34.0,17.0
176,5,,0,33.0,158.5,32.0,15.0
177,0,,0,272.0,279.5,26.0,7.0
177,4,,0,30.0,172.5,34.0,17.0
177,5,,0,33.0,158.5,32.0,15.0
178,0,,0,278.0,283.0,16.0,4.0
178,4,,0,30.0,172.5,34.0,17.0
178,5,,0,33.0,158.5,32.0,15.0
179,0,,0,279.5,283.0,11.0,4.0
179,4,,0,30.0,172.5,34.0,17.0
179,5,,0,33.0,158.5,32.0,15.0
180,4,,0,30.0,173.0,34.0,16.0
180,5,,0,33.0,158.5,32.0,15.0
181,4,,0,30.0,173.0,34.0,16.0
181,5,,0,33.0,158.5,32.0,15.0
182,4,,0,30.0,173.0,34.0,16.0
182,5,,0,33.0,158.5,32.0,15.0
183,4,,0,30.0,173.0,34.0,16.0
183,5,,0,33.0,158.5,32.0,15.0
184,4,,0,30.5,173.0,33.0,16.0
184,5,,0,33.0,158.5,32.0,15.0
185,4,,0,30.5,173.0,33.0,16.0
185,5,,0,33.0,158.5,32.0,15.0
186,4,,0,30.5,173.0,33.0,16.0
186,5,,0,33.0,158.5,32.0,15.0
187,4,,0,30.5,173.0,33.0,16.0
187,5,,0,33.0,158.5,32.0,15.0
188,4,,0,30.5,173.0,33.0,16.0
188,5,,0,33.0,158.5,32.0,15.0
189,4,,0,30.5,173.0,33.0,16.0
189,5,,0,33.0,158.5,32.0,15.0
190,4,,0,30.5,173.0,33.0,16.0
190,5,,0,33.0,158.5,32.0,15.0
191,4,,0,30.5,173.0,33.0,16.0
191,5,,0,33.0,158.5,32.0,15.0
192,4,,0,30.5,173.0,33.0,16.0
192,5,,0,33.0,158.5,32.0,15.0
193,4,,0,30.5,173.0,33.0,16.0
193,5,,0,33.0,158.5,32.0,15.0
194,4,,0,30.5,173.0,33.0,16.0
194,5,,0,33.0,158.5,32.0,15.0
195,4,,0,30.5,173.0,33.0,16.0
195,5,,0,33.0,158.5,32.0,15.0
196,4,,0,30.5,173.0,33.0,16.0
196,5,,0,33.0,158.5,32.0,15.0
197,4,,0,30.5,173.0,33.0,16.0
197,5,,0,33.5,158.5,31.0,15.0
198,4,,0,30.5,173.0,33.0,16.0
198,5,,0,35.0,158.5,30.0,15.0
199,4,,0,30.5,173.0,33.0,16.0
199,5,,0,35.0,158.5,30.0,15.0
200,4,,0,30.5,173.0,33.0,16.0
200,5,,0,35.0,158.5,30.0,15.0
201,4,,0,30.5,173.0,33.0,16.0
201,5,,0,35.0,158.5,30.0,15.0
202,4,,0,30.5,173.0,33.0,16.0
202,5,,0,35.0,158.5,30.0,15.0
203,4,,0,30.5,173.0,33.0,16.0
203,5,,0,35.0,158.5,30.0,15.0
204,4,,0,30.5,173.0,33.0,16.0
204,5,,0,35.0,158.5,30.0,15.0
205,4,,0,30.5,173.0,33.0,16.0
205,5,,0,35.0,158.5,30.0,15.0
206,4,,0,30.5,173.0,33.0,16.0
206,5,,0,35.0,158.5,30.0,15.0
207,4,,0,30.5,173.0,33.0,16.0
207,5,,0,35.0,158.5,30.0,15.0
208,4,,0,30.5,173.0,33.0,16.0
208,5,,0,35.0,158.5,30.0,15.0
209,4,,0,30.5,173.0,33.0,16.0
209,5,,0,35.0,158.5,30.0,15.0
210,4,,0,30.5,173.0,33.0,16.0
210,5,,0,35.0,158.5,30.0,15.0
211,4,,0,30.5,173.0,33.0,16.0
211,5,,0,35.0,158.5,30.0,15.0
212,4,,0,30.5,173.0,33.0,16.0
212,5,,0,35.0,158.5,30.0,15.0
213,4,,0,30.5,173.0,33.0,16.0
213,5,,0,35.0,158.5,30.0,15.0
214,4,,0,30.5,173.0,33.0,16.0
214,5,,0,35.0,158.5,30.0,15.0
215,4,,0,30.5,173.0,33.0,16.0
215,5,,0,35.0,158.5,30.0,15.0
216,4,,0,30.5,173.0,33.0,16.0
216,5,,0,35.0,158.5,30.0,15.0
217,4,,0,30.5,173.0,33.0,16.0
217,5,,0,35.0,158.5,30.0,15.0
218,4,,0,30.5,173.0,33.0,16.0
218,5,,0,35.0,158.5,30.0,15.0
219,4,,0,30.5,173.0,33.0,16.0
219,5,,0,35.0,158.5,30.0,15.0
220,4,,0,30.5,173.0,33.0,16.0
220,5,,0,35.0,158.5,30.0,15.0
221,4,,0,30.5,173.0,33.0,16.0
221,5,,0,35.0,158.5,30.0,15.0
222,4,,0,30.5,173.0,33.0,16.0
222,5,,0,35.0,158.5,30.0,15.0
223,4,,0,30.5,173.0,33.0,16.0
223,5,,0,35.0,158.5,30.0,15.0
224,4,,0,30.5,173.0,33.0,16.0
224,5,,0,35.0,158.5,30.0,15.0
225,4,,0,30.5,173.0,33.0,16.0
225,5,,0,35.0,158.5,30.0,15.0
226,4,,0,30.5,173.0,33.0,16.0
226,5,,0,35.0,158.5,30.0,15.0
227,4,,0,30.5,173.0,33.0,16.0
227,5,,0,35.0,158.5,30.0,15.0
228,4,,0,30.5,173.0,33.0,16.0
228,5,,0,35.0,158.5,30.0,15.0
229,4,,0,30.5,173.0,33.0,16.0
229,5,,0,35.0,158.5,30.0,15.0
230,4,,0,30.5,173.0,33.0,16.0
230,5,,0,35.0,158.5,30.0,15.0
231,4,,0,30.5,173.0,33.0,16.0
231,5,,0,35.0,158.5,30.0,15.0
232,4,,0,30.5,173.0,33.0,16.0
232,5,,0,35.0,158.5,30.0,15.0
233,4,,0,30.5,173.0,33.0,16.0
233,5,,0,35.0,158.5,30.0,15.0
234,4,,0,30.5,173.0,33.0,16.0
234,5,,0,35.0,158.5,30.0,15.0
235,4,,0,30.5,173.0,33.0,16.0
235,5,,0,35.0,158.5,30.0,15.0
236,1,,0,239.5,283.0,9.0,4.0
236,4,,0,30.5,173.0,33.0,16.0
236,5,,0,35.0,158.5,30.0,15.0
237,1,,0,239.5,281.0,9.0,6.0
237,4,,0,30.5,173.0,33.0,16.0
237,5,,0,35.0,158.5,30.0,15.0
238,1,,0,239.5,281.0,9.0,6.0
238,4,,0,30.5,173.0,33.0,16.0
238,5,,0,35.0,158.5,30.0,15.0
239,1,,0,239.5,279.5,9.0,7.0
239,4,,0,30.5,173.0,33.0,16.0
239,5,,0,35.0,158.5,30.0,15.0
240,1,,0,239.5,279.5,9.0,7.0
240,4,,0,30.5,173.0,33.0,16.0
240,5,,0,35.0,158.5,30.0,15.0
241,1,,0,239.5,279.5,9.0,7.0
241,4,,0,30.5,173.0,33.0,16.0
241,5,,0,35.0,158.5,30.0,15.0
242,1,,0,239.5,279.5,9.0,7.0
242,4,,0,30.5,173.0,33.0,16.0
242,5,,0,35.0,158.5,30.0,15.0
243,1,,0,239.5,279.5,9.0,7.0
243,4,,0,30.5,173.0,33.0,16.0
243,5,,0,35.0,158.5,30.0,15.0
244,1,,0,235.0,279.5,14.0,7.0
244,4,,0,30.5,173.0,33.0,16.0
244,5,,0,35.0,158.5,30.0,15.0
245,1,,0,235.0,279.5,14.0,7.0
245,4,,0,30.5,173.0,33.0,16.0
245,5,,0,35.0,158.5,30.0,15.0
246,1,,0,235.0,279.5,14.0,7.0
246,4,,0,30.5,173.0,33.0,16.0
246,5,,0,35.0,158.5,30.0,15.0
247,1,6,0,222.0,275.5,28.0,11.0
247,4,,0,30.5,173.0,33.0,16.0
247,5,,0,35.0,158.5,30.0,15.0
248,1,6,0,221.0,269.5,28.0,17.0
248,4,,0,30.5,173.0,33.0,16.0
248,5,,0,35.0,158.5,30.0,15.0
249,1,6,0,213.0,263.5,36.0,23.0
249,4,,0,30.5,173.0,33.0,16.0
249,5,,0,35.0,158.5,30.0,15.0
250,1,6,0,207.5,259.5,41.0,27.0
250,4,,0,30.5,173.0,33.0,16.0
250,5,,0,35.0,158.5,30.0,15.0
251,1,6,0,209.5,257.5,37.0,29.0
251,4,,0,30.5,173.0,33.0,16.0
251,5,,0,35.0,158.5,30.0,15.0
252,1,6,0,209.0,257.0,38.0,30.0
252,4,,0,30.5,173.0,33.0,16.0
252,5,,0,35.0,158.5,30.0,15.0
253,1,6,0,209.0,257.0,38.0,30.0
253,4,,0,30.5,173.0,33.0,16.0
253,5,,0,35.0,158.5,30.0,15.0
254,1,6,0,209.0,257.0,38.0,30.0
254,4,,0,30.5,173.0,33.0,16.0
254,5,,0,35.0,158.5,30.0,15.0
255,1,6,0,208.0,257.0,38.0,30.0
255,4,,0,30.5,173.0,33.0,16.0
255,5,,0,35.0,158.5,30.0,15.0
256,1,6,0,207.0,256.5,38.0,27.0
256,4,,0,30.5,173.0,33.0,16.0
256,5,,0,35.0,158.5,30.0,15.0
257,1,6,0,205.5,257.0,39.0,24.0
