frame,time_s,track_id,x,y,w,h,target_found
90,3.6,2,320,0,16,32,0
90,3.6,3,16,0,40,9,0
90,3.6,4,283,35,69,253,0
90,3.6,5,57,103,16,17,0
90,3.6,7,264,23,16,25,0
90,3.6,9,315,0,5,16,0
91,3.64,1,145,0,48,29,0
91,3.64,2,320,0,16,32,0
91,3.64,3,16,0,40,9,0
91,3.64,4,281,35,71,253,0
91,3.64,5,57,103,16,17,0
91,3.64,7,265,23,15,17,0
92,3.68,1,145,0,48,29,0
92,3.68,2,320,0,16,32,0
92,3.68,3,16,0,40,9,0
92,3.68,4,281,36,71,252,0
92,3.68,5,57,103,16,17,0
92,3.68,7,265,23,15,17,0
93,3.72,1,144,0,49,39,0
93,3.72,2,320,0,16,32,0
93,3.72,3,16,0,40,9,0
93,3.72,4,280,36,72,252,0
93,3.72,5,57,103,16,17,0
93,3.72,7,265,23,15,17,0
94,3.76,1,128,0,66,40,0
94,3.76,2,320,0,16,33,0
94,3.76,3,16,0,40,9,0
94,3.76,4,279,36,73,252,0
94,3.76,5,59,103,14,17,0
94,3.76,7,265,23,16,18,0
95,3.8,1,128,0,66,40,0
95,3.8,2,320,0,16,32,0
95,3.8,3,16,0,40,9,0
95,3.8,4,278,36,74,252,0
95,3.8,5,59,103,14,17,0
95,3.8,7,265,23,16,18,0
96,3.84,1,128,0,64,53,0
96,3.84,3,14,0,42,9,0
96,3.84,4,278,35,74,253,0
96,3.84,5,56,87,17,33,0
96,3.84,7,264,23,19,17,0
96,3.84,8,0,192,12,7,0
97,3.88,1,128,0,64,53,0
97,3.88,3,14,0,32,9,0
97,3.88,4,278,35,74,253,0
97,3.88,5,56,89,17,31,0
97,3.88,7,264,23,19,16,0
97,3.88,8,0,192,12,7,0
98,3.92,1,128,0,68,53,0
98,3.92,3,14,0,32,9,0
98,3.92,4,278,34,74,254,0
98,3.92,5,57,87,16,33,0
98,3.92,7,264,23,19,16,0
98,3.92,8,0,192,12,7,0
99,3.96,1,128,0,68,53,0
99,3.96,3,14,0,32,9,0
99,3.96,4,278,34,74,254,0
99,3.96,5,57,87,16,33,0
99,3.96,7,264,23,19,16,0
99,3.96,8,0,192,12,7,0
100,4.0,1,128,0,70,53,0
100,4.0,3,14,0,32,9,0
100,4.0,4,278,34,74,254,0
100,4.0,5,57,87,16,33,0
100,4.0,7,264,23,19,16,0
100,4.0,8,0,192,12,7,0
101,4.04,1,128,0,70,53,0
101,4.04,3,14,0,32,9,0
101,4.04,4,278,34,74,254,0
101,4.04,5,57,87,16,33,0
101,4.04,7,264,23,19,16,0
101,4.04,8,0,192,12,7,0
102,4.08,1,128,0,70,53,0
102,4.08,3,14,0,32,9,0
102,4.08,4,278,34,74,254,0
102,4.08,5,57,86,16,34,0
102,4.08,6,208,8,8,10,0
102,4.08,7,264,23,17,16,0
102,4.08,8,0,192,12,7,0
103,4.12,1,128,0,70,53,0
103,4.12,3,14,0,32,9,0
103,4.12,4,278,34,74,254,0
103,4.12,5,57,86,16,34,0
103,4.12,6,208,8,8,10,0
103,4.12,7,264,23,16,16,0
103,4.12,8,0,192,12,7,0
104,4.16,1,128,0,70,53,0
104,4.16,3,14,0,32,9,0
104,4.16,4,277,34,63,254,0
104,4.16,5,57,87,16,33,0
104,4.16,7,264,23,16,16,0
104,4.16,8,0,192,12,7,0
105,4.2,1,128,0,70,53,0
105,4.2,3,14,0,32,9,0
105,4.2,4,274,34,62,254,0
105,4.2,5,57,87,16,33,0
105,4.2,7,264,23,16,16,0
105,4.2,8,0,192,12,7,0
106,4.24,1,128,0,84,62,0
106,4.24,3,14,0,32,9,0
106,4.24,4,272,35,62,253,0
106,4.24,5,57,87,16,33,0
106,4.24,7,264,23,16,16,0
106,4.24,8,0,192,12,7,0
107,4.28,1,128,0,84,65,0
107,4.28,3,14,0,32,9,0
107,4.28,4,260,35,70,253,0
107,4.28,5,57,87,16,33,0
107,4.28,7,262,23,18,16,0
107,4.28,8,0,192,12,7,0
108,4.32,1,112,0,112,92,0
108,4.32,2,320,0,16,16,0
108,4.32,3,16,0,40,11,0
108,4.32,4,249,23,79,265,0
108,4.32,5,56,87,16,34,0
108,4.32,8,0,192,12,7,0
108,4.32,10,0,87,11,10,0
108,4.32,11,8,120,8,10,0
109,4.36,1,112,0,112,91,0
109,4.36,3,16,0,40,11,0
109,4.36,4,238,23,86,265,0
109,4.36,5,56,87,16,34,0
109,4.36,8,0,192,12,7,0
109,4.36,10,0,87,11,10,0
109,4.36,11,8,120,8,10,0
110,4.4,1,113,0,111,91,0
110,4.4,3,16,0,40,11,0
110,4.4,4,230,36,92,252,0
110,4.4,5,56,87,16,34,0
110,4.4,7,272,23,8,11,0
110,4.4,8,0,192,12,7,0
110,4.4,10,0,87,11,10,0
110,4.4,11,8,120,8,10,0
111,4.44,1,112,0,112,91,0
111,4.44,3,16,0,40,11,0
111,4.44,4,222,38,96,250,0
111,4.44,5,56,87,16,34,0
111,4.44,7,272,23,8,11,0
111,4.44,8,0,192,12,7,0
111,4.44,10,0,87,11,10,0
111,4.44,11,8,120,8,10,0
112,4.48,1,112,0,105,107,0
112,4.48,3,16,0,40,11,0
112,4.48,4,218,39,100,249,0
112,4.48,5,55,87,17,34,0
112,4.48,7,272,23,8,11,0
112,4.48,8,0,192,12,7,0
112,4.48,10,0,87,11,10,0
112,4.48,11,8,120,8,10,0
113,4.52,1,111,0,106,106,0
113,4.52,3,16,0,40,11,0
113,4.52,4,215,39,103,249,0
113,4.52,5,55,87,17,34,0
113,4.52,7,272,23,8,12,0
113,4.52,8,0,192,12,7,0
113,4.52,10,0,87,11,10,0
113,4.52,11,8,120,8,10,0
114,4.56,1,112,0,106,121,0
114,4.56,2,329,0,7,10,0
114,4.56,3,16,0,40,11,0
114,4.56,4,213,40,105,248,0
114,4.56,5,55,87,17,34,0
114,4.56,7,272,23,9,16,0
114,4.56,8,0,192,12,7,0
114,4.56,10,0,87,11,10,0
114,4.56,11,8,120,8,10,0
115,4.6,1,112,0,106,105,0
115,4.6,2,328,0,8,12,0
115,4.6,3,16,0,40,11,0
115,4.6,4,212,40,104,248,0
115,4.6,5,55,87,17,34,0
115,4.6,7,272,23,8,12,0
115,4.6,10,0,87,11,10,0
115,4.6,11,8,120,8,10,0
115,4.6,12,96,3,13,13,0
115,4.6,13,182,108,11,13,0
116,4.64,1,96,0,122,125,0
116,4.64,2,328,0,8,12,0
116,4.64,3,16,0,40,11,0
116,4.64,4,211,41,105,247,0
116,4.64,5,55,87,17,34,0
116,4.64,7,272,23,8,12,0
116,4.64,8,0,192,16,11,0
116,4.64,10,0,87,11,10,0
116,4.64,11,8,120,8,10,0
117,4.68,1,109,0,110,125,0
117,4.68,2,328,0,8,12,0
117,4.68,3,16,0,40,11,0
117,4.68,4,210,40,106,248,0
117,4.68,5,55,87,17,34,0
117,4.68,7,272,23,8,12,0
117,4.68,10,0,87,11,10,0
117,4.68,11,8,120,8,10,0
118,4.72,1,107,0,87,127,0
118,4.72,3,16,0,40,11,0
118,4.72,4,209,40,105,248,0
118,4.72,5,62,87,10,17,0
118,4.72,6,200,14,14,19,0
118,4.72,10,0,87,11,10,0
118,4.72,11,63,112,9,9,0
119,4.76,1,107,0,86,127,0
119,4.76,3,16,0,40,11,0
119,4.76,4,209,39,101,249,0
119,4.76,5,63,112,9,9,0
119,4.76,6,200,14,14,19,0
119,4.76,10,0,87,11,10,0
120,4.8,1,104,0,104,130,0
120,4.8,3,14,0,42,10,0
120,4.8,4,209,39,97,247,0
121,4.84,1,104,0,103,121,0
121,4.84,3,14,0,42,10,0
121,4.84,4,209,39,91,246,0
122,4.88,1,104,0,103,121,0
122,4.88,3,14,0,42,10,0
122,4.88,4,208,39,86,245,0
123,4.92,1,104,0,103,121,0
123,4.92,3,14,0,42,10,0
123,4.92,4,208,39,80,244,0
124,4.96,1,104,0,104,121,0
124,4.96,3,14,0,42,10,0
124,4.96,4,208,39,72,244,0
125,5.0,1,144,0,48,100,0
125,5.0,4,208,39,62,245,0
126,5.04,1,144,0,48,101,0
126,5.04,4,204,39,58,245,0
127,5.08,1,144,0,48,71,0
127,5.08,4,201,39,59,244,0
127,5.08,13,185,82,7,19,0
128,5.12,1,144,0,48,71,0
128,5.12,4,196,39,62,243,0
128,5.12,13,174,82,18,18,0
129,5.16,1,144,0,48,71,0
129,5.16,4,186,39,72,241,0
129,5.16,13,174,82,18,18,0
130,5.2,1,147,0,45,71,0
130,5.2,4,175,40,79,238,0
131,5.24,1,147,0,45,71,0
131,5.24,4,166,40,86,237,0
132,5.28,1,146,0,46,95,0
132,5.28,4,158,41,92,237,0
133,5.32,1,146,0,45,69,0
133,5.32,4,152,41,96,237,0
133,5.32,13,174,73,18,22,0
134,5.36,1,146,0,45,68,0
134,5.36,4,147,42,99,236,0
135,5.4,4,144,0,100,278,0
136,5.44,1,146,0,45,61,0
136,5.44,4,141,43,103,235,0
137,5.48,4,140,0,104,277,0
137,5.48,7,283,60,11,24,0
138,5.52,2,341,63,11,9,0
138,5.52,4,139,0,105,277,0
138,5.52,7,283,60,11,24,0
138,5.52,14,343,77,9,19,0
139,5.56,2,338,105,14,8,0
139,5.56,4,139,0,105,276,0
139,5.56,7,283,60,11,24,0
139,5.56,14,341,65,11,30,0
140,5.6,2,338,105,14,8,0
140,5.6,4,138,0,106,275,0
140,5.6,7,283,60,11,24,0
140,5.6,14,336,65,16,30,0
141,5.64,2,341,119,11,10,0
141,5.64,4,138,0,104,275,0
141,5.64,7,283,60,11,24,0
141,5.64,14,330,65,22,48,0
142,5.68,2,340,119,12,18,0
142,5.68,4,128,0,114,274,0
142,5.68,7,283,65,11,19,0
142,5.68,14,331,65,21,49,0
143,5.72,2,340,119,12,18,0
143,5.72,4,128,0,112,274,0
143,5.72,7,283,65,11,19,0
143,5.72,14,331,65,21,49,0
144,5.76,4,104,0,136,274,0
144,5.76,7,280,59,14,28,0
144,5.76,14,336,32,16,105,0
144,5.76,15,320,16,16,16,0
145,5.8,4,120,0,118,273,0
145,5.8,7,280,59,14,28,0
145,5.8,14,336,32,16,105,0
145,5.8,15,317,17,19,15,0
146,5.84,4,102,0,132,273,0
146,5.84,7,281,59,13,28,0
146,5.84,14,336,32,16,105,0
146,5.84,15,317,0,19,32,0
147,5.88,2,340,89,12,47,0
147,5.88,4,128,0,104,272,0
147,5.88,7,281,59,13,28,0
147,5.88,14,345,61,7,19,0
148,5.92,2,340,89,12,47,0
148,5.92,4,128,0,100,272,0
148,5.92,7,281,59,11,28,0
148,5.92,14,345,61,7,19,0
149,5.96,2,340,89,12,47,0
149,5.96,4,128,0,96,272,0
149,5.96,7,281,69,11,18,0
149,5.96,14,345,61,7,19,0
150,6.0,1,128,0,63,45,0
150,6.0,2,342,89,10,23,0
150,6.0,4,137,42,81,230,0
150,6.0,7,281,69,11,18,0
150,6.0,14,342,120,10,16,0
151,6.04,1,145,7,45,33,0
151,6.04,4,136,42,78,230,0
151,6.04,13,175,53,11,13,0
152,6.08,1,144,7,46,33,0
152,6.08,4,135,42,73,230,0
152,6.08,13,174,53,12,15,0
152,6.08,16,98,128,8,16,0
152,6.08,17,145,0,15,8,0
153,6.12,1,156,16,16,7,0
153,6.12,4,133,42,67,230,0
153,6.12,16,98,133,8,12,0
154,6.16,1,156,16,16,7,0
154,6.16,4,131,42,63,230,0
154,6.16,16,98,127,9,17,0
155,6.2,1,156,16,16,7,0
155,6.2,4,130,42,59,230,0
155,6.2,16,98,128,7,17,0
156,6.24,4,128,42,60,230,0
156,6.24,16,99,132,7,15,0
157,6.28,4,127,43,60,229,0
157,6.28,16,99,132,7,15,0
158,6.32,4,126,42,60,229,0
159,6.36,4,125,42,59,229,0
159,6.36,16,98,132,8,13,0
160,6.4,4,124,42,60,229,0
160,6.4,16,98,132,8,13,0
161,6.44,4,123,42,59,229,0
162,6.48,4,122,42,60,230,0
163,6.52,4,122,42,58,230,0
164,6.56,4,121,42,59,229,0
165,6.6,4,120,42,58,229,0
166,6.64,4,120,42,58,229,0
166,6.64,16,98,128,8,17,0
167,6.68,4,120,42,58,229,0
167,6.68,16,98,128,8,16,0
168,6.72,4,120,42,56,230,0
168,6.72,16,98,127,8,18,0
169,6.76,4,120,42,56,229,0
169,6.76,16,98,127,8,18,0
170,6.8,4,120,42,56,230,0
170,6.8,16,98,127,8,18,0
171,6.84,4,119,42,57,229,0
171,6.84,16,98,127,8,24,0
172,6.88,4,119,42,57,230,0
172,6.88,16,98,127,8,18,0
173,6.92,4,118,43,58,229,0
173,6.92,16,98,127,9,24,0
174,6.96,4,118,44,58,227,0
174,6.96,16,98,127,8,24,0
175,7.0,4,118,44,58,227,0
175,7.0,16,98,127,8,24,0
176,7.04,4,118,44,58,228,0
176,7.04,16,98,127,8,24,0
177,7.08,4,117,44,61,228,0
177,7.08,16,98,127,8,19,0
178,7.12,4,117,44,58,228,0
178,7.12,16,98,127,8,19,0
179,7.16,4,117,44,58,228,0
179,7.16,16,98,127,9,25,0
180,7.2,4,116,44,59,228,0
180,7.2,16,98,119,8,32,0
181,7.24,4,116,44,58,228,0
181,7.24,16,98,125,8,26,0
182,7.28,4,116,44,57,228,0
182,7.28,16,98,125,8,26,0
183,7.32,4,116,44,58,228,0
183,7.32,16,98,125,8,26,0
184,7.36,4,115,44,58,228,0
184,7.36,16,98,125,8,26,0
185,7.4,4,115,44,57,228,0
185,7.4,16,98,125,8,22,0
186,7.44,4,116,44,56,228,0
186,7.44,16,98,125,8,22,0
187,7.48,4,115,44,57,228,0
187,7.48,16,98,125,8,22,0
188,7.52,4,114,44,58,228,0
188,7.52,16,98,127,8,20,0
189,7.56,4,114,44,58,228,0
189,7.56,16,91,127,16,36,0
190,7.6,4,114,44,58,228,0
190,7.6,16,90,127,17,36,0
191,7.64,4,114,44,58,228,0
191,7.64,16,90,125,17,40,0
192,7.68,4,114,44,57,228,0
192,7.68,16,90,116,16,32,0
193,7.72,4,114,44,57,228,0
193,7.72,16,90,125,16,20,0
194,7.76,4,114,44,56,228,0
194,7.76,16,90,127,16,18,0
195,7.8,4,114,44,56,228,0
195,7.8,16,90,127,16,18,0
196,7.84,4,114,44,56,228,0
196,7.84,16,90,127,16,18,0
197,7.88,4,114,44,56,228,0
197,7.88,16,90,127,16,18,0
198,7.92,4,114,44,56,228,0
198,7.92,16,90,127,16,18,0
199,7.96,4,114,44,56,228,0
199,7.96,16,90,117,16,28,0
200,8.0,4,114,44,56,228,0
200,8.0,16,90,117,16,28,0
201,8.04,4,114,44,56,228,0
201,8.04,16,90,117,16,28,0
202,8.08,4,114,44,56,228,0
202,8.08,16,90,117,16,28,0
203,8.12,4,114,44,56,228,0
203,8.12,16,90,127,16,18,0
204,8.16,4,113,44,57,228,0
204,8.16,16,90,127,16,25,0
205,8.2,4,113,44,57,228,0
205,8.2,16,90,127,16,25,0
206,8.24,4,113,44,57,228,0
206,8.24,16,90,127,16,21,0
207,8.28,4,113,44,57,228,0
207,8.28,16,90,127,16,25,0
208,8.32,4,113,44,57,228,0
208,8.32,16,90,127,16,25,0
209,8.36,4,113,44,57,228,0
209,8.36,16,90,127,16,25,0
210,8.4,4,113,44,57,228,0
210,8.4,16,90,127,16,25,0
211,8.44,4,113,44,57,228,0
211,8.44,16,90,127,16,26,0
212,8.48,4,113,44,57,228,0
212,8.48,16,90,127,16,26,0
213,8.52,4,113,44,57,228,0
213,8.52,16,90,127,16,25,0
214,8.56,4,113,44,57,228,0
214,8.56,16,90,127,16,18,0
215,8.6,4,113,44,57,228,0
215,8.6,16,90,127,16,18,0
216,8.64,4,114,43,56,229,0
216,8.64,16,90,117,16,34,0
217,8.68,4,114,43,56,229,0
217,8.68,16,90,127,16,24,0
218,8.72,4,114,43,56,229,0
218,8.72,16,90,127,16,20,0
219,8.76,4,114,43,56,229,0
219,8.76,16,90,127,17,18,0
220,8.8,4,114,43,56,229,0
220,8.8,16,90,127,17,18,0
221,8.84,4,114,43,56,229,0
221,8.84,16,90,127,17,18,0
222,8.88,4,114,43,56,229,0
222,8.88,16,90,127,17,18,0
223,8.92,4,114,43,56,229,0
223,8.92,16,90,127,17,18,0
224,8.96,4,114,43,56,229,0
224,8.96,16,90,127,17,18,0
225,9.0,4,114,43,56,229,0
225,9.0,16,90,127,17,18,0
226,9.04,4,114,43,56,229,0
226,9.04,16,90,127,17,18,0
227,9.08,4,114,43,56,229,0
227,9.08,16,90,127,16,18,0
228,9.12,4,114,43,56,229,0
228,9.12,16,98,124,8,27,0
229,9.16,4,114,43,56,229,0
229,9.16,16,98,127,8,18,0
230,9.2,4,114,43,56,229,0
230,9.2,16,98,127,8,18,0
231,9.24,4,114,43,56,229,0
231,9.24,16,98,127,8,24,0
232,9.28,4,114,43,56,229,0
232,9.28,16,98,127,8,24,0
233,9.32,4,114,43,56,229,0
233,9.32,16,98,127,8,24,0
234,9.36,4,114,43,56,229,0
234,9.36,16,98,127,8,24,0
235,9.4,4,114,43,56,229,0
235,9.4,16,98,127,8,18,0
236,9.44,4,114,43,56,229,0
236,9.44,16,98,127,8,17,0
237,9.48,4,114,43,56,229,0
237,9.48,16,98,127,8,17,0
238,9.52,4,114,43,56,229,0
238,9.52,16,98,127,8,17,0
239,9.56,4,114,43,56,229,0
239,9.56,16,98,127,8,17,0
240,9.6,4,114,43,57,229,0
240,9.6,16,98,119,8,32,0
241,9.64,4,114,43,57,229,0
241,9.64,16,98,119,8,32,0
242,9.68,4,114,43,57,229,0
242,9.68,16,98,119,8,32,0
243,9.72,4,114,43,57,229,0
243,9.72,16,98,119,8,27,0
244,9.76,4,114,43,57,229,0
244,9.76,16,98,127,8,18,0
245,9.8,4,114,43,57,229,0
245,9.8,16,98,127,8,18,0
246,9.84,4,114,43,57,229,0
246,9.84,16,98,127,8,18,0
247,9.88,4,114,43,57,229,0
247,9.88,16,98,127,8,24,0
248,9.92,4,114,43,57,229,0
248,9.92,16,90,127,16,24,0
249,9.96,4,114,43,57,229,0
249,9.96,16,90,127,16,24,0
250,10.0,4,114,43,57,229,0
250,10.0,16,90,127,17,26,0
251,10.04,4,114,43,57,229,0
251,10.04,16,90,127,18,26,0
252,10.08,4,114,43,57,229,0
252,10.08,16,98,127,8,23,0
253,10.12,4,114,43,57,229,0
253,10.12,16,98,127,8,23,0
254,10.16,4,114,43,57,229,0
254,10.16,16,98,127,8,23,0
255,10.2,4,114,43,57,229,0
255,10.2,16,98,127,8,23,0
256,10.24,4,114,43,57,229,0
256,10.24,16,98,127,8,23,0
257,10.28,4,114,43,57,229,0
257,10.28,16,90,127,16,23,0
258,10.32,4,114,43,57,229,0
258,10.32,16,90,127,16,23,0
259,10.36,4,114,43,57,229,0
259,10.36,16,90,127,16,23,0
260,10.4,4,114,43,57,229,0
260,10.4,16,90,127,16,23,0
261,10.44,4,114,43,57,229,0
261,10.44,16,90,127,16,23,0
262,10.48,4,114,43,57,229,0
262,10.48,16,90,127,16,23,0
263,10.52,4,114,43,56,229,0
263,10.52,16,90,127,16,23,0
264,10.56,4,114,44,56,228,0
264,10.56,16,90,124,16,27,0
265,10.6,4,114,44,56,228,0
265,10.6,16,90,127,17,18,0
266,10.64,4,114,44,56,228,0
266,10.64,16,90,118,17,27,0
267,10.68,4,114,44,56,228,0
267,10.68,16,90,118,17,27,0
268,10.72,4,113,44,57,228,0
268,10.72,16,90,127,17,18,0
269,10.76,4,113,44,57,228,0
269,10.76,16,90,118,20,33,0
270,10.8,4,112,44,58,228,0
270,10.8,16,90,118,20,33,0
271,10.84,4,112,44,58,228,0
271,10.84,16,90,118,20,33,0
271,10.84,18,88,150,6,25,0
272,10.88,4,112,44,58,228,0
272,10.88,16,90,118,20,33,0
272,10.88,18,93,207,7,16,0
273,10.92,4,111,44,58,227,0
273,10.92,16,90,118,20,43,0
273,10.92,19,88,144,7,28,0
274,10.96,4,110,45,58,226,0
274,10.96,16,90,118,20,43,0
274,10.96,19,88,144,6,31,0
275,11.0,4,110,45,58,225,0
275,11.0,16,90,127,17,34,0
275,11.0,19,88,144,6,31,0
275,11.0,20,91,207,6,22,0
276,11.04,4,108,46,58,224,0
276,11.04,16,90,112,19,41,0
276,11.04,20,91,199,6,27,0
277,11.08,4,105,46,61,223,0
277,11.08,16,98,110,12,13,0
277,11.08,19,90,127,17,40,0
278,11.12,4,97,46,67,222,0
278,11.12,16,98,109,13,14,0
278,11.12,19,90,127,16,18,0
278,11.12,20,99,148,7,13,0
279,11.16,4,86,46,78,221,0
279,11.16,16,97,103,12,21,0
280,11.2,4,84,48,80,219,0
281,11.24,4,78,48,86,219,0
282,11.28,4,72,48,92,218,0
282,11.28,19,84,78,6,25,0
283,11.32,4,68,48,96,218,0
284,11.36,4,64,49,100,217,0
284,11.36,16,84,77,6,34,0
285,11.4,4,61,50,102,216,0
286,11.44,4,60,50,103,216,0
287,11.48,4,59,50,103,216,0
288,11.52,4,59,50,103,214,0
289,11.56,4,59,50,103,214,0
290,11.6,4,58,50,102,214,0
291,11.64,4,57,48,103,216,0
291,11.64,21,8,183,8,23,0
292,11.68,4,57,49,101,215,0
292,11.68,21,4,176,15,32,0
293,11.72,4,58,48,96,216,0
293,11.72,21,0,159,22,55,0
294,11.76,4,57,48,93,216,0
294,11.76,21,0,160,22,57,0
295,11.8,4,58,47,89,217,0
295,11.8,21,0,160,32,67,0
296,11.84,4,58,47,85,217,0
296,11.84,21,0,160,48,74,0
297,11.88,4,56,47,80,217,0
297,11.88,21,0,161,32,70,0
298,11.92,4,54,47,74,217,0
298,11.92,21,0,162,32,69,0
299,11.96,4,50,47,70,217,0
299,11.96,21,0,163,32,69,0
300,12.0,4,48,47,62,216,0
300,12.0,21,0,161,24,66,0
300,12.0,22,48,242,19,7,0
301,12.04,4,44,47,56,216,0
301,12.04,21,0,162,24,67,0
302,12.08,4,41,48,55,215,0
302,12.08,21,0,165,24,64,0
303,12.12,4,38,48,56,215,0
303,12.12,21,0,167,24,62,0
304,12.16,4,32,49,61,214,0
304,12.16,21,0,170,20,57,0
305,12.2,4,21,49,71,214,0
305,12.2,21,0,179,16,52,0
306,12.24,4,13,50,79,213,0
306,12.24,21,0,188,16,44,0
307,12.28,4,7,51,85,212,0
307,12.28,21,0,197,11,33,0
308,12.32,4,3,52,87,211,0
309,12.36,4,0,52,90,211,0
310,12.4,4,0,53,90,210,0
311,12.44,4,0,53,90,210,0
312,12.48,4,0,53,88,210,0
313,12.52,4,0,52,86,211,0
314,12.56,4,0,51,81,212,0
315,12.6,4,0,51,76,211,0
316,12.64,4,0,51,68,210,0
317,12.68,4,0,51,60,209,0
318,12.72,4,0,50,54,210,0
319,12.76,4,0,50,45,214,0
320,12.8,4,0,50,36,216,0
321,12.84,4,0,52,34,214,0
322,12.88,4,0,55,30,208,0
323,12.92,4,0,78,30,182,0
324,12.96,4,0,80,28,181,0
325,13.0,4,0,80,27,181,0
326,13.04,4,0,82,27,179,0
327,13.08,4,0,85,27,176,0
328,13.12,4,0,91,26,169,0
329,13.16,4,0,175,26,85,0
329,13.16,23,0,109,10,60,0
330,13.2,4,0,191,26,69,0
330,13.2,23,0,119,6,41,0
331,13.24,4,0,201,24,59,0
332,13.28,4,0,206,24,54,0
333,13.32,4,0,210,20,50,0
334,13.36,4,0,217,16,43,0
335,13.4,4,0,223,12,32,0
336,13.44,4,0,224,8,24,0
337,13.48,,,,,,0
338,13.52,,,,,,0
339,13.56,,,,,,0
340,13.6,,,,,,0
341,13.64,,,,,,0
342,13.68,,,,,,0
343,13.72,,,,,,0
344,13.76,,,,,,0
345,13.8,,,,,,0
346,13.84,,,,,,0
347,13.88,,,,,,0
348,13.92,,,,,,0
349,13.96,,,,,,0
