frame,time_s,track_id,x,y,w,h,target_found
53,2.12,6,57,112,15,18,0
54,2.16,2,59,234,13,15,0
54,2.16,3,84,46,21,28,0
54,2.16,4,94,74,7,24,0
54,2.16,6,55,111,19,19,0
54,2.16,7,102,56,12,49,0
55,2.2,2,59,234,13,15,0
55,2.2,3,84,46,21,28,0
55,2.2,4,94,74,7,24,0
55,2.2,6,55,111,19,19,0
55,2.2,7,102,60,12,45,0
56,2.24,3,84,46,21,29,0
56,2.24,6,58,112,17,18,0
56,2.24,7,102,60,12,45,0
57,2.28,2,52,170,16,15,0
57,2.28,3,86,46,18,29,0
57,2.28,6,58,111,19,21,0
57,2.28,7,103,60,10,43,0
58,2.32,2,52,168,16,17,0
58,2.32,3,85,46,19,49,0
58,2.32,6,57,106,19,28,0
58,2.32,7,102,60,10,43,0
59,2.36,3,87,45,18,26,0
59,2.36,6,51,100,24,86,0
59,2.36,7,93,60,19,42,0
60,2.4,1,59,235,8,26,0
60,2.4,3,86,45,19,26,0
60,2.4,6,50,100,24,87,0
60,2.4,7,103,59,9,43,0
61,2.44,1,59,236,11,26,0
61,2.44,3,86,44,19,26,0
61,2.44,6,50,100,24,88,0
61,2.44,7,103,59,9,41,0
62,2.48,1,58,235,13,30,0
62,2.48,3,86,44,20,26,0
62,2.48,6,50,86,27,103,0
62,2.48,7,103,59,9,25,0
63,2.52,1,58,234,14,31,0
63,2.52,3,84,44,21,26,0
63,2.52,6,49,84,31,104,0
63,2.52,7,103,59,9,23,0
64,2.56,1,52,214,23,55,0
64,2.56,3,85,44,19,26,0
64,2.56,6,48,87,36,99,0
64,2.56,7,103,59,8,22,0
65,2.6,1,52,215,20,58,0
65,2.6,3,85,44,19,26,0
65,2.6,6,48,87,34,98,0
65,2.6,7,103,59,8,22,0
66,2.64,1,52,215,21,51,0
66,2.64,3,84,45,17,26,0
66,2.64,6,46,90,35,95,0
66,2.64,7,101,59,10,24,0
67,2.68,1,59,216,15,48,0
67,2.68,6,52,89,33,96,0
68,2.72,1,62,235,14,29,0
68,2.72,6,56,88,32,97,0
68,2.72,7,101,59,8,23,0
69,2.76,1,64,236,13,27,0
69,2.76,6,58,86,39,99,0
69,2.76,7,101,59,8,23,0
70,2.8,1,66,236,12,28,0
70,2.8,6,59,86,37,101,0
70,2.8,7,100,59,9,24,0
71,2.84,1,69,236,10,28,0
71,2.84,3,84,44,15,32,0
71,2.84,6,61,81,35,108,0
71,2.84,7,100,59,9,24,0
72,2.88,1,72,237,8,27,0
72,2.88,2,64,150,22,33,0
72,2.88,3,84,51,17,21,0
72,2.88,6,70,78,26,68,0
72,2.88,7,100,59,9,22,0
73,2.92,1,73,240,7,23,0
73,2.92,2,68,157,15,25,0
73,2.92,3,83,50,20,24,0
73,2.92,6,71,79,25,67,0
73,2.92,7,100,58,9,23,0
74,2.96,2,72,161,13,21,0
74,2.96,3,82,50,22,21,0
74,2.96,6,72,76,26,69,0
74,2.96,7,99,59,10,22,0
75,3.0,3,81,50,23,24,0
75,3.0,6,73,82,26,62,0
76,3.04,1,98,187,6,25,0
76,3.04,2,82,139,14,25,0
76,3.04,3,80,51,24,24,0
76,3.04,6,75,83,25,61,0
77,3.08,1,97,188,7,25,0
77,3.08,2,88,146,9,43,0
77,3.08,3,79,51,25,20,0
77,3.08,6,75,83,27,61,0
78,3.12,1,97,189,7,25,0
78,3.12,3,78,51,20,24,0
78,3.12,6,75,78,28,66,0
79,3.16,2,97,187,7,26,0
79,3.16,3,78,52,20,24,0
79,3.16,6,76,82,29,66,0
80,3.2,1,97,187,8,26,0
80,3.2,3,79,52,19,24,0
80,3.2,6,77,86,29,62,0
81,3.24,1,97,187,8,26,0
81,3.24,3,81,52,17,23,0
81,3.24,6,80,91,28,57,0
82,3.28,1,97,187,8,27,0
82,3.28,3,81,52,14,23,0
82,3.28,6,80,91,29,57,0
83,3.32,1,97,186,8,28,0
83,3.32,6,82,92,28,57,0
84,3.36,1,97,185,8,29,0
84,3.36,4,84,133,15,24,0
84,3.36,6,88,91,24,38,0
85,3.4,1,97,184,8,30,0
85,3.4,4,116,116,18,22,0
85,3.4,6,91,91,22,34,0
86,3.44,1,94,149,11,67,0
86,3.44,6,93,91,22,30,0
87,3.48,1,94,139,11,78,0
87,3.48,6,105,91,11,15,0
87,3.48,7,116,116,14,18,0
88,3.52,1,96,158,9,56,0
88,3.52,3,91,126,9,31,0
88,3.52,6,106,90,12,18,0
88,3.52,7,95,107,17,13,0
89,3.56,1,96,158,9,56,0
89,3.56,3,91,127,9,28,0
89,3.56,6,108,89,12,18,0
89,3.56,7,118,148,11,28,0
90,3.6,1,96,156,8,57,0
90,3.6,3,91,124,9,31,0
90,3.6,6,110,89,12,20,0
90,3.6,7,116,146,15,47,0
91,3.64,1,96,156,9,42,0
91,3.64,3,91,123,12,32,0
91,3.64,6,111,89,12,21,0
91,3.64,7,118,139,15,53,0
92,3.68,1,96,156,9,42,0
92,3.68,3,91,122,9,33,0
92,3.68,6,112,90,12,21,0
92,3.68,7,118,139,17,54,0
93,3.72,1,92,122,13,73,0
93,3.72,6,114,91,12,19,0
93,3.72,7,122,140,18,53,0
94,3.76,1,92,122,10,41,0
94,3.76,6,114,92,14,20,0
94,3.76,7,122,141,22,54,0
95,3.8,3,92,122,10,33,0
95,3.8,6,115,92,16,34,0
95,3.8,7,115,124,31,71,0
96,3.84,3,92,122,10,33,0
96,3.84,6,115,93,18,54,0
96,3.84,7,120,143,26,53,0
97,3.88,3,92,122,10,33,0
97,3.88,6,115,93,30,104,0
98,3.92,3,92,122,10,26,0
98,3.92,6,115,93,30,105,0
99,3.96,3,92,121,11,27,0
99,3.96,6,113,93,32,105,0
100,4.0,3,92,121,10,27,0
100,4.0,6,112,92,33,106,0
101,4.04,3,92,121,10,25,0
101,4.04,6,112,92,36,106,0
102,4.08,3,93,121,10,25,0
102,4.08,6,112,92,38,106,0
103,4.12,3,93,121,10,25,0
103,4.12,6,112,92,42,106,0
104,4.16,3,93,121,10,25,0
104,4.16,6,112,92,44,107,0
105,4.2,3,93,120,10,26,0
105,4.2,6,112,92,48,109,0
106,4.24,3,93,121,9,25,0
106,4.24,6,112,93,48,108,0
107,4.28,3,93,121,10,25,0
107,4.28,6,113,94,48,108,0
108,4.32,6,113,95,47,106,0
109,4.36,6,112,95,48,106,0
110,4.4,6,122,96,38,107,0
111,4.44,3,100,167,5,34,0
111,4.44,6,116,96,45,108,0
112,4.48,3,100,166,6,38,0
112,4.48,6,116,96,45,109,0
113,4.52,3,100,166,6,38,0
113,4.52,6,116,96,44,109,0
114,4.56,3,100,167,6,37,0
114,4.56,6,124,96,36,109,0
115,4.6,3,100,167,7,36,0
115,4.6,6,124,96,36,109,0
116,4.64,3,100,167,6,35,0
116,4.64,6,127,96,34,109,0
117,4.68,3,100,169,6,32,0
117,4.68,6,122,95,38,110,0
118,4.72,6,124,96,37,109,0
119,4.76,6,128,96,33,109,0
120,4.8,3,111,180,11,37,0
120,4.8,6,128,97,33,110,0
121,4.84,3,111,173,13,45,0
121,4.84,6,129,98,32,110,0
122,4.88,3,112,173,15,46,0
122,4.88,6,130,99,31,109,0
123,4.92,3,113,173,16,47,0
123,4.92,6,131,100,31,109,0
123,4.92,8,104,153,16,21,0
124,4.96,3,113,175,19,46,0
124,4.96,6,131,100,32,112,0
124,4.96,9,95,61,11,19,0
125,5.0,3,115,174,17,47,0
125,5.0,6,132,100,32,112,0
126,5.04,3,112,171,21,51,0
126,5.04,6,132,100,32,112,0
127,5.08,3,116,169,17,53,0
127,5.08,6,132,120,34,92,0
127,5.08,9,143,100,13,20,0
128,5.12,3,116,167,15,55,0
128,5.12,6,131,120,36,92,0
128,5.12,9,144,100,14,19,0
129,5.16,3,112,167,19,55,0
129,5.16,6,131,100,38,112,0
130,5.2,3,115,185,14,38,0
130,5.2,6,130,100,40,113,0
131,5.24,3,112,188,11,26,0
131,5.24,6,130,100,40,113,0
132,5.28,6,125,100,46,113,0
133,5.32,6,122,100,50,113,0
134,5.36,6,122,101,50,115,0
135,5.4,6,122,102,50,114,0
136,5.44,6,122,103,50,113,0
137,5.48,6,123,104,50,113,0
138,5.52,6,128,124,46,94,0
138,5.52,9,146,104,12,17,0
139,5.56,6,129,124,44,95,0
139,5.56,9,146,104,14,17,0
140,5.6,6,129,124,45,96,0
140,5.6,8,101,111,15,15,0
140,5.6,9,146,105,13,16,0
141,5.64,6,131,124,43,96,0
141,5.64,8,102,112,18,14,0
141,5.64,9,146,104,13,17,0
142,5.68,6,129,124,47,96,0
142,5.68,8,102,110,19,16,0
142,5.68,9,146,104,13,17,0
142,5.68,10,144,176,8,29,0
143,5.72,6,128,124,46,89,0
143,5.72,8,102,111,15,15,0
143,5.72,9,146,104,13,17,0
144,5.76,6,125,124,50,92,0
144,5.76,8,101,111,16,16,0
144,5.76,9,146,104,14,17,0
145,5.8,3,88,149,8,22,0
145,5.8,6,120,125,56,94,0
145,5.8,8,97,111,19,16,0
145,5.8,9,146,104,14,20,0
146,5.84,3,86,149,10,23,0
146,5.84,6,130,125,46,97,0
146,5.84,8,97,111,19,17,0
146,5.84,9,147,105,13,16,0
147,5.88,3,84,150,10,24,0
147,5.88,6,130,126,46,98,0
147,5.88,8,97,112,19,17,0
147,5.88,9,148,105,12,17,0
147,5.88,11,75,44,15,18,0
148,5.92,6,131,128,45,97,0
148,5.92,8,97,112,19,18,0
148,5.92,9,149,106,11,17,0
148,5.92,11,74,44,19,17,0
149,5.96,6,131,128,46,98,0
149,5.96,8,96,113,19,17,0
149,5.96,9,147,110,15,15,0
150,6.0,6,133,131,44,94,0
150,6.0,8,95,114,19,17,0
150,6.0,9,149,108,14,17,0
150,6.0,11,72,44,21,17,0
151,6.04,6,136,134,42,93,0
151,6.04,8,95,114,18,17,0
151,6.04,9,148,111,16,15,0
151,6.04,11,72,44,19,18,0
152,6.08,6,138,140,40,89,0
152,6.08,8,95,115,20,16,0
152,6.08,9,152,111,14,16,0
152,6.08,11,71,43,20,19,0
153,6.12,6,157,167,14,62,0
153,6.12,8,93,120,18,11,0
153,6.12,9,150,109,16,18,0
153,6.12,10,139,143,39,26,0
153,6.12,11,70,45,18,38,0
154,6.16,6,158,166,14,63,0
154,6.16,8,93,120,17,11,0
154,6.16,9,152,109,14,18,0
154,6.16,10,139,144,39,35,0
154,6.16,11,70,45,18,28,0
155,6.2,3,84,153,8,28,0
155,6.2,6,158,167,14,62,0
155,6.2,8,93,120,17,11,0
155,6.2,9,154,111,14,17,0
155,6.2,10,140,150,39,35,0
155,6.2,11,71,45,17,28,0
155,6.2,12,105,192,8,34,0
156,6.24,6,158,167,14,62,0
156,6.24,9,154,111,14,16,0
156,6.24,10,140,149,39,36,0
156,6.24,11,71,45,17,26,0
156,6.24,12,104,193,8,36,0
157,6.28,6,158,167,15,62,0
157,6.28,8,169,144,11,20,0
157,6.28,9,154,111,14,15,0
157,6.28,10,140,155,24,19,0
157,6.28,11,71,44,17,27,0
157,6.28,12,103,189,9,40,0
158,6.32,6,157,167,17,62,0
158,6.32,8,169,143,11,21,0
158,6.32,9,152,111,16,16,0
158,6.32,10,140,155,24,25,0
158,6.32,11,71,43,16,29,0
159,6.36,6,151,168,22,61,0
159,6.36,8,169,135,12,29,0
159,6.36,9,155,109,13,19,0
159,6.36,10,140,149,24,32,0
159,6.36,11,70,43,17,36,0
160,6.4,6,152,168,26,63,0
160,6.4,8,168,136,14,30,0
160,6.4,9,156,110,12,18,0
160,6.4,10,139,149,25,32,0
160,6.4,11,70,43,17,37,0
161,6.44,3,88,151,9,22,0
161,6.44,6,152,166,26,67,0
161,6.44,8,168,136,15,30,0
161,6.44,9,156,111,12,18,0
161,6.44,10,138,150,23,32,0
161,6.44,11,69,43,20,37,0
161,6.44,12,114,201,10,36,0
161,6.44,13,94,122,17,10,0
162,6.48,6,153,136,30,98,0
162,6.48,9,156,112,12,18,0
162,6.48,10,137,152,26,28,0
162,6.48,11,69,43,20,37,0
162,6.48,12,115,202,10,35,0
162,6.48,13,94,123,21,10,0
163,6.52,6,159,136,25,82,0
163,6.52,9,156,113,12,18,0
163,6.52,10,137,150,24,29,0
163,6.52,11,68,43,21,38,0
163,6.52,12,115,206,10,32,0
163,6.52,13,94,123,21,10,0
164,6.56,6,160,172,16,50,0
164,6.56,8,170,138,14,33,0
164,6.56,9,157,114,11,18,0
164,6.56,10,138,152,24,26,0
164,6.56,11,68,41,20,41,0
164,6.56,12,115,218,10,21,0
164,6.56,13,94,123,25,11,0
165,6.6,6,160,173,17,44,0
165,6.6,8,170,138,14,34,0
165,6.6,9,156,115,12,18,0
165,6.6,10,140,152,22,23,0
165,6.6,11,68,41,19,40,0
165,6.6,13,94,123,26,12,0
166,6.64,6,160,167,18,51,0
166,6.64,8,172,138,12,27,0
166,6.64,9,156,115,12,18,0
166,6.64,10,140,152,22,23,0
166,6.64,11,67,41,18,41,0
166,6.64,13,94,122,26,15,0
167,6.68,3,121,163,11,21,0
167,6.68,6,158,170,19,68,0
167,6.68,8,172,138,12,26,0
167,6.68,9,156,115,12,13,0
167,6.68,10,142,154,20,21,0
167,6.68,11,67,42,18,40,0
167,6.68,12,112,227,11,16,0
167,6.68,13,94,122,26,16,0
168,6.72,6,158,175,18,54,0
168,6.72,8,172,138,12,28,0
168,6.72,9,157,115,12,13,0
168,6.72,10,142,154,20,21,0
168,6.72,11,67,42,17,39,0
168,6.72,12,112,227,11,16,0
168,6.72,13,94,111,26,28,0
169,6.76,3,121,163,12,42,0
169,6.76,6,159,175,18,54,0
169,6.76,8,171,137,13,27,0
169,6.76,9,157,115,13,14,0
169,6.76,10,143,155,19,20,0
169,6.76,11,67,41,16,40,0
169,6.76,12,112,227,11,16,0
169,6.76,13,94,111,28,28,0
170,6.8,3,121,165,13,47,0
170,6.8,6,165,174,13,56,0
170,6.8,8,172,137,12,27,0
170,6.8,9,158,115,12,14,0
170,6.8,10,143,155,19,20,0
170,6.8,11,65,41,14,25,0
170,6.8,12,104,227,19,16,0
170,6.8,13,94,111,28,29,0
171,6.84,3,121,165,14,49,0
171,6.84,6,165,174,15,58,0
171,6.84,8,172,137,12,27,0
171,6.84,9,159,114,12,15,0
171,6.84,10,144,161,17,15,0
171,6.84,11,64,41,12,26,0
171,6.84,13,94,112,26,29,0
172,6.88,3,121,167,8,47,0
172,6.88,6,167,174,16,62,0
172,6.88,8,172,138,12,25,0
172,6.88,9,159,115,13,14,0
172,6.88,13,94,112,26,30,0
173,6.92,3,121,167,8,47,0
173,6.92,6,169,175,16,63,0
173,6.92,8,172,138,13,25,0
173,6.92,9,160,115,13,15,0
173,6.92,11,64,40,11,27,0
173,6.92,12,99,226,24,17,0
173,6.92,13,93,112,28,31,0
174,6.96,3,122,166,11,48,0
174,6.96,6,168,176,13,65,0
174,6.96,8,173,138,12,27,0
174,6.96,9,162,117,12,14,0
174,6.96,10,100,170,7,36,0
174,6.96,12,106,227,17,16,0
174,6.96,13,95,112,26,32,0
174,6.96,14,100,207,5,37,0
175,7.0,3,122,168,8,48,0
175,7.0,6,168,177,15,66,0
175,7.0,8,175,139,11,27,0
175,7.0,9,163,118,12,14,0
175,7.0,11,108,25,8,34,0
175,7.0,13,95,113,26,33,0
175,7.0,14,100,171,23,90,0
176,7.04,3,122,168,9,48,0
176,7.04,6,169,179,15,65,0
176,7.04,8,176,140,11,26,0
176,7.04,9,165,119,11,17,0
176,7.04,11,108,25,8,33,0
176,7.04,13,95,113,27,37,0
176,7.04,14,97,171,26,93,0
177,7.08,3,122,169,10,47,0
177,7.08,6,169,180,15,65,0
177,7.08,8,176,145,13,29,0
177,7.08,9,165,120,12,15,0
177,7.08,11,108,25,8,30,0
177,7.08,13,95,113,27,38,0
177,7.08,14,97,172,26,92,0
178,7.12,3,122,170,11,49,0
178,7.12,6,169,181,14,65,0
178,7.12,8,178,145,12,30,0
178,7.12,9,166,120,12,15,0
178,7.12,11,108,25,8,30,0
178,7.12,12,97,247,12,23,0
178,7.12,13,95,114,28,37,0
178,7.12,14,100,173,23,75,0
179,7.16,3,122,171,11,50,0
179,7.16,6,170,181,13,66,0
179,7.16,8,178,145,12,30,0
179,7.16,9,166,120,13,20,0
179,7.16,11,108,25,8,32,0
179,7.16,13,95,114,28,37,0
179,7.16,14,97,175,26,95,0
180,7.2,3,123,171,10,47,0
180,7.2,6,170,180,15,67,0
180,7.2,8,177,142,13,33,0
180,7.2,9,167,120,13,19,0
180,7.2,11,108,25,8,33,0
180,7.2,12,97,175,13,94,0
180,7.2,13,95,114,28,37,0
180,7.2,14,111,231,12,21,0
181,7.24,3,120,171,14,58,0
181,7.24,6,171,180,21,67,0
181,7.24,8,178,142,13,32,0
181,7.24,9,167,120,13,19,0
181,7.24,11,108,25,8,34,0
181,7.24,12,96,169,14,100,0
181,7.24,13,95,114,28,38,0
181,7.24,14,111,231,12,21,0
182,7.28,3,120,171,15,58,0
182,7.28,6,171,180,21,67,0
182,7.28,8,178,142,13,29,0
182,7.28,9,167,120,14,18,0
182,7.28,12,97,171,27,98,0
182,7.28,13,95,115,28,38,0
183,7.32,3,120,171,15,70,0
183,7.32,6,168,180,24,67,0
183,7.32,8,180,142,12,21,0
183,7.32,9,167,120,14,19,0
183,7.32,11,108,26,8,46,0
183,7.32,12,97,173,23,95,0
183,7.32,13,95,115,28,39,0
184,7.36,3,121,171,14,71,0
184,7.36,6,168,181,24,66,0
184,7.36,8,180,141,13,25,0
184,7.36,9,167,120,14,20,0
184,7.36,12,97,175,22,95,0
184,7.36,13,95,114,28,44,0
185,7.4,3,120,171,16,73,0
185,7.4,6,162,181,30,66,0
185,7.4,8,180,141,14,25,0
185,7.4,9,167,120,14,18,0
185,7.4,12,97,177,13,93,0
185,7.4,13,95,117,28,45,0
186,7.44,3,120,172,18,76,0
186,7.44,6,163,182,29,66,0
186,7.44,8,180,141,15,25,0
186,7.44,9,168,120,13,20,0
186,7.44,12,98,184,13,85,0
186,7.44,13,95,117,28,46,0
187,7.48,3,124,173,15,78,0
187,7.48,6,164,183,28,67,0
187,7.48,8,180,141,15,25,0
187,7.48,9,168,121,13,19,0
187,7.48,12,98,181,13,89,0
187,7.48,13,95,117,29,50,0
188,7.52,3,124,174,17,78,0
188,7.52,6,164,184,28,68,0
188,7.52,8,181,142,14,24,0
188,7.52,9,168,122,13,19,0
188,7.52,12,100,176,12,94,0
188,7.52,13,95,120,29,55,0
189,7.56,3,123,175,20,78,0
189,7.56,6,165,185,27,62,0
189,7.56,8,181,144,15,21,0
189,7.56,9,168,123,13,19,0
189,7.56,12,96,121,29,149,0
190,7.6,3,125,175,21,80,0
190,7.6,6,165,184,27,63,0
190,7.6,8,182,145,14,19,0
190,7.6,9,168,124,13,17,0
190,7.6,12,96,123,29,147,0
191,7.64,3,126,175,20,80,0
191,7.64,6,165,184,28,63,0
191,7.64,8,182,146,14,19,0
191,7.64,9,168,125,13,13,0
191,7.64,12,96,125,29,145,0
192,7.68,3,127,175,18,88,0
192,7.68,6,166,182,28,65,0
192,7.68,8,182,146,14,19,0
192,7.68,9,168,125,13,13,0
192,7.68,13,96,125,30,90,0
192,7.68,14,101,236,10,34,0
193,7.72,3,128,175,15,88,0
193,7.72,6,175,186,18,51,0
193,7.72,8,182,146,14,19,0
193,7.72,9,167,125,14,13,0
193,7.72,12,166,203,8,34,0
193,7.72,13,97,127,25,88,0
193,7.72,14,102,236,9,32,0
194,7.76,3,125,175,18,88,0
194,7.76,6,176,187,18,59,0
194,7.76,8,182,146,14,19,0
194,7.76,12,162,211,10,44,0
194,7.76,13,97,127,26,87,0
194,7.76,14,102,238,9,30,0
195,7.8,3,127,176,17,87,0
195,7.8,6,176,188,15,47,0
195,7.8,8,183,146,12,20,0
195,7.8,9,168,125,13,15,0
195,7.8,12,162,211,10,44,0
195,7.8,13,97,127,27,77,0
195,7.8,14,102,239,10,29,0
196,7.84,3,120,176,24,87,0
196,7.84,6,178,188,16,58,0
196,7.84,8,183,146,12,18,0
196,7.84,9,168,124,13,16,0
196,7.84,12,164,205,10,50,0
196,7.84,13,97,129,27,70,0
197,7.88,3,121,176,26,87,0
197,7.88,6,178,188,16,61,0
197,7.88,8,183,147,12,18,0
197,7.88,9,168,124,14,16,0
197,7.88,12,164,227,9,28,0
197,7.88,13,97,134,24,65,0
198,7.92,3,119,176,27,87,0
198,7.92,6,178,188,16,64,0
198,7.92,8,184,147,11,17,0
198,7.92,9,169,124,13,17,0
198,7.92,12,164,227,9,28,0
198,7.92,13,97,134,24,65,0
199,7.96,3,121,179,25,84,0
199,7.96,6,178,188,17,67,0
199,7.96,8,184,148,11,16,0
199,7.96,9,170,125,13,14,0
199,7.96,12,165,228,8,24,0
199,7.96,13,97,134,25,65,0
200,8.0,3,121,179,26,84,0
200,8.0,6,180,189,15,73,0
200,8.0,9,171,126,13,13,0
200,8.0,12,164,228,9,25,0
200,8.0,13,97,134,25,61,0
201,8.04,3,120,185,26,79,0
201,8.04,6,181,191,15,72,0
201,8.04,9,171,127,13,15,0
201,8.04,12,165,228,8,24,0
201,8.04,13,97,135,27,48,0
202,8.08,3,123,198,24,66,0
202,8.08,6,181,192,15,72,0
202,8.08,9,172,128,13,16,0
202,8.08,12,120,185,19,30,0
202,8.08,13,99,136,23,41,0
203,8.12,3,123,197,25,67,0
203,8.12,6,181,193,17,68,0
203,8.12,9,174,129,13,16,0
203,8.12,13,100,138,23,44,0
204,8.16,3,123,197,25,68,0
204,8.16,6,181,193,18,72,0
204,8.16,9,176,129,14,17,0
204,8.16,13,99,138,21,39,0
205,8.2,3,124,202,24,66,0
205,8.2,6,182,195,18,56,0
205,8.2,9,177,130,15,19,0
205,8.2,13,101,138,20,38,0
205,8.2,14,121,180,8,33,0
206,8.24,3,124,202,24,63,0
206,8.24,6,183,195,13,56,0
206,8.24,9,178,130,14,20,0
206,8.24,13,101,139,19,37,0
206,8.24,14,121,180,10,35,0
207,8.28,3,126,202,22,62,0
207,8.28,6,184,194,13,72,0
207,8.28,9,178,130,14,18,0
207,8.28,13,102,139,18,41,0
207,8.28,14,119,180,11,34,0
208,8.32,3,126,202,23,57,0
208,8.32,6,184,194,15,72,0
208,8.32,9,179,130,14,21,0
208,8.32,13,102,139,21,41,0
208,8.32,14,121,180,7,31,0
209,8.36,3,136,202,15,56,0
209,8.36,6,184,194,16,72,0
209,8.36,9,179,129,15,20,0
209,8.36,13,103,139,17,41,0
209,8.36,14,118,176,12,36,0
209,8.36,15,125,222,8,30,0
210,8.4,3,137,203,15,55,0
210,8.4,6,184,195,16,71,0
210,8.4,9,179,129,15,20,0
210,8.4,13,103,141,21,41,0
210,8.4,15,125,222,9,30,0
211,8.44,3,139,203,13,57,0
211,8.44,6,183,195,18,71,0
211,8.44,8,193,152,12,12,0
211,8.44,9,179,129,15,22,0
211,8.44,11,130,131,13,12,0
211,8.44,13,104,141,20,37,0
211,8.44,15,125,223,9,29,0
212,8.48,3,140,206,13,57,0
212,8.48,6,182,196,20,71,0
212,8.48,8,193,152,12,12,0
212,8.48,9,179,130,15,20,0
212,8.48,13,104,142,16,52,0
212,8.48,15,125,223,9,29,0
213,8.52,3,141,219,12,33,0
213,8.52,6,180,196,28,61,0
213,8.52,8,193,152,13,12,0
213,8.52,9,179,130,15,20,0
213,8.52,13,105,142,15,52,0
213,8.52,15,125,224,9,28,0
214,8.56,3,141,208,12,44,0
214,8.56,6,180,197,27,60,0
214,8.56,8,193,152,13,12,0
214,8.56,9,180,131,14,18,0
214,8.56,13,105,144,15,50,0
215,8.6,3,142,208,11,44,0
215,8.6,6,176,199,30,58,0
215,8.6,8,193,153,14,11,0
215,8.6,9,180,132,14,21,0
215,8.6,13,107,144,15,50,0
216,8.64,3,143,209,9,42,0
