frame,gt_id,track_id,excluded,x,y,w,h
132,1,1,0,63,95,34,48
133,1,1,0,64,95,34,48
134,1,1,0,64,95,34,48
135,1,1,0,65,95,34,48
136,1,1,0,65,95,34,48
137,1,1,0,65,95,34,48
138,1,1,0,66,95,34,48
139,1,1,0,66,95,34,48
140,1,1,0,67,95,34,48
141,1,1,0,67,95,34,48
142,1,1,0,67,95,34,48
143,1,1,0,68,95,34,48
144,1,1,0,68,95,34,48
145,1,1,0,69,95,34,48
146,1,1,0,69,95,34,48
147,1,1,0,69,95,34,48
148,1,1,0,70,95,34,48
149,1,1,0,70,95,34,48
150,1,1,0,71,95,34,48
151,1,1,0,71,95,34,48
152,1,1,0,72,95,34,48
153,1,1,0,72,95,34,48
154,1,1,0,72,95,34,48
155,1,1,0,73,95,34,48
156,1,1,0,73,95,34,48
157,1,1,0,74,95,34,48
158,1,1,0,74,95,34,48
159,1,1,0,74,95,34,48
160,1,1,0,75,95,34,48
161,1,1,0,75,95,34,48
162,1,1,0,76,95,34,48
163,1,1,0,76,95,34,48
164,1,1,0,76,95,34,48
165,1,1,0,77,95,34,48
166,1,1,0,77,95,34,48
167,1,1,0,78,95,34,48
168,1,1,0,78,95,34,48
169,1,1,0,79,95,34,48
170,1,1,0,79,95,34,48
171,1,1,0,79,95,34,48
172,1,1,0,80,95,34,48
173,1,1,0,80,95,34,48
174,1,1,0,81,95,34,48
175,1,1,0,81,95,34,48
176,1,1,0,81,95,34,48
177,1,1,0,82,95,34,48
178,1,1,0,82,95,34,48
179,1,1,0,83,95,34,48
180,1,1,0,83,95,34,48
181,1,1,0,83,95,34,48
182,1,1,0,84,95,34,48
183,1,1,0,84,95,34,48
184,1,1,0,85,95,34,48
185,1,1,0,85,95,34,48
186,1,1,0,86,95,34,48
187,1,1,0,86,95,34,48
188,1,1,0,86,95,34,48
189,1,1,0,87,95,34,48
190,1,1,0,87,95,34,48
191,1,1,0,88,95,34,48
192,1,1,0,88,95,34,48
193,1,1,0,88,95,34,48
194,1,1,0,89,95,34,48
195,1,1,0,89,95,34,48
196,1,1,0,90,95,34,48
197,1,1,0,90,95,34,48
198,1,1,0,90,95,34,48
199,1,1,0,91,95,34,48
200,1,1,0,91,95,34,48
201,1,1,0,92,95,34,48
202,1,1,0,92,95,34,48
203,1,1,0,93,95,34,48
204,1,1,0,93,95,34,48
205,1,1,0,93,95,34,48
206,1,1,0,94,95,34,48
207,1,1,0,94,95,34,48
208,1,1,0,95,95,34,48
209,1,1,0,95,95,34,48
210,1,1,0,95,95,34,48
211,1,1,0,96,95,34,48
212,1,1,0,96,95,34,48
213,1,1,0,97,95,34,48
214,1,1,0,97,95,34,48
215,1,1,0,97,95,34,48
216,1,1,0,98,95,34,48
217,1,1,0,98,95,34,48
218,1,1,0,99,95,34,48
219,1,1,0,99,95,34,48
220,1,1,0,100,95,34,48
221,1,1,0,100,95,34,48
222,1,1,0,100,95,34,48
223,1,1,0,101,95,34,48
224,1,1,0,101,95,34,48
225,1,1,0,102,95,34,48
226,1,1,0,102,95,34,48
227,1,1,0,102,95,34,48
228,1,1,0,103,95,34,48
229,1,1,0,103,95,34,48
230,1,1,0,104,95,34,48
231,1,1,0,104,95,34,48
232,1,1,0,104,95,34,48
233,1,1,0,105,95,34,48
234,1,1,0,105,95,34,48
235,1,1,0,106,95,34,48
236,1,1,0,106,95,34,48
237,1,1,0,107,95,34,48
238,1,1,0,107,95,34,48
239,1,1,0,107,95,34,48
240,1,1,0,108,95,34,48
241,1,1,0,108,95,34,48
242,1,1,0,109,95,34,48
243,1,1,0,109,95,34,48
244,1,1,0,109,95,34,48
245,1,1,0,110,95,34,48
246,1,1,0,110,95,34,48
247,1,1,0,111,95,34,48
248,1,1,0,111,95,34,48
249,1,1,0,111,95,34,48
250,1,1,0,112,95,34,48
251,1,1,0,112,95,34,48
252,1,1,0,113,95,34,48
253,1,1,0,113,95,34,48
254,1,1,0,114,95,34,48
255,1,1,0,114,95,34,48
256,1,1,0,114,95,34,48
257,1,1,0,115,95,34,48
258,1,1,0,115,95,34,48
259,1,1,0,116,95,34,48
260,1,1,0,116,95,34,48
261,1,1,0,116,95,34,48
262,1,1,0,117,95,34,48
263,1,1,0,117,95,34,48
264,1,1,0,118,95,34,48
265,1,1,0,118,95,34,48
266,1,1,0,118,95,34,48
267,1,1,0,119,95,34,48
268,1,1,0,119,95,34,48
269,1,1,0,120,95,34,48
270,1,1,0,120,95,34,48
271,1,1,0,121,95,34,48
272,1,1,0,121,95,34,48
273,1,1,0,121,95,34,48
274,1,1,0,122,95,34,48
275,1,1,0,122,95,34,48
276,1,1,0,123,95,34,48
277,1,1,0,123,95,34,48
278,1,1,0,123,95,34,48
279,1,1,0,124,95,34,48
280,1,1,0,124,95,34,48
281,1,1,0,125,95,34,48
282,1,1,0,125,95,34,48
283,1,1,0,125,95,34,48
284,1,1,0,126,95,34,48
285,1,1,0,126,95,34,48
286,1,1,0,127,95,34,48
287,1,1,0,127,95,34,48
288,1,1,0,128,95,34,48
289,1,1,0,128,95,34,48
290,1,1,0,128,95,34,48
291,1,1,0,129,95,34,48
292,1,1,0,129,95,34,48
293,1,1,0,130,95,34,48
294,1,1,0,130,95,34,48
295,1,1,0,130,95,34,48
296,1,1,0,131,95,34,48
297,1,1,0,131,95,34,48
298,1,1,0,132,95,34,48
299,1,1,0,132,95,34,48
300,1,1,0,133,95,34,48
301,1,1,0,133,95,34,48
302,1,1,0,133,95,34,48
303,1,1,0,134,95,34,48
304,1,1,0,134,95,34,48
305,1,1,0,135,95,34,48
306,1,1,0,135,95,34,48
307,1,1,0,135,95,34,48
308,1,1,0,136,95,34,48
309,1,1,0,136,95,34,48
310,1,1,0,137,95,34,48
311,1,1,0,137,95,34,48
312,1,1,0,137,95,34,48
313,1,1,0,138,95,34,48
314,1,1,0,138,95,34,48
315,1,1,0,139,95,34,48
316,1,1,0,139,95,34,48
317,1,1,0,140,95,34,48
318,1,1,0,140,95,34,48
319,1,1,0,140,95,34,48
320,1,1,0,141,95,34,48
321,1,1,0,141,95,34,48
322,1,1,0,142,95,34,48
323,1,1,0,142,95,34,48
324,1,1,0,142,95,34,48
325,1,1,0,143,95,34,48
326,1,1,0,143,95,34,48
327,1,1,0,144,95,34,48
328,1,1,0,144,95,34,48
329,1,1,0,144,95,34,48
330,1,1,0,145,95,34,48
331,1,1,0,145,95,34,48
332,1,1,0,146,95,34,48
333,1,1,0,146,95,34,48
334,1,1,0,147,95,34,48
335,1,1,0,147,95,34,48
336,1,1,0,147,95,34,48
337,1,1,0,148,95,34,48
338,1,1,0,148,95,34,48
339,1,1,0,149,95,34,48
340,1,1,0,149,95,34,48
341,1,1,0,149,95,34,48
342,1,1,0,150,95,34,48
343,1,1,0,150,95,34,48
344,1,1,0,151,95,34,48
345,1,1,0,151,95,34,48
346,1,1,0,151,95,34,48
347,1,1,0,152,95,34,48
348,1,1,0,152,95,34,48
349,1,1,0,153,95,34,48
350,1,1,0,153,95,34,48
351,1,1,0,154,95,34,48
352,1,1,0,154,95,34,48
353,1,1,0,154,95,34,48
354,1,1,0,155,95,34,48
355,1,1,0,155,95,34,48
356,1,1,0,156,95,34,48
357,1,1,0,156,95,34,48
358,1,1,0,156,95,34,48
359,1,1,0,157,95,34,48
360,1,1,0,157,95,34,48
361,1,1,0,158,95,34,48
362,1,1,0,158,95,34,48
363,1,1,0,158,95,34,48
364,1,1,0,159,95,34,48
365,1,1,0,159,95,34,48
366,1,1,0,160,95,34,48
367,1,1,0,160,95,34,48
368,1,1,0,161,95,34,48
369,1,1,0,161,95,34,48
370,1,1,0,161,95,34,48
371,1,1,0,162,95,34,48
372,1,1,0,162,95,34,48
373,1,1,0,163,95,34,48
374,1,1,0,163,95,34,48
375,1,1,0,163,95,34,48
376,1,1,0,164,95,34,48
377,1,1,0,164,95,34,48
378,1,1,0,165,95,34,48
379,1,1,0,165,95,34,48
380,1,1,0,165,95,34,48
381,1,1,0,166,95,34,48
382,1,1,0,166,95,34,48
383,1,1,0,167,95,34,48
384,1,1,0,167,95,34,48
385,1,1,0,168,95,34,48
386,1,1,0,168,95,34,48
387,1,1,0,168,95,34,48
388,1,1,0,169,95,34,48
389,1,1,0,169,95,34,48
390,1,1,0,170,95,34,48
391,1,1,0,170,95,34,48
392,1,1,0,170,95,34,48
393,1,1,0,171,95,34,48
394,1,1,0,171,95,34,48
395,1,1,0,172,95,34,48
396,1,1,0,172,95,34,48
397,1,1,0,172,95,34,48
398,1,1,0,173,95,34,48
399,1,1,0,173,95,34,48
400,1,1,0,174,95,34,48
401,1,1,0,174,95,34,48
402,1,1,0,175,95,34,48
403,1,1,0,175,95,34,48
404,1,1,0,175,95,34,48
405,1,1,0,176,95,34,48
406,1,1,0,176,95,34,48
407,1,1,0,177,95,34,48
408,1,1,0,177,95,34,48
409,1,1,0,177,95,34,48
410,1,1,0,178,95,34,48
411,1,1,0,178,95,34,48
412,1,1,0,179,95,34,48
413,1,1,0,179,95,34,48
414,1,1,0,179,95,34,48
415,1,1,0,180,95,34,48
416,1,1,0,180,95,34,48
417,1,1,0,181,95,34,48
418,1,1,0,181,95,34,48
419,1,1,0,182,95,34,48
420,1,1,0,182,95,34,48
421,1,1,0,182,95,34,48
422,1,1,0,183,95,34,48
423,1,1,0,183,95,34,48
424,1,1,0,184,95,34,48
425,1,1,0,184,95,34,48
426,1,1,0,184,95,34,48
427,1,1,0,185,95,34,48
428,1,1,0,185,95,34,48
429,1,1,0,186,95,34,48
430,1,1,0,186,95,34,48
431,1,1,0,186,95,34,48
432,1,1,0,187,95,34,48
433,1,1,0,187,95,34,48
434,1,1,0,188,95,34,48
435,1,1,0,188,95,34,48
436,1,1,0,189,95,34,48
437,1,1,0,189,95,34,48
438,1,1,0,189,95,34,48
439,1,1,0,190,95,34,48
440,1,1,0,190,95,34,48
441,1,1,0,191,95,34,48
442,1,1,0,191,95,34,48
443,1,1,0,191,95,34,48
444,1,1,0,192,95,34,48
445,1,1,0,192,95,34,48
446,1,1,0,193,95,34,48
447,1,1,0,193,95,34,48
448,1,1,0,193,95,34,48
449,1,1,0,194,95,34,48
450,1,1,0,194,95,34,48
451,1,1,0,195,95,34,48
452,1,1,0,195,95,34,48
453,1,1,0,196,95,34,48
454,1,1,0,196,95,34,48
455,1,1,0,196,95,34,48
456,1,1,0,197,95,34,48
457,1,1,0,197,95,34,48
458,1,1,0,198,95,34,48
459,1,1,0,198,95,34,48
460,1,1,0,198,95,34,48
461,1,1,0,199,95,34,48
462,1,1,0,199,95,34,48
463,1,1,0,200,95,34,48
464,1,1,0,200,95,34,48
465,1,1,0,200,95,34,48
466,1,1,0,201,95,34,48
467,1,1,0,201,95,34,48
468,1,1,0,202,95,34,48
469,1,1,0,202,95,34,48
470,1,1,0,203,95,34,48
471,1,1,0,203,95,34,48
472,1,1,0,203,95,34,48
473,1,1,0,204,95,34,48
474,1,1,0,204,95,34,48
475,1,1,0,205,95,34,48
476,1,1,0,205,95,34,48
477,1,1,0,205,95,34,48
478,1,1,0,206,95,34,48
479,1,1,0,206,95,34,48
480,1,1,0,207,95,34,48
481,1,1,0,207,95,34,48
482,1,1,0,207,95,34,48
483,1,1,0,208,95,34,48
484,1,1,0,208,95,34,48
485,1,1,0,209,95,34,48
486,1,1,0,209,95,34,48
487,1,1,0,210,95,34,48
488,1,1,0,210,95,34,48
489,1,1,0,210,95,34,48
490,1,1,0,211,95,34,48
491,1,1,0,211,95,34,48
492,1,1,0,212,95,34,48
493,1,1,0,212,95,34,48
494,1,1,0,212,95,34,48
495,1,1,0,213,95,34,48
496,1,1,0,213,95,34,48
497,1,1,0,214,95,34,48
498,1,1,0,214,95,34,48
499,1,1,0,214,95,34,48
500,1,1,0,215,95,34,48
501,1,1,0,215,95,34,48
502,1,1,0,216,95,34,48
503,1,1,0,216,95,34,48
504,1,1,0,217,95,34,48
505,1,1,0,217,95,34,48
506,1,1,0,217,95,34,48
507,1,1,0,218,95,34,48
508,1,1,0,218,95,34,48
509,1,1,0,219,95,34,48
510,1,1,0,219,95,34,48
511,1,1,0,219,95,34,48
512,1,1,0,220,95,34,48
513,1,1,0,220,95,34,48
514,1,1,0,221,95,34,48
515,1,1,0,221,95,34,48
516,1,1,0,221,95,34,48
517,1,1,0,222,95,34,48
518,1,1,0,222,95,34,48
519,1,1,0,223,95,34,48
520,1,1,0,223,95,34,48
521,1,1,0,224,95,34,48
522,1,1,0,224,95,34,48
523,1,1,0,224,95,34,48
524,1,1,0,225,95,34,48
525,1,1,0,225,95,34,48
526,1,1,0,226,95,34,48
527,1,1,0,226,95,34,48
528,1,1,0,226,95,34,48
529,1,1,0,227,95,34,48
530,1,1,0,227,95,34,48
531,1,1,0,228,95,34,48
532,1,1,0,228,95,34,48
533,1,1,0,228,95,34,48
534,1,1,0,229,95,34,48
535,1,1,0,229,95,34,48
536,1,1,0,230,95,34,48
537,1,1,0,230,95,34,48
538,1,1,0,231,95,34,48
539,1,1,0,231,95,34,48
540,1,1,0,231,95,34,48
541,1,1,0,232,95,34,48
542,1,1,0,232,95,34,48
543,1,1,0,233,95,34,48
544,1,1,0,233,95,34,48
545,1,1,0,233,95,34,48
546,1,1,0,234,95,34,48
547,1,1,0,234,95,34,48
548,1,1,0,235,95,34,48
549,1,1,0,235,95,34,48
550,1,1,0,236,95,34,48
551,1,1,0,236,95,34,48
552,1,1,0,236,95,34,48
553,1,1,0,237,95,34,48
554,1,1,0,237,95,34,48
555,1,1,0,238,95,34,48
556,1,1,0,238,95,34,48
557,1,1,0,238,95,34,48
558,1,1,0,239,95,34,48
559,1,1,0,239,95,34,48
560,1,1,0,240,95,34,48
561,1,1,0,240,95,34,48
562,1,1,0,240,95,34,48
563,1,1,0,241,95,34,48
564,1,1,0,241,95,34,48
565,1,1,0,242,95,34,48
566,1,1,0,242,95,34,48
567,1,1,0,243,95,34,48
568,1,1,0,243,95,34,48
569,1,1,0,243,95,34,48
570,1,1,0,244,95,34,48
571,1,1,0,244,95,34,48
572,1,1,0,245,95,34,48
573,1,1,0,245,95,34,48
574,1,1,0,245,95,34,48
