frame,time_s,track_id,x,y,w,h,target_found
98,3.92,2,72,167,38,21,0
98,3.92,4,221,225,39,18,0
99,3.96,2,72,166,35,22,0
99,3.96,4,220,222,39,19,0
100,4.0,2,72,165,38,22,0
100,4.0,4,218,219,40,21,0
101,4.04,2,73,164,37,23,0
101,4.04,4,217,216,41,22,0
102,4.08,2,73,163,37,24,0
102,4.08,4,216,215,42,22,0
103,4.12,2,74,162,36,24,0
103,4.12,4,214,212,43,24,0
104,4.16,2,75,162,32,23,0
104,4.16,4,213,213,44,22,0
105,4.2,2,76,162,30,24,0
105,4.2,4,211,212,47,21,0
106,4.24,2,77,161,30,24,0
106,4.24,4,209,208,49,23,0
107,4.28,2,78,161,35,25,0
107,4.28,4,208,207,48,22,0
108,4.32,2,79,161,40,25,0
108,4.32,4,206,206,50,20,0
109,4.36,2,80,160,24,21,0
109,4.36,4,205,205,29,18,0
109,4.36,5,235,205,21,21,0
110,4.4,2,80,160,40,24,0
110,4.4,4,203,203,33,18,0
111,4.44,2,83,159,37,22,0
111,4.44,4,202,201,30,17,0
112,4.48,2,82,160,39,22,0
112,4.48,4,201,199,38,18,0
113,4.52,2,82,160,37,23,0
113,4.52,4,199,197,37,18,0
114,4.56,2,83,159,36,22,0
114,4.56,4,198,195,48,19,0
115,4.6,2,83,158,37,26,0
115,4.6,4,197,193,48,21,0
116,4.64,2,84,157,36,25,0
116,4.64,4,196,191,44,21,0
117,4.68,2,85,158,38,23,0
117,4.68,4,195,186,42,24,0
118,4.72,2,86,156,41,26,0
118,4.72,4,195,184,39,25,0
119,4.76,2,87,157,44,17,0
119,4.76,4,194,183,39,25,0
120,4.8,2,88,156,41,16,0
120,4.8,4,193,184,39,21,0
121,4.84,2,89,155,42,17,0
121,4.84,4,192,182,40,22,0
122,4.88,2,96,154,35,17,0
122,4.88,4,191,180,41,22,0
123,4.92,2,92,152,40,25,0
123,4.92,4,190,178,43,26,0
124,4.96,2,98,152,34,15,0
124,4.96,4,188,176,45,28,0
125,5.0,2,93,150,40,20,0
125,5.0,4,187,174,45,27,0
126,5.04,2,94,149,39,21,0
126,5.04,4,185,172,45,22,0
127,5.08,2,95,148,39,22,0
127,5.08,4,184,171,48,25,0
128,5.12,2,95,147,38,21,0
128,5.12,4,182,168,46,25,0
129,5.16,2,95,147,38,21,0
129,5.16,4,181,168,44,23,0
130,5.2,2,96,146,40,21,0
130,5.2,4,180,166,44,22,0
131,5.24,2,97,145,39,22,0
131,5.24,4,179,165,45,24,0
132,5.28,2,103,144,36,22,0
132,5.28,4,178,164,44,22,0
133,5.32,2,99,143,43,22,0
133,5.32,4,177,162,42,23,0
134,5.36,2,101,143,44,22,0
134,5.36,4,175,161,42,23,0
135,5.4,2,102,143,44,21,0
135,5.4,4,174,160,42,23,0
136,5.44,2,103,143,44,20,0
136,5.44,4,172,160,41,21,0
137,5.48,2,105,143,44,20,0
137,5.48,4,171,159,40,21,0
138,5.52,2,107,143,41,20,0
138,5.52,4,169,158,39,21,0
139,5.56,2,108,142,40,21,0
139,5.56,4,167,157,40,21,0
140,5.6,2,109,141,39,22,0
140,5.6,4,166,155,41,21,0
141,5.64,2,111,142,37,21,0
141,5.64,4,164,154,40,21,0
142,5.68,2,109,141,39,22,0
142,5.68,4,163,153,40,22,0
143,5.72,2,115,140,33,21,0
143,5.72,4,162,152,40,22,0
144,5.76,2,116,141,31,18,0
144,5.76,4,161,151,37,23,0
145,5.8,2,111,140,40,19,0
145,5.8,4,160,150,35,23,0
146,5.84,2,112,139,43,22,0
146,5.84,4,158,149,43,23,0
147,5.88,2,114,139,83,32,0
148,5.92,2,115,138,80,32,0
149,5.96,2,117,137,78,32,0
150,6.0,2,118,136,70,31,0
151,6.04,2,120,136,67,30,0
152,6.08,2,121,135,64,31,0
153,6.12,2,122,134,61,23,0
154,6.16,2,122,134,39,25,0
154,6.16,4,162,141,20,14,0
155,6.2,2,123,134,57,25,0
156,6.24,2,123,133,55,30,0
157,6.28,2,124,133,51,19,0
158,6.32,2,124,133,40,30,0
159,6.36,2,125,133,29,15,0
160,6.4,2,125,133,29,14,0
161,6.44,2,126,133,28,13,0
162,6.48,2,126,133,28,13,0
163,6.52,,,,,,0
164,6.56,,,,,,0
165,6.6,,,,,,0
166,6.64,,,,,,0
167,6.68,,,,,,0
168,6.72,,,,,,0
169,6.76,,,,,,0
170,6.8,,,,,,0
171,6.84,,,,,,0
172,6.88,,,,,,0
173,6.92,,,,,,0
174,6.96,,,,,,0
175,7.0,2,130,128,28,13,0
176,7.04,2,130,127,29,14,0
177,7.08,2,131,126,29,15,0
178,7.12,2,131,125,29,16,0
179,7.16,2,131,124,30,17,0
180,7.2,2,131,124,30,17,0
181,7.24,2,130,123,31,18,0
182,7.28,2,130,124,31,17,0
183,7.32,2,129,124,30,16,0
184,7.36,2,128,123,31,16,0
185,7.4,2,127,123,32,16,0
186,7.44,2,126,123,33,16,0
187,7.48,,,,,,0
188,7.52,,,,,,0
189,7.56,,,,,,0
190,7.6,,,,,,0
191,7.64,,,,,,0
192,7.68,,,,,,0
193,7.72,,,,,,0
194,7.76,,,,,,0
195,7.8,,,,,,0
196,7.84,,,,,,0
197,7.88,,,,,,0
198,7.92,,,,,,0
199,7.96,,,,,,0
200,8.0,,,,,,0
201,8.04,,,,,,0
202,8.08,,,,,,0
203,8.12,,,,,,0
204,8.16,6,115,119,18,16,0
205,8.2,,,,,,0
206,8.24,,,,,,0
207,8.28,,,,,,0
208,8.32,,,,,,0
209,8.36,6,112,121,17,16,0
210,8.4,6,111,122,18,17,0
211,8.44,6,110,122,19,17,0
212,8.48,6,110,123,19,16,0
213,8.52,6,109,123,18,16,0
214,8.56,6,108,123,20,16,0
215,8.6,6,108,122,19,17,0
216,8.64,6,107,122,20,16,0
217,8.68,6,106,122,21,16,0
218,8.72,6,106,121,20,17,0
219,8.76,6,105,121,17,16,0
220,8.8,,,,,,0
221,8.84,,,,,,0
222,8.88,,,,,,0
223,8.92,6,97,140,17,19,0
224,8.96,,,,,,0
225,9.0,6,95,141,17,17,0
226,9.04,,,,,,0
227,9.08,,,,,,0
228,9.12,6,92,139,21,17,0
229,9.16,6,91,138,22,18,0
230,9.2,6,91,137,22,18,0
231,9.24,6,90,137,22,18,0
232,9.28,6,90,137,21,17,0
232,9.28,7,99,113,20,10,0
233,9.32,7,98,113,20,9,0
234,9.36,7,97,113,20,12,0
235,9.4,7,97,113,20,9,0
236,9.44,,,,,,0
237,9.48,,,,,,0
238,9.52,,,,,,0
239,9.56,,,,,,0
240,9.6,,,,,,0
241,9.64,6,84,132,22,9,0
242,9.68,6,83,133,22,8,0
243,9.72,6,83,132,20,9,0
244,9.76,,,,,,0
245,9.8,,,,,,0
246,9.84,,,,,,0
247,9.88,7,90,109,16,17,0
248,9.92,7,89,109,16,16,0
249,9.96,7,89,109,16,16,0
250,10.0,,,,,,0
251,10.04,7,89,109,17,16,0
252,10.08,6,78,130,18,17,0
253,10.12,,,,,,0
254,10.16,,,,,,0
255,10.2,7,88,106,18,17,0
256,10.24,,,,,,0
257,10.28,7,87,104,18,15,0
258,10.32,,,,,,0
259,10.36,7,86,103,18,14,0
260,10.4,7,85,103,18,13,0
261,10.44,,,,,,0
262,10.48,,,,,,0
263,10.52,,,,,,0
264,10.56,,,,,,0
265,10.6,,,,,,0
266,10.64,,,,,,0
267,10.68,,,,,,0
268,10.72,,,,,,0
269,10.76,,,,,,0
270,10.8,,,,,,0
271,10.84,,,,,,0
272,10.88,,,,,,0
273,10.92,,,,,,0
274,10.96,,,,,,0
275,11.0,,,,,,0
276,11.04,,,,,,0
277,11.08,,,,,,0
278,11.12,,,,,,0
279,11.16,,,,,,0
280,11.2,,,,,,0
281,11.24,,,,,,0
282,11.28,,,,,,0
283,11.32,,,,,,0
284,11.36,,,,,,0
285,11.4,8,26,156,25,15,0
286,11.44,,,,,,0
287,11.48,,,,,,0
288,11.52,,,,,,0
289,11.56,,,,,,0
290,11.6,,,,,,0
291,11.64,,,,,,0
292,11.68,,,,,,0
293,11.72,,,,,,0
294,11.76,,,,,,0
295,11.8,,,,,,0
296,11.84,,,,,,0
297,11.88,,,,,,0
298,11.92,,,,,,0
299,11.96,,,,,,0
300,12.0,,,,,,0
301,12.04,,,,,,0
302,12.08,,,,,,0
303,12.12,,,,,,0
304,12.16,,,,,,0
305,12.2,,,,,,0
306,12.24,,,,,,0
307,12.28,9,23,153,23,15,0
308,12.32,,,,,,0
309,12.36,9,23,155,23,17,0
310,12.4,9,23,156,20,13,0
311,12.44,9,23,156,20,14,0
312,12.48,9,23,157,20,15,0
312,12.48,10,23,183,25,14,0
312,12.48,11,52,132,30,14,0
313,12.52,9,22,158,24,15,0
313,12.52,10,24,182,24,16,0
313,12.52,11,51,132,30,14,0
314,12.56,9,22,159,24,14,0
314,12.56,10,24,183,21,14,0
315,12.6,9,21,159,23,14,0
315,12.6,11,51,133,28,12,0
316,12.64,9,21,160,24,15,0
317,12.68,9,21,160,22,15,0
318,12.72,9,21,161,25,14,0
318,12.72,10,23,187,22,14,0
319,12.76,9,21,162,25,15,0
319,12.76,10,24,193,19,17,0
320,12.8,9,21,163,19,13,0
320,12.8,10,24,194,24,16,0
321,12.84,9,20,163,26,17,0
321,12.84,10,24,195,15,14,0
322,12.88,9,21,165,25,12,0
322,12.88,10,23,196,25,14,0
323,12.92,9,21,165,23,13,0
323,12.92,10,22,195,18,16,0
324,12.96,9,21,166,19,11,0
324,12.96,10,22,195,18,16,0
325,13.0,9,21,167,23,13,0
325,13.0,10,24,195,16,16,0
326,13.04,10,24,193,26,15,0
327,13.08,10,24,193,19,17,0
328,13.12,10,25,193,27,18,0
329,13.16,,,,,,0
330,13.2,9,21,170,19,13,0
331,13.24,,,,,,0
332,13.28,,,,,,0
333,13.32,,,,,,0
334,13.36,,,,,,0
335,13.4,,,,,,0
336,13.44,9,20,176,25,21,0
337,13.48,9,27,176,18,24,0
338,13.52,9,30,181,15,16,0
339,13.56,9,28,181,20,16,0
340,13.6,9,27,181,17,15,0
340,13.6,12,47,142,21,15,0
341,13.64,9,28,183,16,13,0
341,13.64,12,47,143,22,15,0
342,13.68,9,28,183,29,16,0
343,13.72,9,28,185,17,12,0
344,13.76,9,29,184,29,16,0
344,13.76,12,46,145,21,12,0
345,13.8,9,30,186,32,14,0
346,13.84,9,28,184,17,13,0
347,13.88,9,28,183,18,13,0
348,13.92,9,28,183,23,14,0
349,13.96,9,28,182,22,16,0
350,14.0,9,19,181,32,19,0
351,14.04,9,32,180,18,17,0
352,14.08,9,32,180,19,17,0
353,14.12,,,,,,0
354,14.16,9,32,179,18,13,0
355,14.2,9,32,180,19,12,0
356,14.24,,,,,,0
357,14.28,9,35,178,16,13,0
358,14.32,9,33,178,18,14,0
359,14.36,,,,,,0
360,14.4,9,34,177,33,15,0
361,14.44,,,,,,0
362,14.48,9,35,176,22,16,0
363,14.52,9,35,177,21,14,0
364,14.56,9,20,200,25,10,0
365,14.6,,,,,,0
366,14.64,,,,,,0
367,14.68,9,37,178,19,13,0
368,14.72,9,37,178,32,14,0
369,14.76,,,,,,0
370,14.8,,,,,,0
371,14.84,9,44,178,25,14,0
372,14.88,,,,,,0
373,14.92,,,,,,0
374,14.96,,,,,,0
375,15.0,,,,,,0
376,15.04,,,,,,0
377,15.08,,,,,,0
378,15.12,,,,,,0
379,15.16,9,44,177,23,14,0
380,15.2,,,,,,0
381,15.24,,,,,,0
382,15.28,,,,,,0
383,15.32,,,,,,0
384,15.36,9,41,176,19,14,0
385,15.4,,,,,,0
386,15.44,9,41,176,18,14,0
387,15.48,9,41,175,18,17,0
388,15.52,9,46,177,14,15,0
389,15.56,,,,,,0
390,15.6,9,43,177,18,15,0
391,15.64,,,,,,0
392,15.68,,,,,,0
393,15.72,,,,,,0
394,15.76,9,45,179,19,13,0
395,15.8,9,48,180,14,13,0
396,15.84,9,44,179,19,15,0
397,15.88,9,47,180,16,14,0
398,15.92,,,,,,0
399,15.96,,,,,,0
400,16.0,9,45,180,19,14,0
401,16.04,9,51,181,33,15,0
402,16.08,9,51,183,15,11,0
403,16.12,9,47,183,39,13,0
404,16.16,9,46,181,24,14,0
405,16.2,9,48,181,20,14,0
406,16.24,9,53,181,15,14,0
407,16.28,9,48,180,19,14,0
408,16.32,,,,,,0
409,16.36,,,,,,0
410,16.4,,,,,,0
411,16.44,,,,,,0
412,16.48,,,,,,0
413,16.52,9,50,181,22,13,0
414,16.56,9,50,181,20,14,0
415,16.6,9,50,181,21,17,0
416,16.64,9,56,181,16,16,0
417,16.68,9,51,181,21,17,0
418,16.72,9,51,181,22,17,0
419,16.76,9,52,182,21,18,0
420,16.8,9,53,182,20,18,0
421,16.84,9,53,183,20,15,0
422,16.88,9,53,184,22,14,0
423,16.92,9,53,184,22,15,0
424,16.96,9,54,185,22,15,0
425,17.0,9,53,184,24,16,0
426,17.04,,,,,,0
427,17.08,9,55,189,23,12,0
428,17.12,9,54,186,24,15,0
429,17.16,9,55,185,23,16,0
430,17.2,,,,,,0
431,17.24,,,,,,0
432,17.28,,,,,,0
433,17.32,9,57,186,21,15,0
434,17.36,,,,,,0
435,17.4,9,58,186,22,16,0
436,17.44,,,,,,0
437,17.48,,,,,,0
438,17.52,9,58,187,22,15,0
439,17.56,,,,,,0
440,17.6,,,,,,0
441,17.64,9,59,187,23,15,0
442,17.68,9,60,188,22,14,0
443,17.72,,,,,,0
444,17.76,,,,,,0
445,17.8,9,61,188,24,14,0
446,17.84,,,,,,0
447,17.88,9,70,189,14,14,0
448,17.92,9,61,190,23,13,0
449,17.96,9,61,190,23,14,0
450,18.0,9,61,191,31,14,0
451,18.04,9,61,191,39,14,0
452,18.08,9,62,191,31,17,0
453,18.12,9,62,192,29,16,0
454,18.16,9,62,193,36,18,0
455,18.2,9,62,196,27,14,0
456,18.24,9,62,196,27,14,0
457,18.28,9,62,196,26,14,0
458,18.32,9,63,197,26,13,0
459,18.36,9,63,199,25,11,0
460,18.4,9,62,198,26,12,0
461,18.44,9,63,199,25,11,0
462,18.48,9,63,199,24,10,0
463,18.52,9,63,195,25,15,0
464,18.56,9,63,195,26,15,0
465,18.6,9,64,197,26,21,0
466,18.64,9,64,199,25,12,0
467,18.68,9,64,196,23,19,0
468,18.72,9,63,198,27,19,0
469,18.76,9,64,197,26,21,0
470,18.8,9,70,197,19,14,0
471,18.84,9,65,198,23,13,0
472,18.88,9,65,202,23,11,0
473,18.92,9,65,199,23,13,0
474,18.96,9,64,200,25,13,0
475,19.0,9,64,199,25,17,0
476,19.04,9,64,198,25,14,0
477,19.08,,,,,,0
478,19.12,9,64,200,18,13,0
479,19.16,9,64,200,26,13,0
480,19.2,,,,,,0
481,19.24,,,,,,0
482,19.28,,,,,,0
483,19.32,9,65,201,25,17,0
484,19.36,9,66,201,24,12,0
485,19.4,9,66,201,24,11,0
486,19.44,9,66,201,24,13,0
487,19.48,9,67,202,23,11,0
488,19.52,9,65,202,26,16,0
489,19.56,9,66,202,24,13,0
490,19.6,9,67,202,24,16,0
491,19.64,9,66,202,25,12,0
492,19.68,9,67,202,24,12,0
493,19.72,,,,,,0
494,19.76,9,66,203,24,14,0
495,19.8,9,66,202,24,13,0
496,19.84,9,66,203,19,14,0
497,19.88,9,66,202,24,16,0
498,19.92,,,,,,0
499,19.96,9,65,202,26,13,0
500,20.0,9,65,202,20,15,0
501,20.04,9,67,202,19,20,0
502,20.08,,,,,,0
503,20.12,,,,,,0
504,20.16,,,,,,0
505,20.2,,,,,,0
506,20.24,9,67,204,20,15,0
507,20.28,,,,,,0
508,20.32,,,,,,0
509,20.36,,,,,,0
510,20.4,,,,,,0
511,20.44,,,,,,0
512,20.48,,,,,,0
513,20.52,,,,,,0
514,20.56,,,,,,0
515,20.6,,,,,,0
516,20.64,,,,,,0
517,20.68,,,,,,0
518,20.72,,,,,,0
519,20.76,,,,,,0
520,20.8,,,,,,0
521,20.84,,,,,,0
522,20.88,,,,,,0
523,20.92,,,,,,0
524,20.96,,,,,,0
525,21.0,,,,,,0
526,21.04,,,,,,0
527,21.08,,,,,,0
528,21.12,,,,,,0
529,21.16,,,,,,0
530,21.2,,,,,,0
531,21.24,,,,,,0
532,21.28,,,,,,0
533,21.32,,,,,,0
534,21.36,,,,,,0
535,21.4,,,,,,0
536,21.44,,,,,,0
537,21.48,,,,,,0
538,21.52,,,,,,0
539,21.56,,,,,,0
540,21.6,,,,,,0
541,21.64,,,,,,0
542,21.68,,,,,,0
543,21.72,,,,,,0
544,21.76,,,,,,0
545,21.8,,,,,,0
546,21.84,,,,,,0
547,21.88,,,,,,0
548,21.92,,,,,,0
549,21.96,,,,,,0
550,22.0,,,,,,0
551,22.04,,,,,,0
552,22.08,,,,,,0
553,22.12,,,,,,0
554,22.16,,,,,,0
555,22.2,,,,,,0
556,22.24,,,,,,0
557,22.28,,,,,,0
558,22.32,,,,,,0
559,22.36,,,,,,0
560,22.4,,,,,,0
561,22.44,,,,,,0
562,22.48,,,,,,0
563,22.52,,,,,,0
564,22.56,,,,,,0
565,22.6,,,,,,0
566,22.64,,,,,,0
567,22.68,,,,,,0
568,22.72,,,,,,0
569,22.76,,,,,,0
570,22.8,,,,,,0
571,22.84,,,,,,0
572,22.88,,,,,,0
573,22.92,,,,,,0
574,22.96,,,,,,0
575,23.0,,,,,,0
576,23.04,,,,,,0
577,23.08,,,,,,0
578,23.12,,,,,,0
579,23.16,,,,,,0
580,23.2,,,,,,0
581,23.24,,,,,,0
582,23.28,,,,,,0
583,23.32,,,,,,0
584,23.36,,,,,,0
585,23.4,,,,,,0
586,23.44,,,,,,0
587,23.48,,,,,,0
588,23.52,,,,,,0
589,23.56,,,,,,0
590,23.6,,,,,,0
591,23.64,,,,,,0
592,23.68,,,,,,0
593,23.72,,,,,,0
594,23.76,,,,,,0
595,23.8,,,,,,0
596,23.84,,,,,,0
597,23.88,,,,,,0
598,23.92,,,,,,0
599,23.96,,,,,,0
600,24.0,,,,,,0
601,24.04,,,,,,0
602,24.08,,,,,,0
603,24.12,,,,,,0
604,24.16,,,,,,0
605,24.2,,,,,,0
606,24.24,,,,,,0
607,24.28,,,,,,0
608,24.32,,,,,,0
609,24.36,,,,,,0
610,24.4,,,,,,0
611,24.44,,,,,,0
612,24.48,,,,,,0
613,24.52,,,,,,0
614,24.56,,,,,,0
615,24.6,,,,,,0
616,24.64,,,,,,0
617,24.68,,,,,,0
618,24.72,,,,,,0
619,24.76,,,,,,0
620,24.8,,,,,,0
621,24.84,,,,,,0
622,24.88,,,,,,0
623,24.92,,,,,,0
