frame,time_s,track_id,x,y,w,h,target_found
65,2.6,10,135,182,18,18,1
65,2.6,11,144,230,20,14,1
65,2.6,12,239,134,21,35,1
65,2.6,14,102,109,24,23,1
65,2.6,15,145,205,21,13,1
65,2.6,17,163,96,34,48,1
65,2.6,18,140,125,101,62,1
65,2.6,19,177,213,23,25,1
66,2.64,1,168,73,110,175,1
66,2.64,2,95,121,43,125,1
66,2.64,5,185,124,20,20,1
66,2.64,8,100,93,18,23,1
66,2.64,9,109,219,34,19,1
66,2.64,10,117,170,37,47,1
66,2.64,11,144,230,21,13,1
66,2.64,12,241,134,20,35,1
66,2.64,13,97,244,31,9,1
66,2.64,14,103,120,15,12,1
66,2.64,15,145,205,21,13,1
66,2.64,16,141,144,38,31,1
66,2.64,17,164,96,22,48,1
66,2.64,18,171,124,70,44,1
66,2.64,19,177,213,25,26,1
66,2.64,20,213,167,24,20,1
67,2.68,1,169,71,111,176,1
67,2.68,2,95,77,59,169,1
67,2.68,5,185,124,20,20,1
67,2.68,11,151,230,15,13,1
67,2.68,12,241,134,20,35,1
67,2.68,14,103,120,18,12,1
67,2.68,15,145,205,22,14,1
67,2.68,16,141,144,25,32,1
67,2.68,17,159,96,28,50,1
67,2.68,18,178,124,63,44,1
67,2.68,20,213,167,23,19,1
68,2.72,1,169,66,111,181,1
68,2.72,2,109,135,27,21,1
68,2.72,5,186,124,20,20,1
68,2.72,8,96,77,22,50,1
68,2.72,10,95,128,45,117,1
68,2.72,11,146,231,20,12,1
68,2.72,12,241,134,21,34,1
68,2.72,16,141,145,26,30,1
68,2.72,17,159,96,29,50,1
68,2.72,18,173,125,69,43,1
68,2.72,20,214,167,23,19,1
69,2.76,1,208,124,34,36,1
69,2.76,2,110,135,26,24,1
69,2.76,3,120,100,16,13,1
69,2.76,5,186,124,20,20,1
69,2.76,6,235,110,17,23,1
69,2.76,7,259,66,14,19,1
69,2.76,9,96,187,16,58,1
69,2.76,10,109,152,31,64,1
69,2.76,11,146,231,21,12,1
69,2.76,12,242,140,20,28,1
69,2.76,14,94,93,24,94,1
69,2.76,15,169,178,59,38,1
69,2.76,16,141,145,35,31,1
69,2.76,17,160,96,26,50,1
69,2.76,18,169,147,69,39,1
69,2.76,19,177,212,25,26,1
69,2.76,20,226,85,54,162,1
69,2.76,21,246,134,16,16,1
70,2.8,1,208,124,34,35,1
70,2.8,2,110,122,28,38,1
70,2.8,5,189,124,17,20,1
70,2.8,6,236,110,16,23,1
70,2.8,8,97,87,21,21,1
70,2.8,10,96,102,45,143,1
70,2.8,11,154,231,14,12,1
70,2.8,12,243,141,19,27,1
70,2.8,16,142,145,26,31,1
70,2.8,17,160,97,26,47,1
70,2.8,18,185,147,43,21,1
70,2.8,19,179,213,25,25,1
70,2.8,20,214,167,25,19,1
70,2.8,21,169,72,112,175,1
71,2.84,1,208,124,35,35,1
71,2.84,2,108,122,30,46,1
71,2.84,5,189,124,17,20,1
71,2.84,6,236,112,12,20,1
71,2.84,8,96,78,28,41,1
71,2.84,10,96,100,44,146,1
71,2.84,11,154,232,14,11,1
71,2.84,12,244,140,19,28,1
71,2.84,16,142,145,26,31,1
71,2.84,17,165,97,24,47,1
71,2.84,18,185,147,43,21,1
71,2.84,19,179,213,25,25,1
71,2.84,20,214,168,25,18,1
71,2.84,21,170,72,111,175,1
72,2.88,1,208,125,35,41,1
72,2.88,2,108,134,29,32,1
72,2.88,5,189,124,17,20,1
72,2.88,8,97,82,28,34,1
72,2.88,10,96,118,44,127,1
72,2.88,12,244,140,19,28,1
72,2.88,14,105,110,17,22,1
72,2.88,15,170,179,65,37,1
72,2.88,16,143,145,26,31,1
72,2.88,17,165,98,24,47,1
72,2.88,18,185,147,29,21,1
72,2.88,19,178,212,26,26,1
72,2.88,20,215,168,23,17,1
72,2.88,21,231,70,51,177,1
73,2.92,1,209,125,35,33,1
73,2.92,2,109,133,29,34,1
73,2.92,5,190,124,17,20,1
73,2.92,6,236,109,17,25,1
73,2.92,8,96,78,19,24,1
73,2.92,10,97,118,45,128,1
73,2.92,11,155,232,19,11,1
73,2.92,12,244,133,20,34,1
73,2.92,14,105,110,16,22,1
73,2.92,15,171,179,65,59,1
73,2.92,16,146,146,23,30,1
73,2.92,17,160,98,29,49,1
73,2.92,18,186,148,44,20,1
73,2.92,20,216,167,23,18,1
73,2.92,21,232,65,50,181,1
74,2.96,1,186,125,58,43,1
74,2.96,2,111,133,27,30,1
74,2.96,5,189,124,18,20,1
74,2.96,6,236,110,17,24,1
74,2.96,8,97,84,18,21,1
74,2.96,10,96,118,46,127,1
74,2.96,11,155,232,15,11,1
74,2.96,12,243,133,21,33,1
74,2.96,15,171,178,65,60,1
74,2.96,16,144,146,24,29,1
74,2.96,17,165,98,24,49,1
74,2.96,20,216,168,24,17,1
74,2.96,21,232,65,51,182,1
75,3.0,1,209,124,35,34,1
75,3.0,2,111,122,28,41,1
75,3.0,8,98,89,17,13,1
75,3.0,10,98,108,44,138,1
75,3.0,11,156,232,18,11,1
75,3.0,12,243,133,21,33,1
75,3.0,16,153,146,17,29,1
75,3.0,17,165,98,23,49,1
75,3.0,18,187,147,43,21,1
75,3.0,20,216,168,25,17,1
75,3.0,21,171,78,112,168,1
76,3.04,1,217,124,27,34,1
76,3.04,6,237,109,17,23,1
76,3.04,10,99,124,44,123,1
76,3.04,11,157,232,19,14,1
76,3.04,12,245,133,20,33,1
76,3.04,14,107,122,22,11,1
76,3.04,16,154,146,13,16,1
76,3.04,17,161,98,27,49,1
76,3.04,18,194,148,36,20,1
76,3.04,20,216,167,24,18,1
76,3.04,21,172,76,112,170,1
77,3.08,1,223,124,21,34,1
77,3.08,2,112,136,26,26,1
77,3.08,10,96,108,47,138,1
77,3.08,11,157,232,20,14,1
77,3.08,12,245,132,20,34,1
77,3.08,15,173,180,27,44,1
77,3.08,17,166,109,22,38,1
77,3.08,18,194,127,37,40,1
77,3.08,19,184,213,22,25,1
77,3.08,20,217,167,24,17,1
77,3.08,21,198,71,86,175,1
78,3.12,2,111,136,28,31,1
78,3.12,5,191,127,17,17,1
78,3.12,6,242,109,12,23,1
78,3.12,10,101,143,43,85,1
78,3.12,12,243,141,23,25,1
78,3.12,14,99,119,23,23,1
78,3.12,15,173,178,65,39,1
78,3.12,17,161,97,25,65,1
78,3.12,18,187,124,58,44,1
78,3.12,19,185,212,22,26,1
78,3.12,20,217,167,24,17,1
78,3.12,21,233,88,52,157,1
79,3.16,1,210,124,34,33,1
79,3.16,2,111,136,28,31,1
79,3.16,5,191,147,17,21,1
79,3.16,10,101,153,43,66,1
79,3.16,12,245,140,21,25,1
79,3.16,13,105,221,10,24,1
79,3.16,14,100,122,22,16,1
79,3.16,16,149,146,22,28,1
79,3.16,17,163,98,23,49,1
79,3.16,18,215,148,17,16,1
79,3.16,20,218,167,24,16,1
79,3.16,21,175,85,111,160,1
79,3.16,22,101,139,6,48,1
80,3.2,1,211,129,35,28,1
80,3.2,2,111,123,30,44,1
80,3.2,5,189,148,12,18,1
80,3.2,8,99,83,16,19,1
80,3.2,9,102,151,27,94,1
80,3.2,10,117,162,28,57,1
80,3.2,12,245,133,21,33,1
80,3.2,14,100,119,22,30,1
80,3.2,15,176,178,63,60,1
80,3.2,17,167,98,20,49,1
80,3.2,18,198,148,34,20,1
80,3.2,20,219,167,23,17,1
80,3.2,21,235,82,51,163,1
81,3.24,1,226,133,20,24,1
81,3.24,2,112,123,29,41,1
81,3.24,9,103,162,27,84,1
81,3.24,10,132,172,13,47,1
81,3.24,12,245,140,21,26,1
81,3.24,14,96,119,27,26,1
81,3.24,15,176,178,63,39,1
81,3.24,16,153,147,19,16,1
81,3.24,18,199,148,18,20,1
81,3.24,19,188,213,20,25,1
81,3.24,20,219,167,23,17,1
81,3.24,21,246,93,41,152,1
81,3.24,22,118,164,17,17,1
81,3.24,23,235,199,13,20,1
82,3.28,1,215,126,31,38,1
82,3.28,2,114,137,26,23,1
82,3.28,5,176,181,26,36,1
82,3.28,9,103,158,19,88,1
82,3.28,10,133,172,12,47,1
82,3.28,12,246,132,20,32,1
82,3.28,15,200,178,39,38,1
82,3.28,17,168,98,18,49,1
82,3.28,19,191,213,18,25,1
82,3.28,20,220,166,22,18,1
82,3.28,21,235,93,51,152,1
82,3.28,22,118,166,17,15,1
83,3.32,1,212,124,34,32,1
83,3.32,2,114,138,26,26,1
83,3.32,5,181,184,16,33,1
83,3.32,9,103,160,27,67,1
83,3.32,10,133,172,13,47,1
83,3.32,12,248,140,19,24,1
83,3.32,15,194,178,46,37,1
83,3.32,16,160,147,18,16,1
83,3.32,17,169,98,21,50,1
83,3.32,18,215,148,17,16,1
83,3.32,19,185,213,24,25,1
83,3.32,21,235,91,53,154,1
83,3.32,22,119,164,16,17,1
84,3.36,1,220,124,21,30,1
84,3.36,2,115,138,25,24,1
84,3.36,10,119,165,27,54,1
84,3.36,12,247,140,20,24,1
84,3.36,13,104,184,25,62,1
84,3.36,17,173,110,15,37,1
84,3.36,18,217,148,16,16,1
84,3.36,19,189,213,20,25,1
84,3.36,20,181,103,107,141,1
85,3.4,1,220,124,19,24,1
85,3.4,2,115,138,25,24,1
85,3.4,6,256,101,22,26,1
85,3.4,10,133,173,14,46,1
85,3.4,13,106,206,7,40,1
85,3.4,15,177,114,111,130,1
85,3.4,17,169,105,19,43,1
85,3.4,18,217,148,16,16,1
85,3.4,19,190,213,20,25,1
85,3.4,20,227,166,17,17,1
85,3.4,22,103,147,26,56,1
86,3.44,2,116,138,24,23,1
86,3.44,5,182,184,15,32,1
86,3.44,10,135,173,11,35,1
86,3.44,12,248,140,20,24,1
86,3.44,15,201,99,87,145,1
86,3.44,19,191,213,19,25,1
86,3.44,20,222,166,22,17,1
86,3.44,22,104,152,12,51,1
87,3.48,2,116,138,25,17,1
87,3.48,5,182,181,19,37,1
87,3.48,9,105,168,28,47,1
87,3.48,12,248,141,20,22,1
87,3.48,19,193,213,17,25,1
87,3.48,21,237,110,53,134,1
87,3.48,23,202,178,38,37,1
88,3.52,2,116,139,20,24,1
88,3.52,5,182,181,22,35,1
88,3.52,12,248,141,20,22,1
88,3.52,13,108,203,6,43,1
88,3.52,19,192,213,20,25,1
88,3.52,21,237,120,53,124,1
88,3.52,23,202,178,39,36,1
89,3.56,2,117,139,25,21,1
89,3.56,5,183,181,21,34,1
89,3.56,12,250,140,18,20,1
89,3.56,13,107,205,8,41,1
89,3.56,19,194,213,18,25,1
89,3.56,20,218,148,27,35,1
89,3.56,21,238,131,52,112,1
89,3.56,22,105,164,12,37,1
89,3.56,23,203,178,11,30,1
90,3.6,2,123,138,19,15,1
90,3.6,5,184,181,17,36,1
90,3.6,13,108,209,7,37,1
90,3.6,19,194,213,18,25,1
90,3.6,21,239,105,51,138,1
90,3.6,23,202,185,20,28,1
91,3.64,5,184,180,30,36,1
91,3.64,10,129,174,19,34,1
91,3.64,13,109,209,6,36,1
91,3.64,19,195,213,17,25,1
91,3.64,21,239,127,52,116,1
92,3.68,2,117,138,25,25,1
92,3.68,5,184,181,30,30,1
92,3.68,10,135,174,13,34,1
92,3.68,19,195,213,17,25,1
92,3.68,21,239,113,52,130,1
93,3.72,2,117,138,25,25,1
93,3.72,5,192,178,22,25,1
93,3.72,10,135,177,13,31,1
93,3.72,19,196,213,17,25,1
93,3.72,21,253,146,39,97,1
93,3.72,23,184,187,14,24,1
94,3.76,19,194,213,18,25,1
94,3.76,21,246,144,45,99,1
95,3.8,19,197,213,16,25,1
95,3.8,21,247,142,46,100,1
96,3.84,2,118,136,24,26,1
96,3.84,15,241,193,30,38,1
96,3.84,19,196,213,18,25,1
96,3.84,21,264,141,28,101,1
97,3.88,15,255,194,16,39,1
97,3.88,19,197,213,17,25,1
97,3.88,21,264,149,28,93,1
98,3.92,5,185,182,29,29,1
98,3.92,19,198,213,16,25,1
98,3.92,21,242,158,51,84,1
99,3.96,19,199,213,15,23,1
99,3.96,21,248,156,46,86,1
99,3.96,23,185,185,13,30,1
100,4.0,19,199,213,15,24,1
100,4.0,21,255,155,39,86,1
101,4.04,19,200,213,15,24,1
101,4.04,21,249,163,45,78,1
102,4.08,15,249,192,21,32,1
102,4.08,19,200,213,15,24,1
102,4.08,21,266,152,28,89,1
103,4.12,15,249,192,20,33,1
103,4.12,19,201,213,15,24,1
103,4.12,21,269,178,25,63,1
104,4.16,15,255,192,18,31,1
104,4.16,19,201,213,15,25,1
104,4.16,21,269,177,25,63,1
105,4.2,19,201,212,15,25,1
105,4.2,21,267,176,28,64,1
106,4.24,21,267,175,28,65,1
107,4.28,21,274,173,21,67,1
108,4.32,21,274,172,21,68,1
109,4.36,21,274,185,22,54,1
110,4.4,21,274,194,22,45,1
111,4.44,21,271,187,25,52,1
112,4.48,21,271,184,25,54,1
113,4.52,21,275,160,21,77,1
114,4.56,21,274,190,23,48,1
115,4.6,15,278,189,14,21,1
115,4.6,21,270,204,28,34,1
116,4.64,21,278,210,20,27,1
117,4.68,21,284,216,14,22,1
118,4.72,21,285,215,13,22,1
119,4.76,,,,,,1
120,4.8,,,,,,1
121,4.84,,,,,,1
122,4.88,,,,,,1
123,4.92,,,,,,1
124,4.96,,,,,,1
125,5.0,,,,,,1
126,5.04,,,,,,1
127,5.08,,,,,,1
128,5.12,,,,,,1
129,5.16,,,,,,1
130,5.2,,,,,,1
131,5.24,,,,,,1
132,5.28,,,,,,1
133,5.32,,,,,,1
134,5.36,,,,,,1
135,5.4,24,214,54,54,13,1
136,5.44,,,,,,1
137,5.48,,,,,,1
138,5.52,,,,,,1
139,5.56,,,,,,1
140,5.6,24,211,54,56,13,1
141,5.64,,,,,,1
142,5.68,24,210,54,56,13,1
143,5.72,,,,,,1
144,5.76,,,,,,1
145,5.8,,,,,,1
146,5.84,25,86,89,17,41,1
147,5.88,24,208,53,56,14,1
148,5.92,24,212,53,53,13,1
148,5.92,25,85,89,14,34,1
149,5.96,25,86,90,13,44,1
150,6.0,24,206,53,59,14,1
150,6.0,25,85,90,14,45,1
151,6.04,24,206,53,57,14,1
151,6.04,25,85,90,17,51,1
152,6.08,25,85,90,17,52,1
153,6.12,25,85,90,17,53,1
154,6.16,24,204,52,57,15,1
154,6.16,25,84,90,18,54,1
155,6.2,25,84,91,17,54,1
156,6.24,24,199,52,63,16,1
156,6.24,25,84,91,17,54,1
157,6.28,25,83,91,15,55,1
158,6.32,25,83,91,26,56,1
159,6.36,24,202,52,59,15,1
159,6.36,25,83,91,25,57,1
160,6.4,25,82,92,26,57,1
161,6.44,24,207,51,52,15,1
161,6.44,25,82,91,26,59,1
162,6.48,24,201,51,58,16,1
162,6.48,25,80,93,28,58,1
163,6.52,24,188,51,71,19,1
163,6.52,25,82,92,27,65,1
164,6.56,24,204,51,54,17,1
164,6.56,25,81,92,28,65,1
165,6.6,24,195,51,64,17,1
165,6.6,25,81,93,25,74,1
166,6.64,24,195,51,62,17,1
166,6.64,25,81,93,27,70,1
167,6.68,24,187,51,70,19,1
167,6.68,25,80,94,28,70,1
168,6.72,24,186,51,72,19,1
168,6.72,25,80,94,28,75,1
168,6.72,26,160,100,16,35,1
169,6.76,24,194,51,62,17,1
169,6.76,25,80,94,29,75,1
170,6.8,24,206,50,50,15,1
170,6.8,25,80,94,25,76,1
170,6.8,26,134,85,16,11,1
171,6.84,24,193,50,63,18,1
171,6.84,25,80,94,25,89,1
172,6.88,25,79,95,26,88,1
173,6.92,24,181,49,74,22,1
173,6.92,25,79,95,26,77,1
174,6.96,24,200,50,54,16,1
174,6.96,25,79,95,28,77,1
175,7.0,24,192,50,61,18,1
175,7.0,25,78,95,29,82,1
176,7.04,24,184,49,69,21,1
176,7.04,25,78,96,29,85,1
177,7.08,24,191,49,61,19,1
177,7.08,25,77,96,30,86,1
178,7.12,24,191,49,61,19,1
178,7.12,25,77,96,30,93,1
179,7.16,24,187,49,65,20,1
179,7.16,25,77,96,30,87,1
179,7.16,26,155,101,16,28,1
180,7.2,24,179,49,73,22,1
180,7.2,25,77,96,30,102,1
180,7.2,26,155,101,20,37,1
181,7.24,24,190,48,62,20,1
181,7.24,25,76,97,30,83,1
181,7.24,26,155,101,19,33,1
182,7.28,24,186,49,64,20,1
182,7.28,25,76,97,30,87,1
182,7.28,26,156,102,17,32,1
183,7.32,25,76,97,26,84,1
184,7.36,24,178,48,72,23,1
184,7.36,25,75,97,31,99,1
184,7.36,26,156,103,16,28,1
185,7.4,24,185,49,62,20,1
185,7.4,25,76,97,30,95,1
185,7.4,26,156,103,15,20,1
186,7.44,24,185,48,64,21,1
186,7.44,25,75,98,31,98,1
186,7.44,26,156,100,15,23,1
187,7.48,24,177,48,72,23,1
187,7.48,25,75,98,31,99,1
188,7.52,24,177,48,71,23,1
188,7.52,25,75,99,31,98,1
189,7.56,24,184,48,64,21,1
189,7.56,25,75,99,31,98,1
190,7.6,25,75,100,30,94,1
190,7.6,27,82,103,23,53,1
191,7.64,25,74,99,32,99,1
192,7.68,24,183,48,65,21,1
192,7.68,25,74,100,31,95,1
193,7.72,25,74,100,31,95,1
194,7.76,24,179,46,68,24,1
194,7.76,25,74,100,31,95,1
195,7.8,24,179,47,67,23,1
195,7.8,25,73,100,32,95,1
196,7.84,25,73,101,31,91,1
197,7.88,25,73,101,32,94,1
197,7.88,27,81,105,22,51,1
198,7.92,24,182,46,64,23,1
198,7.92,25,73,101,32,96,1
199,7.96,25,72,101,32,93,1
200,8.0,24,181,46,65,23,1
200,8.0,25,73,101,30,85,1
201,8.04,25,72,102,32,91,1
201,8.04,27,81,106,23,50,1
202,8.08,25,72,102,31,88,1
203,8.12,25,80,127,22,60,1
203,8.12,27,80,106,18,40,1
204,8.16,24,183,46,60,22,1
204,8.16,27,80,106,19,40,1
205,8.2,25,72,103,24,66,1
205,8.2,27,80,106,19,32,1
205,8.2,28,130,257,46,17,1
206,8.24,24,183,45,60,23,1
206,8.24,25,72,103,24,66,1
206,8.24,27,80,108,24,39,1
207,8.28,25,72,103,24,67,1
208,8.32,25,72,104,24,67,1
209,8.36,25,72,104,24,66,1
210,8.4,24,182,45,61,23,1
210,8.4,25,70,104,24,60,1
211,8.44,25,71,103,23,61,1
212,8.48,25,71,104,20,54,1
213,8.52,29,274,196,20,19,1
214,8.56,29,278,196,16,18,1
215,8.6,24,181,45,60,23,1
215,8.6,29,278,194,16,23,1
216,8.64,29,278,191,16,22,1
217,8.68,29,278,190,16,22,1
218,8.72,,,,,,1
219,8.76,29,273,185,29,29,1
220,8.8,29,273,189,21,25,1
221,8.84,,,,,,1
222,8.88,30,133,256,50,21,1
223,8.92,,,,,,1
224,8.96,29,274,172,21,43,1
225,9.0,29,277,178,18,34,1
226,9.04,29,275,178,21,34,1
226,9.04,30,135,252,60,25,1
227,9.08,29,276,178,20,34,1
228,9.12,29,275,193,21,18,1
228,9.12,30,135,250,66,27,1
228,9.12,31,288,175,16,37,1
229,9.16,31,275,170,21,41,1
230,9.2,29,287,168,17,43,1
230,9.2,30,135,249,69,29,1
230,9.2,31,275,169,16,31,1
230,9.2,32,207,208,17,24,1
231,9.24,29,274,165,32,47,1
231,9.24,31,258,168,18,24,1
231,9.24,32,206,208,18,24,1
231,9.24,33,136,197,22,25,1
232,9.28,29,275,165,30,46,1
232,9.28,31,258,168,19,24,1
232,9.28,32,208,208,16,24,1
232,9.28,33,136,190,16,32,1
233,9.32,29,275,164,31,47,1
233,9.32,30,134,256,53,21,1
233,9.32,31,266,168,24,23,1
233,9.32,32,207,208,17,24,1
234,9.36,29,266,163,40,48,1
234,9.36,32,209,208,17,24,1
234,9.36,33,118,208,27,19,1
235,9.4,29,279,169,27,42,1
235,9.4,31,260,174,10,27,1
235,9.4,32,210,208,16,18,1
236,9.44,29,277,189,28,19,1
236,9.44,30,138,256,50,22,1
236,9.44,31,269,168,20,18,1
236,9.44,32,210,208,16,24,1
237,9.48,29,279,161,28,50,1
237,9.48,30,138,251,47,27,1
237,9.48,32,211,208,15,22,1
237,9.48,33,143,189,17,33,1
238,9.52,29,282,161,26,50,1
238,9.52,32,211,208,16,24,1
238,9.52,33,144,189,16,33,1
238,9.52,34,197,186,11,29,1
239,9.56,29,281,158,26,53,1
239,9.56,32,212,208,16,24,1
239,9.56,33,144,189,16,33,1
239,9.56,34,197,185,11,31,1
239,9.56,35,118,208,22,18,1
240,9.6,29,279,157,29,54,1
240,9.6,30,141,253,56,25,1
240,9.6,31,258,167,20,31,1
240,9.6,33,144,188,16,34,1
241,9.64,29,269,156,39,54,1
241,9.64,30,140,259,31,20,1
241,9.64,31,260,173,13,29,1
241,9.64,32,219,210,9,22,1
241,9.64,33,144,188,11,31,1
241,9.64,34,234,182,16,19,1
242,9.68,29,266,158,34,50,1
242,9.68,31,260,173,13,29,1
242,9.68,32,212,208,18,24,1
242,9.68,33,141,188,21,34,1
242,9.68,34,234,182,17,19,1
242,9.68,35,121,214,15,37,1
243,9.72,29,268,155,41,54,1
243,9.72,31,258,172,19,37,1
243,9.72,32,212,208,20,23,1
243,9.72,33,144,188,18,34,1
244,9.76,29,267,152,42,57,1
244,9.76,30,142,257,32,22,1
244,9.76,31,259,172,13,29,1
244,9.76,32,212,208,19,23,1
244,9.76,33,144,188,18,34,1
245,9.8,29,278,151,31,58,1
245,9.8,30,142,253,42,26,1
245,9.8,31,260,172,18,38,1
245,9.8,32,213,208,19,24,1
245,9.8,33,139,189,23,35,1
245,9.8,34,192,181,18,30,1
245,9.8,35,122,211,16,40,1
246,9.84,29,278,156,32,53,1
246,9.84,30,142,254,48,25,1
246,9.84,31,260,172,13,29,1
246,9.84,32,213,208,18,23,1
246,9.84,33,145,189,18,33,1
246,9.84,34,192,184,18,26,1
246,9.84,36,159,156,11,30,1
246,9.84,37,268,166,12,16,1
247,9.88,29,262,156,48,53,1
247,9.88,32,221,210,10,21,1
247,9.88,33,140,189,24,45,1
247,9.88,34,192,181,18,29,1
247,9.88,35,123,211,16,15,1
247,9.88,36,159,156,12,28,1
247,9.88,38,118,160,20,23,1
248,9.92,29,262,155,48,54,1
248,9.92,30,144,257,32,22,1
248,9.92,32,214,208,19,23,1
248,9.92,33,140,189,24,35,1
248,9.92,34,192,180,16,19,1
248,9.92,35,122,213,17,37,1
248,9.92,36,158,156,13,26,1
248,9.92,38,120,160,19,23,1
248,9.92,39,96,125,12,30,1
249,9.96,29,263,154,48,55,1
249,9.96,30,143,257,32,22,1
249,9.96,31,212,172,10,28,1
249,9.96,32,215,208,17,24,1
249,9.96,33,140,191,24,33,1
249,9.96,34,188,180,19,20,1
249,9.96,35,121,213,18,36,1
249,9.96,36,158,156,14,30,1
249,9.96,38,138,175,7,32,1
249,9.96,39,95,124,13,31,1
250,10.0,29,260,151,51,58,1
250,10.0,30,143,258,32,21,1
250,10.0,31,212,172,11,28,1
250,10.0,32,213,208,20,24,1
250,10.0,33,142,189,29,43,1
250,10.0,34,188,179,23,20,1
250,10.0,35,124,214,17,39,1
250,10.0,36,154,156,18,30,1
250,10.0,38,121,161,19,16,1
250,10.0,39,95,127,15,23,1
251,10.04,29,272,149,40,60,1
251,10.04,30,142,256,37,23,1
251,10.04,31,212,172,11,28,1
251,10.04,32,215,208,17,24,1
251,10.04,33,142,189,28,43,1
251,10.04,34,188,178,24,21,1
251,10.04,35,123,214,18,39,1
251,10.04,36,154,156,19,30,1
251,10.04,37,260,172,14,27,1
251,10.04,38,121,160,24,46,1
251,10.04,39,95,127,15,24,1
252,10.08,29,263,143,49,65,1
252,10.08,30,146,256,33,23,1
252,10.08,31,212,171,11,29,1
252,10.08,32,223,210,9,21,1
252,10.08,33,142,190,24,34,1
252,10.08,34,188,180,22,36,1
252,10.08,35,116,201,24,40,1
252,10.08,38,121,158,19,20,1
252,10.08,39,95,127,15,27,1
