frame,time_s,track_id,x,y,w,h,target_found
75,3.0,1,94,10,14,24,0
75,3.0,4,364,264,20,20,0
76,3.04,1,94,10,14,23,0
76,3.04,4,364,263,20,21,0
77,3.08,1,94,10,14,26,0
77,3.08,4,362,264,22,20,0
78,3.12,1,94,9,14,32,0
78,3.12,4,360,263,24,21,0
78,3.12,5,301,124,11,25,0
79,3.16,1,94,10,14,32,0
79,3.16,4,360,262,24,22,0
79,3.16,5,299,135,13,14,0
80,3.2,1,94,9,14,32,0
80,3.2,4,360,260,24,24,0
81,3.24,1,94,9,14,30,0
81,3.24,4,358,259,26,25,0
82,3.28,1,94,9,12,30,0
82,3.28,4,356,258,28,26,0
83,3.32,1,94,9,12,25,0
83,3.32,4,356,257,28,27,0
83,3.32,6,376,229,8,22,0
84,3.36,1,94,9,14,24,0
84,3.36,4,356,257,28,27,0
84,3.36,6,375,228,9,22,0
85,3.4,1,94,11,12,23,0
85,3.4,4,356,256,28,28,0
85,3.4,6,373,227,11,22,0
86,3.44,1,94,9,12,27,0
86,3.44,4,355,256,29,28,0
86,3.44,6,372,225,12,24,0
87,3.48,1,94,9,12,27,0
87,3.48,4,354,255,30,29,0
87,3.48,6,370,225,14,23,0
88,3.52,1,94,11,12,25,0
88,3.52,4,353,255,31,29,0
88,3.52,6,370,225,14,23,0
89,3.56,1,93,9,13,30,0
89,3.56,4,351,254,33,30,0
89,3.56,6,369,225,15,29,0
90,3.6,1,93,10,13,31,0
90,3.6,4,350,252,34,32,0
90,3.6,6,369,224,15,23,0
91,3.64,1,93,9,13,32,0
91,3.64,4,348,247,36,37,0
91,3.64,6,369,223,15,23,0
92,3.68,1,93,10,13,24,0
92,3.68,4,346,263,38,21,0
92,3.68,6,360,222,20,34,0
93,3.72,1,93,9,13,26,0
93,3.72,4,344,263,40,21,0
93,3.72,6,361,220,17,35,0
94,3.76,1,93,11,13,24,0
94,3.76,4,340,264,44,20,0
95,3.8,1,93,9,13,28,0
95,3.8,4,338,263,46,21,0
96,3.84,1,92,11,14,24,0
96,3.84,4,334,263,50,21,0
96,3.84,6,353,216,16,26,0
97,3.88,1,92,11,14,23,0
97,3.88,4,332,263,52,21,0
97,3.88,6,353,215,16,31,0
98,3.92,1,92,11,14,22,0
98,3.92,4,329,263,55,21,0
98,3.92,6,352,212,18,32,0
99,3.96,1,92,11,14,24,0
99,3.96,4,328,263,56,21,0
99,3.96,6,351,212,18,25,0
100,4.0,1,91,12,15,24,0
100,4.0,4,326,263,58,21,0
100,4.0,5,338,248,20,9,0
100,4.0,6,350,211,19,27,0
101,4.04,1,91,11,15,25,0
101,4.04,4,326,267,58,17,0
101,4.04,5,336,249,18,10,0
101,4.04,6,349,211,20,27,0
102,4.08,1,91,11,15,24,0
102,4.08,4,326,266,58,18,0
102,4.08,6,349,211,20,27,0
103,4.12,1,91,11,13,22,0
103,4.12,4,324,264,60,20,0
103,4.12,6,349,212,19,31,0
104,4.16,1,91,11,13,22,0
104,4.16,4,324,269,60,15,0
104,4.16,6,349,211,13,22,0
105,4.2,1,92,11,12,22,0
105,4.2,4,324,268,60,16,0
105,4.2,5,336,246,16,11,0
105,4.2,6,349,210,13,22,0
106,4.24,1,91,13,13,19,0
106,4.24,4,324,269,60,15,0
106,4.24,6,349,208,13,22,0
107,4.28,1,91,12,11,20,0
107,4.28,4,322,266,62,18,0
107,4.28,5,331,245,21,13,0
107,4.28,6,349,206,13,21,0
108,4.32,1,91,12,13,20,0
108,4.32,4,323,266,61,18,0
108,4.32,5,330,243,20,15,0
108,4.32,6,348,204,14,22,0
109,4.36,1,91,13,13,20,0
109,4.36,4,323,266,61,18,0
109,4.36,5,330,243,20,15,0
109,4.36,6,347,202,15,22,0
110,4.4,1,90,14,14,19,0
110,4.4,4,322,268,62,16,0
110,4.4,5,335,242,17,15,0
110,4.4,6,346,201,16,22,0
111,4.44,1,90,12,14,19,0
111,4.44,4,322,268,62,16,0
111,4.44,5,330,244,14,14,0
111,4.44,6,345,200,17,22,0
112,4.48,1,89,12,15,19,0
112,4.48,4,322,268,62,16,0
112,4.48,5,328,242,24,16,0
112,4.48,6,343,200,18,22,0
113,4.52,1,89,10,13,20,0
113,4.52,4,322,268,56,16,0
113,4.52,5,331,240,23,16,0
113,4.52,6,341,199,18,22,0
114,4.56,1,89,13,15,17,0
114,4.56,4,321,268,53,16,0
114,4.56,5,328,238,25,22,0
114,4.56,6,339,199,19,22,0
115,4.6,1,90,13,12,20,0
115,4.6,4,321,266,51,18,0
115,4.6,6,337,199,19,22,0
116,4.64,1,90,14,12,13,0
116,4.64,4,318,265,54,19,0
116,4.64,5,329,242,22,18,0
116,4.64,6,336,199,17,22,0
117,4.68,1,92,14,10,19,0
117,4.68,4,319,266,53,18,0
117,4.68,5,325,245,24,15,0
117,4.68,6,334,199,17,22,0
118,4.72,4,317,265,53,19,0
118,4.72,5,325,241,23,22,0
118,4.72,6,332,197,17,23,0
119,4.76,1,90,15,12,11,0
119,4.76,4,316,264,54,20,0
119,4.76,5,324,242,22,17,0
119,4.76,6,329,196,19,22,0
119,4.76,7,309,234,8,32,0
120,4.8,4,314,266,47,18,0
120,4.8,5,333,235,21,22,0
120,4.8,6,327,195,18,22,0
120,4.8,7,309,228,8,37,0
121,4.84,4,309,264,51,20,0
121,4.84,5,329,228,29,28,0
121,4.84,6,326,193,18,22,0
121,4.84,7,308,224,9,41,0
122,4.88,1,90,14,12,13,0
122,4.88,4,305,221,55,63,0
122,4.88,5,328,227,30,34,0
122,4.88,6,325,192,18,22,0
123,4.92,5,314,227,46,57,0
123,4.92,6,325,190,16,22,0
123,4.92,7,305,218,12,47,0
124,4.96,4,326,227,32,34,0
124,4.96,5,315,266,45,18,0
124,4.96,6,324,189,17,21,0
124,4.96,7,302,216,15,54,0
125,5.0,1,86,14,14,13,0
125,5.0,4,325,228,34,41,0
125,5.0,5,315,266,45,18,0
125,5.0,6,324,188,16,22,0
125,5.0,7,297,214,20,59,0
126,5.04,1,87,14,13,13,0
126,5.04,4,324,228,30,31,0
126,5.04,6,322,187,17,22,0
126,5.04,7,300,213,48,71,0
127,5.08,1,86,14,14,13,0
127,5.08,4,324,228,28,31,0
127,5.08,6,321,188,17,21,0
127,5.08,7,297,213,49,71,0
128,5.12,1,88,14,12,13,0
128,5.12,4,330,228,20,34,0
128,5.12,5,313,267,32,17,0
128,5.12,6,321,188,16,22,0
128,5.12,7,296,213,21,52,0
129,5.16,4,328,228,22,34,0
129,5.16,5,312,266,32,18,0
129,5.16,6,320,188,16,22,0
129,5.16,7,298,213,19,52,0
130,5.2,1,87,15,13,13,0
130,5.2,4,324,228,24,34,0
130,5.2,5,314,267,29,17,0
130,5.2,6,319,188,17,22,0
130,5.2,7,298,212,19,53,0
131,5.24,1,87,15,13,12,0
131,5.24,4,325,228,23,34,0
131,5.24,6,319,188,16,21,0
131,5.24,7,298,210,42,74,0
132,5.28,1,87,17,13,12,0
132,5.28,4,324,228,23,34,0
132,5.28,6,317,186,18,22,0
132,5.28,7,298,209,41,75,0
133,5.32,1,86,15,14,14,0
133,5.32,4,324,227,22,35,0
133,5.32,5,306,267,33,17,0
133,5.32,7,298,185,36,81,0
134,5.36,1,86,17,14,11,0
134,5.36,4,324,225,24,35,0
134,5.36,5,304,264,34,20,0
134,5.36,7,297,184,36,81,0
135,5.4,1,86,15,14,14,0
135,5.4,4,324,224,22,34,0
135,5.4,5,303,266,35,18,0
135,5.4,7,296,182,36,82,0
136,5.44,1,87,15,13,14,0
136,5.44,4,324,226,23,32,0
136,5.44,7,296,180,41,104,0
137,5.48,1,86,16,12,13,0
137,5.48,4,327,226,18,31,0
137,5.48,7,297,179,39,105,0
138,5.52,1,86,15,12,15,0
138,5.52,4,327,226,17,30,0
138,5.52,7,296,178,39,106,0
139,5.56,1,86,10,14,20,0
139,5.56,4,325,227,18,23,0
139,5.56,5,300,265,34,19,0
139,5.56,7,298,177,26,83,0
140,5.6,1,86,17,14,15,0
140,5.6,4,326,228,14,22,0
140,5.6,7,296,177,36,107,0
141,5.64,1,86,10,12,19,0
141,5.64,4,325,228,13,21,0
141,5.64,5,295,265,36,19,0
141,5.64,7,300,178,24,84,0
142,5.68,1,86,11,12,18,0
142,5.68,5,292,264,37,20,0
142,5.68,7,298,178,22,82,0
143,5.72,1,86,10,10,22,0
143,5.72,5,290,264,37,20,0
143,5.72,6,300,179,16,21,0
143,5.72,7,298,210,18,51,0
144,5.76,1,86,10,10,22,0
144,5.76,4,298,201,19,61,0
144,5.76,5,280,253,45,31,0
144,5.76,6,295,177,19,26,0
145,5.8,1,84,10,12,19,0
145,5.8,4,300,200,17,61,0
145,5.8,5,276,219,47,65,0
145,5.8,6,291,176,21,22,0
146,5.84,1,84,10,13,20,0
146,5.84,4,300,216,16,45,0
146,5.84,5,274,209,46,75,0
146,5.84,6,292,174,20,23,0
147,5.88,1,84,10,13,20,0
147,5.88,4,298,215,18,46,0
147,5.88,5,272,208,46,76,0
147,5.88,6,290,173,22,25,0
148,5.92,1,84,10,12,21,0
148,5.92,5,272,205,45,79,0
148,5.92,6,288,172,18,25,0
149,5.96,1,84,9,12,23,0
149,5.96,5,266,201,50,83,0
149,5.96,6,288,169,18,29,0
150,6.0,1,84,9,12,23,0
150,6.0,5,264,200,52,84,0
150,6.0,6,286,169,18,30,0
151,6.04,1,82,10,14,22,0
151,6.04,4,302,215,14,46,0
151,6.04,5,264,169,45,115,0
152,6.08,1,83,9,13,22,0
152,6.08,4,300,204,17,45,0
152,6.08,5,262,169,45,115,0
153,6.12,1,82,10,14,22,0
153,6.12,4,298,207,19,39,0
153,6.12,5,260,168,44,117,0
154,6.16,1,84,10,12,22,0
154,6.16,4,298,211,19,37,0
154,6.16,5,256,169,48,115,0
155,6.2,1,83,9,13,23,0
155,6.2,4,298,215,19,30,0
155,6.2,5,256,168,44,116,0
156,6.24,1,82,10,15,21,0
156,6.24,4,298,216,19,32,0
156,6.24,5,253,170,45,114,0
157,6.28,1,84,10,12,19,0
157,6.28,4,298,216,19,48,0
157,6.28,5,253,170,44,114,0
158,6.32,1,84,9,12,22,0
158,6.32,4,302,218,17,46,0
158,6.32,5,251,169,45,115,0
159,6.36,1,84,9,13,22,0
159,6.36,4,300,216,17,48,0
159,6.36,5,250,168,45,116,0
160,6.4,1,84,9,13,21,0
160,6.4,4,300,230,14,30,0
160,6.4,5,250,168,45,116,0
161,6.44,1,84,9,13,21,0
161,6.44,5,250,167,60,117,0
162,6.48,1,84,9,14,20,0
162,6.48,5,250,167,45,117,0
163,6.52,1,84,9,12,23,0
163,6.52,5,249,167,46,117,0
164,6.56,1,84,10,13,22,0
164,6.56,5,248,166,46,118,0
165,6.6,1,84,10,14,22,0
165,6.6,5,247,166,47,118,0
166,6.64,1,84,10,12,22,0
166,6.64,5,248,167,46,117,0
167,6.68,1,84,10,12,22,0
167,6.68,5,247,166,45,118,0
168,6.72,1,84,10,12,22,0
168,6.72,5,246,184,45,100,0
168,6.72,6,262,166,15,15,0
169,6.76,1,83,10,13,23,0
169,6.76,5,244,166,46,118,0
170,6.8,1,82,10,14,22,0
170,6.8,5,242,165,46,119,0
171,6.84,1,83,9,13,23,0
171,6.84,5,240,165,48,119,0
172,6.88,1,83,9,13,23,0
172,6.88,5,238,165,50,119,0
173,6.92,1,82,9,13,24,0
173,6.92,5,235,183,51,101,0
173,6.92,6,251,164,14,16,0
174,6.96,1,82,9,13,24,0
174,6.96,5,232,183,54,101,0
174,6.96,6,249,159,14,18,0
175,7.0,1,81,10,15,23,0
175,7.0,5,230,183,54,101,0
175,7.0,6,247,157,15,19,0
176,7.04,1,82,10,14,23,0
176,7.04,5,227,156,55,128,0
177,7.08,1,82,10,14,23,0
177,7.08,5,224,181,56,103,0
177,7.08,6,243,155,16,19,0
178,7.12,1,82,10,14,23,0
178,7.12,5,223,180,57,104,0
178,7.12,6,242,155,15,18,0
179,7.16,1,83,10,13,23,0
179,7.16,5,220,180,62,104,0
179,7.16,6,242,154,14,18,0
180,7.2,1,83,10,12,23,0
180,7.2,5,218,180,64,104,0
180,7.2,6,241,154,15,18,0
181,7.24,1,83,10,12,23,0
181,7.24,5,216,180,64,104,0
181,7.24,6,241,155,15,17,0
182,7.28,1,83,9,11,23,0
182,7.28,5,215,179,65,105,0
182,7.28,6,240,155,16,20,0
183,7.32,1,83,9,13,23,0
183,7.32,5,214,181,64,103,0
183,7.32,6,239,155,15,17,0
184,7.36,1,83,9,12,23,0
184,7.36,5,214,180,64,104,0
184,7.36,6,238,155,17,18,0
185,7.4,1,83,10,12,22,0
185,7.4,5,213,180,60,104,0
185,7.4,6,238,155,16,18,0
186,7.44,1,82,10,12,22,0
186,7.44,5,213,180,58,104,0
186,7.44,6,237,155,16,18,0
187,7.48,1,82,10,12,22,0
187,7.48,5,213,180,58,104,0
187,7.48,6,237,155,16,18,0
188,7.52,1,83,10,13,22,0
188,7.52,5,212,178,54,106,0
188,7.52,6,235,153,16,22,0
189,7.56,1,83,10,13,22,0
189,7.56,5,212,177,52,107,0
189,7.56,6,235,152,16,22,0
190,7.6,1,83,10,12,22,0
190,7.6,5,211,173,52,87,0
190,7.6,6,232,151,18,21,0
190,7.6,8,222,262,23,22,0
191,7.64,1,83,10,12,22,0
191,7.64,5,210,174,51,110,0
191,7.64,6,231,150,17,17,0
192,7.68,1,83,10,12,22,0
192,7.68,5,210,174,51,110,0
192,7.68,6,231,150,17,17,0
193,7.72,1,82,10,12,22,0
193,7.72,5,206,173,51,111,0
193,7.72,6,228,150,16,17,0
193,7.72,8,233,264,11,20,0
194,7.76,1,82,10,14,22,0
194,7.76,5,205,169,51,115,0
194,7.76,6,227,150,15,21,0
194,7.76,8,233,263,10,21,0
195,7.8,1,82,10,14,22,0
195,7.8,5,204,173,51,83,0
195,7.8,6,225,150,15,17,0
195,7.8,8,233,263,10,21,0
195,7.8,9,206,263,14,21,0
196,7.84,1,82,10,12,22,0
196,7.84,5,203,149,51,104,0
196,7.84,8,232,263,10,21,0
196,7.84,9,204,262,15,22,0
197,7.88,1,82,10,12,22,0
197,7.88,5,203,149,51,104,0
197,7.88,8,232,263,10,21,0
197,7.88,9,204,262,15,22,0
198,7.92,1,82,10,14,22,0
198,7.92,5,201,149,50,135,0
198,7.92,8,232,264,9,20,0
199,7.96,1,82,13,12,19,0
199,7.96,5,197,148,53,136,0
199,7.96,8,231,264,9,20,0
200,8.0,1,82,12,14,20,0
200,8.0,5,195,147,54,137,0
200,8.0,8,230,264,10,20,0
201,8.04,1,83,13,13,19,0
201,8.04,5,193,146,55,138,0
201,8.04,8,230,265,8,19,0
202,8.08,1,82,13,13,20,0
202,8.08,5,192,145,55,110,0
202,8.08,8,228,264,9,20,0
202,8.08,9,207,263,10,21,0
203,8.12,1,83,13,13,19,0
203,8.12,5,190,144,55,109,0
203,8.12,8,226,264,9,20,0
203,8.12,9,207,264,10,20,0
204,8.16,1,82,11,14,21,0
204,8.16,5,189,144,54,109,0
204,8.16,8,224,264,8,20,0
204,8.16,9,207,264,10,20,0
205,8.2,1,83,11,13,21,0
205,8.2,5,189,143,53,112,0
205,8.2,9,207,264,22,20,0
206,8.24,1,83,12,13,20,0
206,8.24,5,187,142,54,117,0
206,8.24,8,207,263,20,21,0
207,8.28,1,83,12,13,20,0
207,8.28,5,187,142,54,117,0
207,8.28,8,207,263,20,21,0
208,8.32,1,83,13,12,19,0
208,8.32,5,185,143,54,141,0
209,8.36,1,84,14,11,18,0
209,8.36,5,184,143,55,141,0
210,8.4,1,84,14,11,18,0
210,8.4,5,184,143,53,117,0
210,8.4,8,206,264,11,20,0
211,8.44,1,83,14,12,19,0
211,8.44,5,184,144,53,116,0
211,8.44,8,206,264,10,20,0
212,8.48,1,83,14,12,19,0
212,8.48,5,184,144,53,116,0
212,8.48,8,206,264,10,20,0
213,8.52,1,82,14,13,19,0
213,8.52,5,183,142,53,114,0
213,8.52,8,203,265,12,20,0
214,8.56,1,83,13,12,20,0
214,8.56,5,182,142,51,118,0
214,8.56,8,204,264,10,20,0
215,8.6,1,83,13,12,19,0
215,8.6,5,182,141,51,121,0
215,8.6,8,203,265,10,19,0
216,8.64,1,82,12,13,21,0
216,8.64,5,181,140,51,143,0
217,8.68,1,82,12,13,21,0
217,8.68,5,181,140,51,143,0
218,8.72,5,181,138,49,145,0
219,8.76,5,181,138,48,115,0
219,8.76,8,190,264,22,18,0
220,8.8,5,181,137,47,120,0
220,8.8,8,202,264,10,18,0
221,8.84,5,181,138,46,139,0
221,8.84,8,202,264,10,18,0
222,8.88,5,181,138,46,139,0
222,8.88,8,202,264,10,18,0
223,8.92,5,179,137,46,136,0
223,8.92,8,203,264,9,18,0
224,8.96,5,179,138,44,134,0
224,8.96,8,203,264,9,18,0
225,9.0,5,177,138,44,134,0
225,9.0,8,203,264,9,18,0
226,9.04,5,176,137,43,135,0
227,9.08,5,176,137,43,135,0
228,9.12,5,173,136,43,136,0
229,9.16,5,171,134,43,121,0
230,9.2,5,168,133,45,124,0
231,9.24,5,167,133,45,124,0
232,9.28,5,166,132,46,124,0
233,9.32,5,162,132,49,123,0
234,9.36,5,161,132,48,140,0
235,9.4,1,82,15,13,18,0
235,9.4,5,160,132,49,127,0
235,9.4,8,177,263,15,9,0
236,9.44,1,82,15,13,19,0
236,9.44,5,157,132,51,122,0
237,9.48,1,82,15,13,19,0
237,9.48,5,157,132,51,122,0
238,9.52,1,82,15,13,19,0
238,9.52,5,155,132,52,121,0
239,9.56,1,82,15,12,18,0
239,9.56,5,156,132,50,120,0
240,9.6,1,82,15,13,18,0
240,9.6,5,154,132,52,120,0
241,9.64,1,81,15,14,18,0
241,9.64,5,154,132,51,119,0
242,9.68,1,81,15,14,18,0
242,9.68,5,153,130,51,121,0
243,9.72,1,81,15,13,19,0
243,9.72,5,154,130,49,121,0
244,9.76,5,155,129,46,135,0
245,9.8,1,82,15,14,20,0
245,9.8,5,153,128,47,136,0
246,9.84,5,153,128,46,136,0
247,9.88,5,154,127,43,138,0
248,9.92,5,153,127,43,138,0
249,9.96,5,153,127,42,131,0
250,10.0,5,153,127,41,130,0
251,10.04,1,82,15,14,22,0
251,10.04,5,149,127,43,138,0
252,10.08,5,145,126,47,137,0
253,10.12,5,143,127,47,126,0
254,10.16,5,144,127,43,136,0
255,10.2,1,83,16,12,18,0
255,10.2,5,145,127,41,135,0
256,10.24,1,82,16,12,19,0
256,10.24,5,144,126,40,138,0
257,10.28,1,83,16,11,19,0
257,10.28,5,142,126,40,138,0
258,10.32,1,81,16,13,24,0
258,10.32,5,141,125,40,135,0
259,10.36,1,82,16,12,19,0
259,10.36,5,140,124,40,135,0
260,10.4,1,80,16,14,24,0
260,10.4,5,139,124,40,135,0
261,10.44,1,80,16,14,24,0
261,10.44,5,135,123,44,136,0
262,10.48,1,82,16,12,18,0
262,10.48,5,134,123,45,136,0
263,10.52,1,82,16,12,18,0
263,10.52,5,131,122,48,139,0
264,10.56,5,131,122,47,143,0
265,10.6,1,81,16,13,18,0
265,10.6,5,130,122,48,142,0
266,10.64,5,128,122,49,138,0
267,10.68,5,128,122,48,139,0
268,10.72,1,80,16,14,22,0
268,10.72,5,124,122,52,137,0
269,10.76,1,81,16,13,21,0
269,10.76,5,124,122,51,138,0
270,10.8,5,124,122,49,138,0
271,10.84,5,124,123,48,137,0
272,10.88,5,124,122,48,138,0
273,10.92,5,123,122,48,135,0
274,10.96,5,124,121,46,133,0
275,11.0,5,124,120,44,130,0
276,11.04,5,124,120,43,128,0
277,11.08,5,124,119,42,128,0
278,11.12,5,124,119,41,128,0
279,11.16,5,124,118,40,129,0
280,11.2,5,123,118,40,129,0
281,11.24,5,123,118,38,128,0
282,11.28,5,123,118,37,128,0
283,11.32,5,122,118,37,128,0
284,11.36,5,119,118,39,128,0
285,11.4,5,118,118,40,128,0
286,11.44,5,119,118,37,128,0
287,11.48,5,118,118,36,128,0
288,11.52,5,116,117,38,128,0
289,11.56,5,115,116,38,128,0
290,11.6,5,113,115,39,127,0
291,11.64,5,111,115,41,126,0
292,11.68,5,109,115,42,125,0
293,11.72,5,108,114,43,127,0
294,11.76,5,107,114,44,127,0
295,11.8,5,106,114,45,126,0
296,11.84,5,104,113,48,128,0
297,11.88,5,104,113,48,128,0
298,11.92,5,101,113,50,127,0
299,11.96,5,100,113,50,127,0
300,12.0,5,100,114,50,126,0
301,12.04,5,100,114,49,126,0
302,12.08,5,100,114,48,126,0
303,12.12,5,100,114,48,126,0
304,12.16,5,101,113,46,126,0
305,12.2,5,104,113,42,126,0
306,12.24,5,104,112,41,126,0
307,12.28,5,104,112,41,123,0
308,12.32,5,104,111,40,122,0
309,12.36,5,105,111,38,121,0
310,12.4,5,104,111,39,121,0
311,12.44,5,104,110,39,123,0
312,12.48,5,104,110,39,123,0
313,12.52,5,104,110,37,122,0
314,12.56,5,104,110,37,122,0
315,12.6,5,103,110,37,122,0
316,12.64,5,101,110,38,122,0
317,12.68,5,102,110,37,122,0
318,12.72,5,98,110,39,122,0
319,12.76,5,98,110,38,122,0
320,12.8,5,98,110,37,122,0
321,12.84,5,98,110,37,123,0
322,12.88,5,98,110,37,123,0
323,12.92,5,96,109,37,122,0
324,12.96,5,94,109,38,121,0
325,13.0,5,94,109,38,121,0
326,13.04,5,92,108,40,119,0
326,13.04,10,89,9,13,12,0
327,13.08,5,92,108,40,119,0
327,13.08,10,89,9,13,12,0
328,13.12,5,88,108,43,119,0
328,13.12,10,88,9,14,12,0
329,13.16,5,89,108,42,125,0
329,13.16,10,90,9,12,12,0
330,13.2,5,88,107,42,120,0
330,13.2,10,89,9,13,12,0
331,13.24,5,84,107,45,120,0
331,13.24,10,90,9,12,12,0
332,13.28,5,84,107,45,120,0
332,13.28,10,90,9,12,12,0
333,13.32,5,84,107,44,120,0
334,13.36,5,84,107,43,120,0
335,13.4,5,84,107,43,120,0
336,13.44,5,83,107,42,120,0
337,13.48,5,82,107,42,120,0
338,13.52,5,82,107,42,120,0
339,13.56,5,82,107,41,120,0
340,13.6,5,83,107,39,120,0
341,13.64,5,84,107,37,127,0
342,13.68,5,84,106,36,129,0
343,13.72,5,84,106,35,128,0
344,13.76,5,84,106,34,128,0
345,13.8,5,84,106,34,128,0
346,13.84,5,84,106,32,117,0
347,13.88,5,85,106,31,116,0
348,13.92,5,85,105,30,117,0
348,13.92,10,84,26,9,13,0
349,13.96,5,85,105,30,117,0
349,13.96,10,84,26,9,13,0
350,14.0,5,84,105,29,129,0
350,14.0,10,81,22,12,18,0
351,14.04,5,84,105,29,127,0
351,14.04,10,81,22,12,18,0
352,14.08,5,84,105,28,127,0
352,14.08,10,81,22,12,18,0
353,14.12,5,84,105,28,127,0
353,14.12,10,81,22,12,18,0
354,14.16,5,84,105,28,127,0
354,14.16,10,83,22,9,18,0
355,14.2,5,84,105,27,127,0
355,14.2,10,82,22,10,18,0
356,14.24,5,82,104,29,128,0
357,14.28,5,82,105,29,127,0
358,14.32,5,82,105,29,127,0
359,14.36,5,80,104,30,120,0
360,14.4,5,80,104,30,120,0
361,14.44,5,80,104,30,120,0
362,14.48,5,80,104,30,120,0
363,14.52,5,80,104,30,120,0
364,14.56,5,80,104,30,120,0
365,14.6,5,78,104,32,120,0
366,14.64,5,80,104,29,120,0
367,14.68,5,78,104,31,120,0
368,14.72,5,78,103,31,121,0
369,14.76,5,80,103,29,121,0
370,14.8,5,77,104,32,120,0
371,14.84,5,76,104,33,120,0
372,14.88,5,77,103,32,121,0
373,14.92,5,76,103,33,121,0
374,14.96,5,76,104,33,119,0
375,15.0,5,76,103,33,120,0
376,15.04,5,76,103,33,121,0
377,15.08,5,76,104,33,121,0
378,15.12,5,76,104,33,120,0
379,15.16,5,76,104,33,121,0
