frame,time_s,track_id,x,y,w,h,target_found
60,2.4,2,72,82,36,115,0
61,2.44,1,170,101,50,183,0
61,2.44,2,74,82,34,114,0
62,2.48,1,170,101,50,183,0
62,2.48,2,72,83,36,113,0
63,2.52,1,170,101,50,183,0
63,2.52,2,72,83,37,113,0
64,2.56,1,171,101,51,183,0
64,2.56,2,72,83,37,119,0
65,2.6,1,170,101,50,183,0
65,2.6,2,70,83,40,112,0
66,2.64,1,170,101,50,183,0
66,2.64,2,68,82,41,111,0
67,2.68,1,170,101,50,183,0
67,2.68,2,64,82,45,111,0
68,2.72,1,170,101,50,183,0
68,2.72,2,60,83,49,106,0
68,2.72,6,63,247,13,24,0
69,2.76,1,170,101,50,183,0
69,2.76,2,56,83,56,106,0
69,2.76,6,60,255,14,20,0
70,2.8,1,172,101,48,183,0
70,2.8,2,48,82,68,110,0
70,2.8,6,58,249,16,27,0
71,2.84,1,171,101,49,183,0
71,2.84,2,48,82,70,110,0
71,2.84,6,58,252,15,25,0
72,2.88,1,172,101,48,180,0
72,2.88,2,48,82,72,111,0
72,2.88,6,58,251,16,26,0
73,2.92,1,172,101,48,180,0
73,2.92,2,94,83,28,105,0
73,2.92,4,48,89,40,80,0
73,2.92,6,58,250,14,27,0
74,2.96,1,171,101,49,182,0
74,2.96,2,95,83,29,105,0
74,2.96,4,46,88,41,87,0
74,2.96,6,58,248,14,28,0
75,3.0,1,171,101,49,182,0
75,3.0,2,96,84,31,104,0
75,3.0,4,48,88,38,106,0
75,3.0,6,58,248,14,28,0
76,3.04,1,172,101,48,182,0
76,3.04,2,97,84,33,104,0
76,3.04,3,48,90,36,60,0
76,3.04,4,62,155,13,20,0
76,3.04,6,58,247,13,29,0
77,3.08,1,171,101,49,182,0
77,3.08,2,98,84,37,104,0
77,3.08,3,48,92,35,59,0
77,3.08,4,60,156,14,19,0
77,3.08,6,56,247,15,29,0
78,3.12,1,171,101,49,182,0
78,3.12,2,98,84,37,104,0
78,3.12,3,48,92,35,59,0
78,3.12,4,60,156,14,19,0
78,3.12,6,56,247,15,29,0
79,3.16,1,171,101,49,182,0
79,3.16,2,100,85,41,103,0
79,3.16,3,48,95,32,52,0
79,3.16,4,57,157,15,20,0
79,3.16,6,59,249,11,25,0
80,3.2,1,171,101,49,181,0
80,3.2,2,101,85,38,104,0
80,3.2,3,48,98,30,52,0
80,3.2,4,58,162,12,13,0
80,3.2,6,59,251,11,20,0
81,3.24,1,171,101,49,183,0
81,3.24,2,101,85,36,105,0
81,3.24,3,48,95,28,57,0
81,3.24,4,51,167,21,16,0
81,3.24,6,59,251,11,16,0
82,3.28,1,171,101,49,181,0
82,3.28,2,101,85,38,106,0
82,3.28,3,48,98,28,58,0
83,3.32,1,171,101,49,183,0
83,3.32,2,103,85,35,105,0
83,3.32,3,55,134,10,19,0
83,3.32,4,55,99,17,23,0
84,3.36,1,171,101,51,183,0
84,3.36,2,104,85,35,106,0
84,3.36,4,58,99,12,23,0
85,3.4,1,170,101,52,183,0
85,3.4,2,105,85,34,105,0
85,3.4,4,58,99,10,23,0
86,3.44,1,169,101,53,183,0
86,3.44,2,107,84,33,107,0
86,3.44,4,58,100,10,22,0
87,3.48,1,169,101,51,183,0
87,3.48,2,108,84,34,107,0
88,3.52,1,169,101,51,183,0
88,3.52,2,108,84,34,107,0
89,3.56,1,170,101,50,183,0
89,3.56,2,109,84,35,107,0
90,3.6,1,170,101,50,183,0
90,3.6,2,110,84,36,107,0
91,3.64,1,170,101,50,183,0
91,3.64,2,110,85,37,107,0
92,3.68,1,170,101,50,183,0
92,3.68,2,111,85,43,108,0
93,3.72,1,170,101,50,183,0
93,3.72,2,113,85,41,109,0
94,3.76,1,170,100,50,184,0
94,3.76,2,115,86,39,108,0
95,3.8,1,170,101,50,183,0
95,3.8,2,118,87,38,106,0
96,3.84,1,170,100,50,184,0
96,3.84,2,116,87,41,107,0
97,3.88,1,172,101,48,183,0
97,3.88,2,119,87,38,108,0
98,3.92,1,172,101,48,183,0
98,3.92,2,119,87,38,108,0
99,3.96,1,172,100,48,184,0
99,3.96,2,119,88,39,109,0
100,4.0,1,172,101,48,183,0
100,4.0,2,121,88,37,108,0
101,4.04,1,171,101,49,183,0
101,4.04,2,122,88,33,108,0
102,4.08,1,171,101,49,183,0
102,4.08,2,123,87,32,110,0
103,4.12,1,172,101,48,183,0
103,4.12,2,122,87,36,110,0
104,4.16,1,172,101,48,182,0
104,4.16,2,122,87,35,110,0
105,4.2,1,172,101,48,182,0
105,4.2,2,124,87,34,110,0
106,4.24,1,173,101,47,182,0
106,4.24,2,125,87,33,110,0
107,4.28,1,173,101,47,179,0
107,4.28,2,127,87,33,110,0
108,4.32,1,173,101,47,179,0
108,4.32,2,128,88,33,108,0
109,4.36,1,173,101,47,179,0
109,4.36,2,129,88,36,109,0
110,4.4,1,173,101,47,179,0
110,4.4,2,131,89,36,108,0
111,4.44,1,173,101,47,179,0
111,4.44,2,132,89,39,108,0
112,4.48,1,173,101,47,180,0
112,4.48,2,133,90,39,108,0
113,4.52,1,173,101,47,180,0
113,4.52,2,133,90,39,108,0
114,4.56,1,173,106,36,169,0
114,4.56,2,135,91,33,110,0
115,4.6,1,173,108,32,167,0
115,4.6,2,137,91,33,110,0
116,4.64,1,174,124,32,151,0
116,4.64,2,139,90,29,111,0
117,4.68,1,174,124,29,112,0
117,4.68,2,139,90,31,111,0
117,4.68,7,176,240,23,35,0
118,4.72,1,174,127,29,108,0
118,4.72,2,139,90,31,111,0
118,4.72,7,176,240,20,29,0
119,4.76,1,191,195,11,26,0
119,4.76,2,140,89,55,112,0
119,4.76,7,176,249,15,21,0
120,4.8,2,140,89,55,112,0
120,4.8,7,177,249,11,21,0
121,4.84,2,141,89,52,112,0
122,4.88,2,142,89,50,112,0
123,4.92,2,142,89,50,112,0
124,4.96,2,143,89,47,113,0
125,5.0,2,143,90,46,114,0
126,5.04,2,144,90,43,115,0
127,5.08,2,147,91,38,112,0
128,5.12,2,146,92,38,112,0
129,5.16,2,145,92,38,112,0
130,5.2,2,147,93,36,111,0
131,5.24,2,151,93,33,115,0
132,5.28,2,149,93,37,116,0
133,5.32,2,153,93,33,116,0
134,5.36,2,153,93,32,116,0
135,5.4,2,152,93,34,116,0
136,5.44,2,155,92,32,116,0
137,5.48,2,156,92,31,117,0
138,5.52,2,157,92,30,117,0
139,5.56,2,157,93,30,115,0
140,5.6,2,158,93,29,116,0
141,5.64,2,160,94,28,115,0
142,5.68,2,162,95,27,113,0
143,5.72,2,163,95,26,113,0
144,5.76,2,164,96,26,112,0
145,5.8,2,165,96,26,112,0
146,5.84,2,166,97,26,111,0
147,5.88,2,168,96,26,112,0
148,5.92,2,168,96,26,112,0
149,5.96,2,168,97,29,68,0
149,5.96,7,169,179,11,29,0
