frame,time_s,track_id,x,y,w,h,target_found
29,1.16,23,249,64,53,37,0
29,1.16,24,97,255,65,33,0
29,1.16,26,124,218,38,48,0
29,1.16,27,0,18,6,27,0
30,1.2,3,0,226,10,30,0
30,1.2,5,28,164,18,24,0
30,1.2,8,10,134,16,36,0
30,1.2,10,75,210,20,13,0
30,1.2,11,80,124,44,41,0
30,1.2,12,89,174,11,35,0
30,1.2,13,107,234,27,31,0
30,1.2,14,88,223,26,19,0
30,1.2,15,98,167,15,39,0
30,1.2,18,30,236,29,24,0
30,1.2,20,222,103,21,15,0
30,1.2,21,242,101,22,33,0
30,1.2,22,248,80,19,20,0
30,1.2,23,266,76,36,25,0
30,1.2,24,106,267,44,21,0
30,1.2,25,122,218,40,46,0
30,1.2,26,99,246,16,22,0
31,1.24,2,0,152,7,41,0
31,1.24,5,26,161,22,22,0
31,1.24,8,10,140,14,25,0
31,1.24,10,97,208,12,16,0
31,1.24,11,80,122,55,41,0
31,1.24,13,90,228,74,60,0
31,1.24,14,126,218,18,15,0
31,1.24,15,98,167,15,37,0
31,1.24,18,12,218,17,21,0
31,1.24,20,222,103,21,15,0
31,1.24,22,240,63,62,71,0
31,1.24,25,130,258,35,30,0
32,1.28,2,0,142,8,52,0
32,1.28,3,0,112,9,31,0
32,1.28,5,30,164,16,24,0
32,1.28,8,10,140,13,30,0
32,1.28,9,85,174,11,33,0
32,1.28,10,97,204,12,24,0
32,1.28,11,82,127,56,39,0
32,1.28,13,126,271,24,12,0
32,1.28,14,140,236,24,20,0
32,1.28,15,105,172,8,33,0
32,1.28,18,14,218,15,22,0
32,1.28,20,222,103,21,15,0
32,1.28,21,237,101,27,33,0
32,1.28,22,240,63,62,40,0
32,1.28,24,108,264,22,24,0
32,1.28,25,107,230,37,28,0
32,1.28,26,0,242,7,46,0
33,1.32,2,0,170,7,24,0
33,1.32,8,12,138,11,32,0
33,1.32,10,96,208,12,18,0
33,1.32,11,83,123,57,43,0
33,1.32,13,110,236,35,29,0
33,1.32,14,143,236,21,20,0
33,1.32,15,105,176,8,30,0
33,1.32,21,222,64,80,70,0
33,1.32,24,113,272,17,16,0
33,1.32,25,122,216,22,29,0
34,1.36,2,0,156,7,38,0
34,1.36,8,12,144,36,44,0
34,1.36,10,89,185,20,41,0
34,1.36,11,83,127,58,50,0
34,1.36,13,132,275,19,13,0
34,1.36,14,110,227,50,30,0
34,1.36,15,105,172,9,33,0
34,1.36,21,222,64,80,70,0
34,1.36,24,104,266,26,22,0
35,1.4,2,0,126,8,52,0
35,1.4,5,0,222,8,52,0
35,1.4,8,12,140,9,30,0
35,1.4,9,96,208,15,15,0
35,1.4,10,89,174,7,28,0
35,1.4,11,94,136,47,36,0
35,1.4,13,130,238,32,18,0
35,1.4,14,99,227,29,28,0
35,1.4,15,104,176,8,29,0
35,1.4,18,14,212,31,46,0
35,1.4,20,251,75,13,21,0
35,1.4,21,222,64,80,70,0
35,1.4,24,106,263,46,25,0
35,1.4,25,126,218,16,12,0
35,1.4,28,123,227,19,17,0
36,1.44,5,0,226,8,39,0
36,1.44,8,12,144,10,24,0
36,1.44,9,97,208,17,22,0
36,1.44,10,29,163,17,25,0
36,1.44,11,85,138,35,28,0
36,1.44,15,105,176,8,29,0
36,1.44,18,14,211,20,30,0
36,1.44,21,222,64,80,70,0
36,1.44,24,116,274,34,14,0
36,1.44,28,110,218,32,38,0
37,1.48,5,0,224,8,27,0
37,1.48,8,13,144,11,24,0
37,1.48,9,105,268,25,20,0
37,1.48,11,92,138,46,36,0
37,1.48,15,89,176,9,32,0
37,1.48,20,264,71,34,31,0
37,1.48,21,233,76,31,58,0
37,1.48,24,118,270,32,18,0
37,1.48,25,112,232,54,26,0
37,1.48,28,123,228,15,16,0
37,1.48,29,222,102,22,14,0
38,1.52,5,0,230,5,49,0
38,1.52,8,11,144,12,25,0
38,1.52,11,92,138,50,34,0
38,1.52,15,105,178,7,26,0
38,1.52,21,223,72,73,62,0
38,1.52,25,136,238,26,18,0
39,1.56,8,10,144,10,21,0
39,1.56,11,96,138,42,32,0
39,1.56,20,248,78,17,21,0
39,1.56,21,263,72,29,30,0
39,1.56,24,108,275,42,13,0
39,1.56,28,123,218,18,25,0
39,1.56,29,224,93,35,28,0
39,1.56,30,243,101,21,33,0
40,1.6,11,93,150,44,26,0
40,1.6,20,246,78,19,21,0
40,1.6,21,262,73,28,29,0
40,1.6,24,106,270,27,18,0
40,1.6,28,124,218,16,25,0
40,1.6,29,227,94,31,30,0
40,1.6,30,243,104,20,30,0
41,1.64,8,12,148,12,17,0
41,1.64,11,98,150,39,25,0
41,1.64,15,96,139,18,10,0
41,1.64,20,245,80,18,18,0
41,1.64,21,262,74,25,28,0
41,1.64,28,136,239,24,17,0
41,1.64,29,225,95,31,28,0
41,1.64,30,243,104,20,29,0
42,1.68,11,98,152,39,24,0
42,1.68,20,244,80,17,14,0
42,1.68,21,260,74,23,28,0
42,1.68,24,106,264,22,24,0
42,1.68,28,109,225,40,25,0
42,1.68,29,232,95,23,27,0
42,1.68,30,243,104,20,25,0
43,1.72,11,98,152,38,27,0
43,1.72,21,242,73,37,31,0
43,1.72,29,231,95,23,26,0
43,1.72,30,243,104,20,25,0
44,1.76,11,99,155,36,37,0
44,1.76,20,260,73,18,32,0
44,1.76,21,241,81,18,14,0
44,1.76,29,231,95,22,25,0
45,1.8,11,98,154,38,35,0
45,1.8,20,260,80,18,23,0
45,1.8,29,231,81,27,39,0
46,1.84,11,98,156,39,40,0
46,1.84,20,259,79,19,24,0
46,1.84,24,106,269,23,19,0
46,1.84,29,227,82,31,36,0
47,1.88,11,98,158,44,26,0
47,1.88,20,259,80,19,23,0
47,1.88,29,232,100,18,17,0
47,1.88,30,238,81,19,20,0
48,1.92,11,105,160,38,28,0
48,1.92,20,245,80,33,44,0
48,1.92,29,232,102,18,15,0
48,1.92,30,236,82,21,19,0
49,1.96,11,98,161,39,24,0
49,1.96,20,254,80,24,32,0
49,1.96,29,232,104,15,13,0
49,1.96,30,232,81,24,23,0
50,2.0,11,104,162,38,24,0
50,2.0,20,254,84,24,28,0
50,2.0,24,105,268,14,14,0
50,2.0,29,233,104,14,13,0
50,2.0,30,235,81,21,22,0
51,2.04,11,104,164,38,24,0
51,2.04,20,256,84,22,23,0
51,2.04,24,118,227,31,22,0
51,2.04,30,230,80,25,37,0
52,2.08,11,105,164,37,28,0
52,2.08,20,255,84,23,23,0
52,2.08,30,233,81,22,36,0
53,2.12,11,105,166,36,27,0
53,2.12,20,256,85,22,22,0
53,2.12,30,233,81,21,30,0
54,2.16,11,105,167,45,26,0
54,2.16,20,256,86,14,21,0
54,2.16,30,232,80,22,25,0
55,2.2,11,108,168,44,25,0
55,2.2,20,255,86,15,21,0
55,2.2,30,232,80,22,19,0
56,2.24,11,106,169,44,23,0
56,2.24,20,253,86,16,26,0
56,2.24,30,230,80,22,19,0
57,2.28,11,106,168,42,27,0
57,2.28,20,251,88,18,21,0
57,2.28,30,230,79,21,22,0
58,2.32,11,105,170,49,28,0
58,2.32,20,253,88,16,21,0
58,2.32,30,229,80,22,20,0
59,2.36,11,105,171,49,29,0
59,2.36,20,251,88,17,22,0
59,2.36,30,229,80,23,20,0
60,2.4,8,12,146,10,18,0
60,2.4,11,106,171,48,34,0
60,2.4,20,247,93,21,19,0
60,2.4,30,228,81,20,28,0
61,2.44,11,105,172,52,33,0
61,2.44,20,249,93,19,19,0
61,2.44,30,227,81,20,29,0
62,2.48,11,111,173,49,39,0
62,2.48,20,248,93,20,19,0
62,2.48,30,226,82,22,29,0
63,2.52,11,110,173,51,34,0
63,2.52,20,248,93,20,19,0
63,2.52,30,226,83,20,22,0
64,2.56,11,113,175,51,34,0
64,2.56,20,247,88,22,25,0
64,2.56,30,225,84,20,27,0
65,2.6,11,114,176,44,34,0
65,2.6,20,246,89,19,24,0
65,2.6,30,224,84,20,27,0
66,2.64,11,115,177,44,35,0
66,2.64,20,245,89,20,24,0
66,2.64,30,223,86,21,25,0
67,2.68,11,117,176,43,36,0
67,2.68,20,245,89,20,24,0
67,2.68,30,222,87,26,28,0
68,2.72,11,119,178,35,35,0
68,2.72,20,244,90,21,23,0
68,2.72,30,221,87,22,24,0
69,2.76,11,120,181,40,32,0
69,2.76,20,244,91,19,18,0
69,2.76,30,219,87,30,25,0
70,2.8,11,122,178,38,35,0
70,2.8,20,244,91,19,18,0
70,2.8,30,219,88,23,23,0
71,2.84,11,123,179,38,35,0
71,2.84,20,244,92,18,20,0
71,2.84,30,218,88,23,24,0
72,2.88,11,124,180,36,34,0
72,2.88,20,245,92,16,17,0
72,2.88,30,217,88,23,23,0
73,2.92,11,125,181,34,33,0
73,2.92,20,245,92,16,17,0
73,2.92,30,215,88,25,23,0
74,2.96,11,125,182,38,32,0
74,2.96,20,244,92,16,18,0
74,2.96,30,214,88,25,23,0
75,3.0,11,126,180,48,34,0
75,3.0,20,244,92,14,17,0
75,3.0,30,213,87,26,23,0
76,3.04,11,126,182,50,33,0
76,3.04,20,244,92,13,16,0
76,3.04,30,212,87,25,23,0
77,3.08,11,126,182,50,34,0
77,3.08,20,244,92,13,16,0
77,3.08,30,211,86,26,24,0
78,3.12,11,130,182,47,34,0
78,3.12,20,243,93,17,18,0
78,3.12,30,211,85,26,26,0
79,3.16,11,128,182,45,34,0
79,3.16,30,210,84,29,25,0
80,3.2,11,127,182,47,33,0
80,3.2,30,210,83,29,19,0
81,3.24,11,134,182,39,35,0
81,3.24,30,210,82,31,25,0
82,3.28,11,136,188,38,28,0
82,3.28,30,210,81,32,21,0
83,3.32,11,138,189,37,28,0
83,3.32,30,211,80,28,19,0
84,3.36,11,139,191,37,27,0
84,3.36,30,212,79,27,19,0
85,3.4,11,141,192,35,27,0
85,3.4,30,213,77,30,18,0
86,3.44,11,142,193,34,28,0
86,3.44,30,213,76,30,20,0
87,3.48,11,144,195,33,27,0
87,3.48,30,215,74,28,17,0
88,3.52,11,145,196,35,27,0
88,3.52,30,217,73,26,19,0
89,3.56,11,146,197,40,27,0
89,3.56,30,218,72,26,21,0
90,3.6,11,147,198,37,40,0
90,3.6,30,219,72,26,22,0
91,3.64,11,148,199,40,31,0
91,3.64,30,220,70,25,23,0
92,3.68,11,150,200,34,30,0
92,3.68,30,221,69,24,21,0
93,3.72,11,151,200,33,38,0
93,3.72,30,220,70,24,20,0
93,3.72,31,183,210,16,11,0
94,3.76,11,152,200,30,32,0
94,3.76,30,221,69,25,23,0
95,3.8,11,154,201,32,33,0
95,3.8,30,223,68,24,22,0
96,3.84,11,155,202,31,33,0
96,3.84,20,238,98,13,14,0
96,3.84,30,223,69,30,23,0
97,3.88,11,156,203,30,32,0
97,3.88,20,238,99,14,11,0
97,3.88,30,223,69,29,25,0
98,3.92,11,158,204,30,32,0
98,3.92,20,240,96,14,14,0
98,3.92,30,225,69,27,25,0
99,3.96,11,160,205,32,34,0
99,3.96,30,225,68,28,27,0
100,4.0,11,160,206,32,31,0
100,4.0,30,226,70,28,23,0
101,4.04,11,164,206,30,32,0
101,4.04,30,228,70,27,23,0
102,4.08,11,166,206,32,32,0
102,4.08,30,229,71,27,21,0
103,4.12,11,166,208,32,30,0
103,4.12,30,230,71,26,20,0
104,4.16,11,170,209,29,31,0
104,4.16,30,231,71,26,19,0
105,4.2,11,168,211,33,28,0
105,4.2,30,232,72,26,21,0
106,4.24,11,171,212,31,27,0
106,4.24,30,233,72,25,20,0
107,4.28,11,172,213,32,26,0
107,4.28,30,233,70,26,23,0
108,4.32,11,173,214,34,25,0
108,4.32,30,235,71,24,22,0
109,4.36,11,176,215,34,25,0
109,4.36,30,234,71,26,22,0
110,4.4,11,177,217,42,23,0
110,4.4,30,234,71,27,22,0
111,4.44,11,178,220,42,20,0
111,4.44,30,235,71,26,22,0
112,4.48,11,182,221,38,21,0
112,4.48,30,235,71,25,21,0
113,4.52,11,185,222,36,21,0
113,4.52,30,235,71,24,20,0
114,4.56,11,185,225,37,19,0
114,4.56,30,235,71,19,14,0
115,4.6,11,189,226,33,21,0
115,4.6,30,235,71,19,14,0
116,4.64,11,191,229,30,20,0
116,4.64,30,234,71,19,13,0
117,4.68,11,196,231,25,20,0
118,4.72,11,200,223,22,30,0
119,4.76,11,201,230,22,25,0
120,4.8,11,199,233,25,24,0
121,4.84,11,200,238,24,22,0
122,4.88,11,196,241,27,22,0
123,4.92,11,197,243,27,23,0
124,4.96,11,193,245,32,24,0
125,5.0,11,200,247,28,25,0
126,5.04,11,198,249,31,25,0
127,5.08,11,200,250,29,26,0
128,5.12,11,202,252,28,26,0
129,5.16,11,203,254,28,26,0
130,5.2,11,205,256,28,25,0
131,5.24,11,207,258,27,24,0
132,5.28,11,208,262,28,22,0
133,5.32,11,207,265,30,21,0
134,5.36,11,210,267,31,20,0
134,5.36,30,258,107,11,17,0
135,5.4,11,211,270,31,17,0
136,5.44,11,209,270,34,17,0
136,5.44,30,257,108,12,18,0
137,5.48,11,211,272,32,15,0
137,5.48,30,258,109,11,18,0
138,5.52,11,216,274,26,13,0
138,5.52,30,258,109,10,17,0
139,5.56,11,227,276,17,12,0
139,5.56,30,258,110,10,18,0
140,5.6,11,220,278,27,9,0
140,5.6,30,257,109,11,19,0
141,5.64,11,220,279,29,8,0
141,5.64,30,257,110,11,19,0
142,5.68,30,258,110,10,19,0
143,5.72,30,257,111,11,18,0
144,5.76,30,257,111,11,18,0
145,5.8,30,257,110,11,19,0
146,5.84,30,258,108,10,21,0
147,5.88,30,258,108,10,21,0
148,5.92,30,258,109,10,20,0
149,5.96,30,256,109,12,20,0
150,6.0,30,253,110,15,19,0
151,6.04,30,253,109,11,19,0
152,6.08,30,252,105,16,27,0
153,6.12,30,252,105,13,27,0
154,6.16,30,252,105,13,37,0
155,6.2,30,252,113,13,33,0
156,6.24,30,239,109,27,40,0
156,6.24,32,245,92,11,11,0
157,6.28,30,238,113,28,37,0
157,6.28,32,245,92,13,13,0
158,6.32,30,238,112,29,38,0
159,6.36,30,239,111,28,41,0
160,6.4,30,238,110,29,36,0
161,6.44,30,238,112,29,34,0
161,6.44,32,245,92,12,12,0
162,6.48,30,237,112,32,34,0
163,6.52,30,237,115,32,31,0
164,6.56,30,238,115,32,31,0
165,6.6,30,238,116,32,30,0
166,6.64,30,238,117,33,35,0
167,6.68,30,238,120,35,32,0
168,6.72,30,239,120,36,32,0
169,6.76,30,240,123,36,33,0
170,6.8,30,240,124,38,36,0
171,6.84,30,240,125,40,40,0
172,6.88,30,242,128,38,42,0
173,6.92,30,243,130,38,42,0
174,6.96,30,244,132,37,41,0
175,7.0,30,245,134,36,40,0
176,7.04,30,246,136,35,38,0
177,7.08,30,247,138,34,36,0
178,7.12,30,248,141,33,33,0
179,7.16,30,249,142,32,32,0
180,7.2,30,249,144,33,30,0
181,7.24,30,250,145,32,29,0
182,7.28,30,250,147,33,27,0
183,7.32,30,251,148,34,27,0
184,7.36,30,251,150,35,28,0
185,7.4,30,252,152,35,32,0
186,7.44,30,253,154,34,35,0
187,7.48,30,254,155,35,39,0
188,7.52,30,254,158,34,40,0
188,7.52,33,66,86,12,13,0
189,7.56,30,255,160,34,39,0
189,7.56,33,67,86,12,14,0
190,7.6,30,256,162,30,37,0
191,7.64,30,256,164,33,36,0
192,7.68,30,257,164,33,36,0
193,7.72,30,257,166,33,34,0
193,7.72,33,71,89,11,10,0
194,7.76,30,258,168,31,31,0
195,7.8,30,258,171,32,29,0
196,7.84,30,259,173,31,27,0
197,7.88,30,259,175,32,25,0
198,7.92,30,260,177,32,26,0
199,7.96,30,260,179,35,26,0
200,8.0,30,259,180,38,28,0
201,8.04,30,261,182,38,28,0
201,8.04,33,74,86,11,14,0
202,8.08,30,261,184,41,32,0
202,8.08,33,74,87,12,13,0
203,8.12,30,263,186,39,32,0
204,8.16,30,264,188,39,33,0
205,8.2,30,266,189,36,33,0
206,8.24,30,267,189,35,34,0
207,8.28,30,269,190,33,31,0
208,8.32,30,270,191,32,32,0
209,8.36,30,271,194,32,27,0
210,8.4,30,272,199,31,22,0
211,8.44,30,273,200,31,22,0
212,8.48,30,273,204,33,21,0
213,8.52,30,274,208,33,20,0
214,8.56,30,274,210,34,20,0
215,8.6,30,275,211,34,21,0
216,8.64,30,276,211,34,25,0
217,8.68,30,275,211,35,31,0
218,8.72,30,277,211,33,34,0
219,8.76,30,277,211,34,38,0
220,8.8,30,277,212,34,37,0
221,8.84,30,277,212,34,37,0
222,8.88,30,278,213,33,36,0
223,8.92,30,278,215,33,35,0
223,8.92,33,101,97,16,16,0
224,8.96,30,278,218,32,34,0
